chrom	start	end	n_isoforms	n_fsm
NC_073244.2	22341971	22361680	1	0
NC_073244.2	22466420	22473269	1	0
NC_073244.2	22548119	22568934	1	0
NC_073244.2	22635248	22672929	1	0
NC_073244.2	22792094	22908612	6	1
NC_073244.2	22959431	22965055	1	0
NC_073244.2	23085599	23099387	1	0
NC_073244.2	23190513	23239138	1	0
NC_073244.2	23240998	23259075	1	0
NC_073244.2	23270536	23320676	1	0
NC_073244.2	23333271	23339888	1	0
NC_073244.2	23667925	23670948	3	0
NC_073244.2	23686734	23722003	3	0
NC_073244.2	23779392	23785432	2	0
NC_073244.2	23912525	23950057	7	0
NC_073244.2	23983909	23987451	1	0
NC_073244.2	23990230	23995917	1	0
NC_073244.2	24019335	24025943	1	0
NC_073244.2	24258473	24290670	1	0
NC_073244.2	24563136	24580731	1	0
NC_073244.2	24650210	24661251	1	0
NC_073244.2	24661871	24664027	1	0
NC_073244.2	24745946	24762890	1	0
NC_073244.2	24780412	24807698	1	1
NC_073244.2	24823290	24830172	1	1
NC_073244.2	24874580	24878752	3	0
NC_073244.2	24884967	24909039	1	0
NC_073244.2	25014215	25019868	1	1
NC_073244.2	25292203	25311063	1	0
NC_073244.2	25363255	25373197	3	0
NC_073244.2	25435603	25502563	13	3
NC_073244.2	25507729	25556684	1	0
NC_073244.2	25564021	25583504	1	0
NC_073244.2	25590548	25615607	1	0
NC_073244.2	25637475	25646561	1	0
NC_073244.2	25722543	25769051	3	0
NC_073244.2	25944286	25954752	1	0
NC_073244.2	25959525	25985853	3	0
NC_073244.2	26009869	26084964	4	1
NC_073244.2	26092602	26111126	6	0
NC_073244.2	26239866	26271063	3	0
NC_073244.2	26305375	26309764	1	0
NC_073244.2	26314242	26342983	1	0
NC_073244.2	26721621	26725708	1	0
NC_073244.2	26890575	26930232	1	0
NC_073244.2	27044374	27048520	2	0
NC_073244.2	27135841	27170012	2	0
NC_073244.2	27552688	27562652	1	0
NC_073244.2	27566431	27611110	2	0
NC_073244.2	27626387	27669374	1	0
NC_073244.2	27765368	27802258	1	0
NC_073244.2	27869274	27881491	3	0
NC_073244.2	27935255	27954192	4	0
NC_073244.2	28074433	28101602	1	0
NC_073244.2	28133096	28166904	1	0
NC_073244.2	28284686	28304623	1	0
NC_073244.2	28333728	28380753	4	0
NC_073244.2	28776966	28779783	1	0
NC_073244.2	28789409	28791109	1	0
NC_073244.2	28941240	28944814	1	0
NC_073244.2	29013871	29014171	1	0
NC_073244.2	29299075	29348799	3	1
NC_073244.2	29399753	29400354	1	0
NC_073244.2	29467628	29468647	1	0
NC_073244.2	29597188	29673141	1	0
NC_073244.2	29682348	29718700	1	0
NC_073244.2	29722038	29729555	2	0
NC_073244.2	30381794	30483809	6	0
NC_073244.2	38714636	38745455	2	0
NC_073244.2	39160389	39164039	1	0
NC_073244.2	39220782	39480115	1	0
NC_073244.2	39732662	39735497	1	0
NC_073244.2	39979071	39989298	1	0
NC_073244.2	40366258	40379975	1	0
NC_073244.2	40440797	40457832	1	0
NC_073244.2	40464670	40478574	1	0
NC_073244.2	40703635	40778731	1	0
NC_073244.2	40845224	40847926	1	0
NC_073244.2	40986250	41317053	2	0
NC_073244.2	42524539	42527473	1	0
NC_073244.2	43370046	43411378	1	0
NC_073244.2	43483705	43511513	2	0
NC_073244.2	43626563	43704971	2	0
NC_073244.2	43749251	43856702	2	0
NC_073244.2	43905192	44000036	2	0
NC_073244.2	44228211	44244394	3	0
NC_073244.2	44832874	44849844	1	0
NC_073244.2	45404348	45455439	2	0
NC_073244.2	45483289	45524506	2	0
NC_073244.2	45697076	45697888	1	0
NC_073244.2	45737408	45746490	3	0
NC_073244.2	45795999	45808320	1	0
NC_073244.2	45911851	45920241	1	0
NC_073244.2	45962596	46006457	3	1
NC_073244.2	46058705	46085703	1	0
NC_073244.2	46355494	46409783	12	0
NC_073244.2	46546621	46548171	1	0
NC_073244.2	46556141	46573486	2	1
NC_073244.2	46599942	46606769	3	0
NC_073244.2	46679460	46692658	4	0
NC_073244.2	46696064	46705942	2	1
NC_073244.2	46809557	46821310	4	0
NC_073244.2	46856923	46857649	1	0
NC_073244.2	46859192	46859577	1	0
NC_073244.2	46929565	46930827	1	0
NC_073244.2	46941737	46951938	1	0
NC_073244.2	47079806	47085492	1	0
NC_073244.2	47125083	47174551	2	2
NC_073244.2	47209633	47210677	1	0
NC_073244.2	47211183	47219631	1	1
NC_073244.2	47250437	47314023	7	1
NC_073244.2	47664980	47687431	1	0
NC_073244.2	47739592	47822135	5	1
NC_073244.2	47831780	47858902	3	1
NC_073244.2	47877119	47912831	1	0
NC_073244.2	47962829	47994186	4	0
NC_073244.2	48030644	48056892	1	0
NC_073244.2	48066693	48177203	4	0
NC_073244.2	48185485	48297900	2	1
NC_073244.2	48352999	48377365	3	1
NC_073244.2	48567247	48613371	4	2
NC_073244.2	48660604	48688625	3	0
NC_073244.2	48919813	48978949	3	1
NC_073244.2	48979725	48996173	1	0
NC_073244.2	49014611	49046373	1	1
NC_073244.2	49078014	49096527	2	0
NC_073244.2	49096723	49100932	1	0
NC_073244.2	49101178	49124375	1	1
NC_073244.2	49592638	49605806	1	0
NC_073244.2	49975156	49979663	1	0
NC_073244.2	50101777	50131482	1	0
NC_073244.2	50264500	50274371	1	0
NC_073244.2	50352838	50374321	1	0
NC_073244.2	50376868	50378555	1	0
NC_073244.2	50378653	50383256	1	0
NC_073244.2	50481390	50493657	1	0
NC_073244.2	50495449	50500825	1	0
NC_073244.2	50583294	50593020	2	0
NC_073244.2	50597597	50610982	2	0
NC_073244.2	50676867	50694406	4	1
NC_073244.2	50696516	50702583	1	0
NC_073244.2	50884539	50938301	2	2
NC_073244.2	51172170	51176953	1	0
NC_073244.2	51177513	51177939	1	0
NC_073244.2	51178369	51181548	1	0
NC_073244.2	51238137	51247273	1	0
NC_073244.2	51335471	51340306	1	1
NC_073244.2	51570802	51582817	1	0
NC_073244.2	51669633	51687689	1	0
NC_073244.2	51722965	51735111	1	0
NC_073244.2	51748826	51769210	2	0
NC_073244.2	51780502	51808434	1	0
NC_073244.2	51893889	51919850	1	0
NC_073244.2	52103566	52135215	10	7
NC_073244.2	52319186	52320452	1	0
NC_073244.2	52329717	52344490	2	0
NC_073244.2	52350271	52382862	5	1
NC_073244.2	52445193	52470564	3	0
NC_073244.2	52494532	52504765	2	0
NC_073244.2	52531519	52552271	1	0
NC_073244.2	52604919	52620322	1	0
NC_073244.2	52649110	52663954	1	0
NC_073244.2	52727012	52731806	1	0
NC_073244.2	52898864	52941207	1	1
NC_073244.2	52947671	52986945	1	0
NC_073244.2	52989325	52994292	1	0
NC_073244.2	53066062	53078820	1	0
NC_073244.2	53283016	53366925	1	0
NC_073244.2	53452910	53461384	1	0
NC_073244.2	53492535	53539249	7	0
NC_073244.2	53700325	53706974	1	0
NC_073244.2	53724407	53768049	1	0
NC_073244.2	53806289	53825500	2	0
NC_073244.2	53900005	53900564	1	0
NC_073244.2	53900661	53901540	1	0
NC_073244.2	53904736	53910391	1	0
NC_073244.2	53910901	53918516	1	0
NC_073244.2	53952125	53959120	1	0
NC_073244.2	54993435	55021138	1	0
NC_073244.2	55061071	55092509	1	0
NC_073244.2	55165577	55195627	1	1
NC_073244.2	55244531	55268542	1	0
NC_073244.2	55280203	55290296	1	0
NC_073244.2	55417484	55451244	5	0
NC_073244.2	55564953	55581855	1	0
NC_073244.2	55618658	55626378	1	0
NC_073244.2	55677991	55749211	5	0
NC_073244.2	55946441	55962867	1	0
NC_073244.2	55990320	56013439	3	0
NC_073244.2	56109159	56140835	1	0
NC_073244.2	56143597	56154963	1	0
NC_073244.2	56288892	56312314	1	0
NC_073244.2	56319076	56331822	1	0
NC_073244.2	56546207	56577020	3	0
NC_073244.2	56669162	56684538	2	1
NC_073244.2	56772623	56815710	1	0
NC_073244.2	56845322	56880006	5	1
NC_073244.2	57122185	57156654	2	0
NC_073244.2	57293565	57303013	2	1
NC_073244.2	57591934	57710075	1	0
NC_073244.2	57808038	57815087	1	0
NC_073244.2	57892042	57919477	1	0
NC_073244.2	58138601	58143500	1	0
NC_073244.2	58247714	58275109	5	0
NC_073244.2	58547102	58559575	1	0
NC_073244.2	58563175	58572905	1	0
NC_073244.2	58612663	58613883	1	0
NC_073244.2	58937687	58949499	1	0
NC_073244.2	58949684	58952351	1	0
NC_073244.2	59059580	59093335	1	0
NC_073244.2	59109296	59110544	1	0
NC_073244.2	59746224	59795865	8	4
NC_073244.2	59841414	59864397	2	1
NC_073244.2	59882378	59893620	3	0
NC_073244.2	59903150	59919996	8	1
NC_073244.2	59934036	59952821	1	0
NC_073244.2	60082505	60090798	1	1
NC_073244.2	60105091	60111293	3	0
NC_073244.2	60190789	60215370	3	0
NC_073244.2	60228073	60259748	2	0
NC_073244.2	60285980	60295716	1	0
NC_073244.2	60300666	60317761	2	0
NC_073244.2	60318728	60324905	1	0
NC_073244.2	60437136	60480345	2	0
NC_073244.2	60555521	60612325	4	0
NC_073244.2	60614287	60618763	2	0
NC_073244.2	60878153	60900586	1	0
NC_073244.2	60933565	60940465	2	0
NC_073244.2	61025699	61056670	1	0
NC_073244.2	61083993	61100379	1	0
NC_073244.2	61212971	61234043	1	0
NC_073244.2	61266835	61277541	2	0
NC_073244.2	61431734	61435659	1	1
NC_073244.2	61569052	61573267	1	0
NC_073244.2	61577415	61600962	2	0
NC_073244.2	61647362	61692117	2	0
NC_073244.2	61710599	61752839	1	0
NC_073244.2	61787358	61840599	4	0
NC_073244.2	61843994	61893206	1	0
NC_073244.2	61930053	61940987	1	0
NC_073244.2	62329844	62363715	2	1
NC_073244.2	62789501	62793549	1	0
NC_073244.2	62801538	62808439	1	0
NC_073244.2	62828365	62836699	2	0
NC_073244.2	62892343	62893207	1	0
NC_073244.2	63000431	63006269	1	0
NC_073244.2	63096523	63163815	2	0
NC_073244.2	63237687	63238727	1	0
NC_073244.2	63267415	63278073	1	0
NC_073244.2	63562579	63568913	1	1
NC_073244.2	63664791	63673669	1	0
NC_073244.2	63674362	63675827	1	0
NC_073244.2	63773198	63873906	9	0
NC_073244.2	63895939	63918067	2	0
NC_073244.2	63935131	63957496	5	2
NC_073244.2	63961970	63979791	1	0
NC_073244.2	64004859	64019805	1	0
NC_073244.2	64081943	64111805	4	0
NC_073244.2	64160304	64195148	1	1
NC_073244.2	64231370	64256087	1	0
NC_073244.2	64340361	64389468	5	0
NC_073244.2	64400070	64410572	2	0
NC_073244.2	64426356	64516545	3	0
NC_073244.2	64543219	64560739	6	0
NC_073244.2	64615374	64659952	3	0
NC_073244.2	64759223	64780064	3	0
NC_073244.2	64797240	64817066	2	0
NC_073244.2	64835754	64852310	1	0
NC_073244.2	65046429	65071135	2	0
NC_073244.2	65133178	65159678	2	0
NC_073244.2	65283626	65292755	1	0
NC_073244.2	65328853	65426557	20	0
NC_073244.2	65487418	65510659	1	1
NC_073244.2	65832967	65840329	1	0
NC_073244.2	65906948	65939278	1	0
NC_073244.2	66028675	66058508	4	0
NC_073244.2	66064399	66086202	3	2
NC_073244.2	66100617	66117315	1	0
NC_073244.2	66117926	66122415	2	0
NC_073244.2	66194733	66201801	2	0
NC_073244.2	66363638	66385395	2	1
NC_073244.2	66391497	66393375	1	0
NC_073244.2	66394440	66396668	1	0
NC_073244.2	66734808	66737776	1	0
NC_073244.2	66742047	66747395	1	0
NC_073244.2	67079822	67080934	1	0
NC_073244.2	67139107	67167745	5	0
NC_073244.2	67270238	67290321	1	0
NC_073244.2	67365026	67365385	1	0
NC_073244.2	67667708	67687030	6	0
NC_073244.2	67687561	67710920	1	0
NC_073244.2	67855680	67890013	4	0
NC_073244.2	67955359	67965229	1	0
NC_073244.2	67969522	67976283	1	0
NC_073244.2	68017725	68039872	1	0
NC_073244.2	68168261	68171736	1	0
NC_073244.2	68208608	68227699	3	1
NC_073244.2	68334304	68424659	1	0
NC_073244.2	68477519	68489322	2	0
NC_073244.2	68503082	68535287	2	0
NC_073244.2	68548765	68634705	7	0
NC_073244.2	68642996	68663692	2	0
NC_073244.2	68671560	68728618	6	0
NC_073244.2	68813366	68903821	2	0
NC_073244.2	68913855	68968713	9	8
NC_073244.2	69221104	69237768	4	4
NC_073244.2	69422909	69437947	2	0
NC_073244.2	69466437	69524990	5	0
NC_073244.2	69572638	69580616	1	0
NC_073244.2	69585450	69610881	2	0
NC_073244.2	69643404	69664225	1	0
NC_073244.2	69673142	69680640	2	0
NC_073244.2	69705883	69714346	1	0
NC_073244.2	69731954	69745643	6	3
NC_073244.2	69848673	69861770	2	0
NC_073244.2	70023220	70039580	3	1
NC_073244.2	70059052	70074773	1	0
NC_073244.2	70076193	70126299	3	1
NC_073244.2	70184795	70196551	1	0
NC_073244.2	70277257	70307706	3	1
NC_073244.2	70323047	70390987	5	0
NC_073244.2	70448395	70450546	1	0
NC_073244.2	70501782	70511572	1	1
NC_073244.2	70558481	70567524	1	0
NC_073244.2	70641565	70648077	1	0
NC_073244.2	70648896	70653009	1	0
NC_073244.2	70659481	70672368	1	0
NC_073245.2	9841010	9953558	1	0
NC_073245.2	10186267	10189267	1	0
NC_073245.2	10223035	10232910	1	0
NC_073245.2	10244829	10247739	1	0
NC_073245.2	10330386	10356276	4	0
NC_073245.2	10402590	10464528	1	0
NC_073245.2	10688766	10704603	1	0
NC_073245.2	10799120	10817736	1	0
NC_073245.2	11150820	11184188	3	1
NC_073245.2	11291124	11299654	1	0
NC_073245.2	11365334	11388854	2	0
NC_073245.2	11722781	11725743	1	0
NC_073245.2	11899140	11903474	1	0
NC_073245.2	11912925	11915033	1	0
NC_073245.2	12129758	12264024	1	0
NC_073245.2	12383622	12430909	4	0
NC_073245.2	12526142	12578965	7	0
NC_073245.2	12614728	12671233	1	0
NC_073245.2	12744673	12773645	9	0
NC_073245.2	12871502	12943902	1	0
NC_073245.2	13012776	13079124	4	0
NC_073245.2	13096039	13115009	2	0
NC_073245.2	13154854	13203704	1	0
NC_073245.2	13438700	13554185	1	0
NC_073245.2	13571006	13585125	9	1
NC_073245.2	13605173	13610217	1	0
NC_073245.2	13635872	13656266	1	0
NC_073245.2	13656666	13669884	3	0
NC_073245.2	13698787	13709236	1	0
NC_073245.2	13830674	13925456	1	1
NC_073245.2	14080093	14090184	1	0
NC_073245.2	14200312	14250756	1	0
NC_073245.2	15006692	15020203	2	0
NC_073245.2	15022045	15027105	1	0
NC_073245.2	15468142	15531926	1	0
NC_073245.2	15836360	15850299	1	0
NC_073245.2	15985671	15990117	1	0
NC_073245.2	16135754	16138048	1	0
NC_073245.2	17730632	17832263	1	0
NC_073245.2	18561180	18584341	1	0
NC_073245.2	19000493	19411577	4	0
NC_073245.2	19468718	19651479	1	0
NC_073245.2	20641407	20649546	1	0
NC_073245.2	20697595	20701947	1	0
NC_073245.2	20888357	20896745	1	0
NC_073245.2	20940028	20950169	1	0
NC_073245.2	21410411	21497194	2	0
NC_073245.2	21843137	21880081	3	0
NC_073245.2	22962360	23055299	1	0
NC_073245.2	23325244	23601462	5	0
NC_073245.2	23745729	23780793	4	1
NC_073245.2	23807820	23960502	3	1
NC_073245.2	25855667	25887804	1	0
NC_073245.2	26266804	26569745	5	0
NC_073245.2	27554981	27560102	2	0
NC_073245.2	27895350	27897490	1	0
NC_073245.2	27943166	27992602	3	0
NC_073245.2	28131974	28138069	1	0
NC_073245.2	28140899	28190897	1	0
NC_073245.2	28291055	28320299	2	0
NC_073245.2	28387169	28488630	5	1
NC_073245.2	28507847	28510758	1	0
NC_073245.2	28510790	28566996	1	1
NC_073245.2	28784638	28792549	1	0
NC_073245.2	29216691	29284736	1	0
NC_073245.2	29655257	29723473	1	0
NC_073245.2	29803224	29816247	1	0
NC_073245.2	30021134	30040192	4	0
NC_073245.2	30056266	30363963	3	0
NC_073245.2	30475919	30717925	3	0
NC_073245.2	31134134	31254732	6	0
NC_073245.2	31351500	31397051	1	0
NC_073245.2	32731979	32734306	1	0
NC_073245.2	32874914	32884158	1	0
NC_073245.2	33351189	33362345	5	0
NC_073245.2	33363809	33410840	4	0
NC_073245.2	33600523	33605606	2	0
NC_073245.2	33614890	33621854	1	0
NC_073245.2	33658813	33661462	1	0
NC_073245.2	33881471	33893381	1	0
NC_073245.2	34282757	34286248	1	0
NC_073245.2	34299057	34323205	1	0
NC_073245.2	34949292	34979542	1	0
NC_073245.2	34993008	35047433	1	0
NC_073245.2	35127920	35153326	1	0
NC_073245.2	35160166	35178440	1	0
NC_073245.2	35183896	35216218	9	1
NC_073245.2	35217599	35219991	1	0
NC_073245.2	35289453	35381246	2	0
NC_073245.2	35449232	35585446	8	0
NC_073245.2	35625189	35686979	4	0
NC_073245.2	36300933	36320487	1	0
NC_073245.2	42763429	42804752	4	0
NC_073245.2	43750028	43804714	3	0
NC_073245.2	43808855	43813261	1	0
NC_073245.2	43976384	44039020	2	0
NC_073245.2	44060690	44071898	1	0
NC_073245.2	44112298	44116964	1	0
NC_073245.2	44160098	44190912	2	0
NC_073245.2	44864874	44973568	3	0
NC_073245.2	45061801	45079127	1	0
NC_073245.2	45092490	45119422	1	0
NC_073245.2	45122881	45192481	1	0
NC_073245.2	45400570	45409049	1	0
NC_073245.2	45562138	45603593	3	1
NC_073245.2	45689788	45766536	1	0
NC_073245.2	45800637	45843742	1	0
NC_073245.2	45869417	45888993	1	0
NC_073245.2	45947864	45980942	1	0
NC_073245.2	46182649	46269652	5	0
NC_073245.2	46514451	46517516	1	0
NC_073245.2	46581151	46725359	3	1
NC_073245.2	46729412	46754153	4	0
NC_073245.2	46792396	46886448	3	0
NC_073245.2	46924315	46952747	1	0
NC_073245.2	47055493	47083886	3	0
NC_073245.2	47087327	47166469	8	0
NC_073245.2	47207808	47301392	2	0
NC_073245.2	47324269	47344731	1	0
NC_073245.2	47480253	47486410	1	0
NC_073245.2	47487178	47493275	1	1
NC_073245.2	47509464	47620314	2	0
NC_073245.2	47662835	47719711	5	0
NC_073245.2	47734728	47737178	1	0
NC_073245.2	47750742	47767956	1	0
NC_073245.2	47826008	47832661	2	1
NC_073245.2	47836271	47875342	4	1
NC_073245.2	47878767	47910936	3	0
NC_073245.2	47913656	47952470	8	0
NC_073245.2	47982065	48126937	4	0
NC_073245.2	48169156	48225123	1	0
NC_073245.2	48385732	48448332	2	0
NC_073245.2	48454286	48468830	1	0
NC_073245.2	48675101	48741943	2	0
NC_073245.2	48863493	48956157	1	0
NC_073245.2	48963612	48985600	2	0
NC_073245.2	49201318	49293115	2	0
NC_073245.2	49297423	49437144	14	2
NC_073245.2	49485865	49513486	2	0
NC_073245.2	49542326	49601737	1	0
NC_073245.2	49719488	49722732	1	1
NC_073245.2	49942325	50069426	1	1
NC_073245.2	50181246	50292715	4	0
NC_073245.2	50625968	50627759	1	0
NC_073245.2	50746317	50790200	1	0
NC_073245.2	50953810	50978492	2	0
NC_073245.2	51168502	51252669	5	0
NC_073245.2	51300122	51300943	1	0
NC_073245.2	51341383	51429653	2	0
NC_073245.2	52916767	52921387	1	0
NC_073245.2	52933491	52939709	1	0
NC_073245.2	53323711	53362618	1	0
NC_073245.2	53423145	53430180	1	0
NC_073245.2	53565659	53583706	1	1
NC_073245.2	53732600	53844019	1	0
NC_073245.2	54296265	54691140	2	0
NC_073245.2	55406926	55411970	1	0
NC_073245.2	55741954	55787180	4	0
NC_073245.2	55837475	55879807	1	0
NC_073245.2	55928372	55954446	1	0
NC_073245.2	56427293	56450066	1	1
NC_073245.2	56707705	56723262	1	0
NC_073245.2	56970291	56977987	1	0
NC_073245.2	57117664	57139464	3	0
NC_073245.2	57142046	57170783	1	0
NC_073245.2	57188785	57191678	1	0
NC_073245.2	57595966	57645822	1	0
NC_073245.2	57680614	57682870	1	0
NC_073245.2	57704898	57706753	1	0
NC_073245.2	57775625	57783140	2	0
NC_073245.2	58003608	58018468	1	0
NC_073245.2	58052197	58062286	1	1
NC_073245.2	58162121	58172184	7	0
NC_073245.2	58172279	58176962	2	0
NC_073245.2	58288839	58318774	2	1
NC_073245.2	58574853	58593396	5	0
NC_073245.2	58594944	58635566	4	1
NC_073245.2	58652033	58657404	1	0
NC_073245.2	58688871	58726308	2	0
NC_073245.2	58728685	58742555	1	0
NC_073245.2	58910438	58918427	1	0
NC_073245.2	58932613	58934630	1	0
NC_073245.2	58938321	58964931	2	0
NC_073245.2	59438656	59586474	12	1
NC_073245.2	59736338	59763149	1	0
NC_073245.2	59888070	60016777	2	0
NC_073245.2	60063317	60065455	1	0
NC_073245.2	60531392	60535496	1	0
NC_073245.2	60718476	60813022	2	0
NC_073245.2	60879240	60913081	4	0
NC_073245.2	61104536	61142677	1	0
NC_073245.2	61221527	61292003	2	0
NC_073245.2	61367130	61499175	14	4
NC_073245.2	61511061	61533366	3	0
NC_073245.2	62071624	62149108	3	0
NC_073245.2	62174302	62185380	1	0
NC_073245.2	62337483	62369589	1	0
NC_073245.2	62561945	62579675	1	0
NC_073245.2	62776113	62850531	1	0
NC_073245.2	63395775	63402147	1	0
NC_073245.2	63651588	63829186	2	0
NC_073245.2	63903508	64035485	1	0
NC_073245.2	64049384	64068618	1	0
NC_073245.2	64422518	64458075	1	0
NC_073245.2	64480993	64689062	2	0
NC_073245.2	64802895	64921498	1	0
NC_073245.2	64932103	64932666	1	0
NC_073245.2	64937793	64969724	2	0
NC_073245.2	65670611	65674184	1	0
NC_073245.2	65839195	65855353	1	0
NC_073245.2	66414686	66434501	1	0
NC_073245.2	67827727	67880459	1	0
NC_073245.2	68632999	68670105	3	0
NC_073245.2	68675799	68701436	1	0
NC_073245.2	68709754	68727998	1	0
NC_073245.2	68794084	68803452	1	0
NC_073245.2	69386109	69389756	1	0
NC_073245.2	69390374	69397929	1	0
NC_073245.2	69598796	69614426	1	0
NC_073245.2	69620069	69646781	1	0
NC_073245.2	70428455	70436415	1	0
NC_073245.2	70502657	70583523	2	0
NC_073245.2	70665568	70721088	4	0
NC_073245.2	70926096	70956176	8	0
NC_073245.2	70967687	70993149	4	1
NC_073245.2	71140550	71191439	2	0
NC_073245.2	71261641	71275589	1	0
NC_073245.2	71313555	71323368	2	0
NC_073245.2	72165160	72221609	2	0
NC_073245.2	72237136	72256358	1	0
NC_073245.2	72280013	72299862	1	0
NC_073245.2	72384462	72442775	1	0
NC_073245.2	73032671	73039752	1	0
NC_073245.2	73041206	73046010	1	0
NC_073245.2	74214198	74222268	1	0
NC_073245.2	74256877	74292100	1	0
NC_073245.2	74471341	74496271	1	0
NC_073245.2	74525980	74581914	2	0
NC_073245.2	74592439	74612158	4	0
NC_073245.2	74848299	74848758	1	0
NC_073245.2	75135106	75138363	1	0
NC_073245.2	75243495	75251231	1	0
NC_073245.2	75563432	75564499	1	0
NC_073245.2	75582657	75601254	4	1
NC_073245.2	75618992	75641417	1	0
NC_073245.2	75824524	75829818	2	0
NC_073245.2	75830824	75837142	1	0
NC_073245.2	75958931	76043369	14	2
NC_073245.2	76045025	76110205	2	1
NC_073245.2	76168229	76193471	3	2
NC_073245.2	76232538	76240298	1	0
NC_073245.2	76244100	76262765	8	0
NC_073245.2	76271003	76272815	1	0
NC_073245.2	76365666	76375570	2	1
NC_073245.2	76514695	76544384	2	0
NC_073246.2	8395157	8406564	1	0
NC_073246.2	8408793	8429795	1	0
NC_073246.2	15855061	15905264	1	0
NC_073246.2	15922444	15923611	1	0
NC_073246.2	16188716	16201057	3	0
NC_073246.2	16260198	16289974	1	0
NC_073246.2	16349661	16360351	1	0
NC_073246.2	16473770	16610751	3	0
NC_073246.2	17359594	17381442	1	0
NC_073246.2	17726551	17871905	4	0
NC_073246.2	18067830	18070552	1	0
NC_073246.2	18182220	18611650	6	0
NC_073246.2	19672160	19707527	1	0
NC_073246.2	19738941	19746906	1	0
NC_073246.2	20255148	20283658	1	0
NC_073246.2	23839947	23847138	1	0
NC_073246.2	24030311	24043029	1	0
NC_073246.2	24203033	24205915	1	0
NC_073246.2	24934668	24962819	1	0
NC_073246.2	26996626	27059475	1	0
NC_073246.2	27258742	27286962	1	0
NC_073246.2	27563510	27644628	1	0
NC_073246.2	27648875	27696819	4	2
NC_073246.2	28333254	28340443	1	0
NC_073246.2	29327044	29333657	1	0
NC_073246.2	30323227	30390012	1	0
NC_073246.2	30485471	30793069	1	1
NC_073246.2	30834954	30900443	4	0
NC_073246.2	30947192	30961014	1	0
NC_073246.2	30980286	30994807	1	0
NC_073246.2	31207790	31329830	6	2
NC_073246.2	31464475	31474498	1	0
NC_073246.2	32212406	32220690	1	0
NC_073246.2	32412710	32613910	3	0
NC_073246.2	32849871	32974816	4	0
NC_073246.2	33092370	33444907	1	0
NC_073246.2	33477957	33486876	1	0
