a	b	seq_id	cov_min	cov_max	len_min	len_max	len_ratio	njunc_a	njunc_b	njunc_min	njunc_diff	njunc_ratio	frac_ref	frac_mem	aln_cov_small	contig	co_junc	antisense	same_chrom	log_dist	overlap	disjoint	edge_betw	jaccard_nbr	common_nbr	deg_min	deg_max	compara_pos	panel_real	panel_counter	group
LOC115930814	LOC115931432	0.9239	0.0	0.3242	1684	163172	0.0103	5	41	5	36	0.122	0.049	0.4	0.324	2	2	0	0		0	1	0.002039	0.1667	10	28	44	0	0	0	3
LOC115930814	LOC129529076	0.917	0.2719	0.3242	1684	2100	0.8019	5	10	5	5	0.5	0.2	0.4	0.32	2	2	0	0		0	1	0.000246	0.5806	18	23	28	0	0	0	3
LOC115930814	LOC134757950	0.9846	0.1538	0.6539	393	1684	0.2334	5	2	2	3	0.4	0.2	0.5	0.654	1	1	0	0		0	1	0.000271	0.6667	20	24	28	0	0	0	3
LOC129527139	LOC129532190	0.9685	0.0	0.7392	1618	6334	0.2554	5	19	5	14	0.2632	0.263	1.0	0.737	5	5	0	0		0	1	0.002571	0.0417	3	37	40	0	0	0	3
LOC129527139	LOC129529254	0.9823	0.0	0.56	1618	9516	0.17	5	21	5	16	0.2381	0.19	0.8	0.56	4	4	0	0		0	1	0.003555	0.0357	2	23	37	0	0	0	3
LOC129527139	LOC134759135	0.986	0.0	0.4407	1618	8977	0.1802	5	1	1	4	0.2	0.2	1.0	0.441	1	1	0	0		0	1	0.000587	0.5306	26	37	40	0	0	0	3
LOC129527139	LOC134759136	0.986	0.0	0.4407	1618	3905	0.4143	5	1	1	4	0.2	0.2	1.0	0.441	1	1	0	0		0	1	0.000475	0.54	27	37	42	0	0	0	3
LOC129527139	LOC134759134	0.986	0.0	0.4407	1618	4368	0.3704	5	1	1	4	0.2	0.2	1.0	0.441	1	1	0	0		0	1	0.000587	0.5306	26	37	40	0	0	0	3
LOC129527139	LOC129532022	0.9846	0.0	0.4407	1618	25859	0.0626	5	29	5	24	0.1724	0.069	0.4	0.441	2	2	0	0		0	1	0.002527	0.2553	24	37	83	0	0	0	3
LOC129527139	LOC134757293	0.9832	0.4413	0.532	982	1618	0.6069	5	5	5	0	1.0	0.4	0.4	0.297	2	2	0	1	7.461	0	1	0.000349	0.6304	29	37	40	0	0	0	3
LOC129527139	LOC134759264	0.9832	0.0	0.4407	1361	1618	0.8412	5	2	2	3	0.4	0.4	1.0	0.525	2	2	0	0		0	1	0.000395	0.5833	28	37	41	0	0	0	3
LOC129527139	LOC134759262	0.9832	0.0	0.4407	1359	1618	0.8399	5	2	2	3	0.4	0.4	1.0	0.525	2	2	0	0		0	1	0.000395	0.5833	28	37	41	0	0	0	3
LOC129527139	LOC129528748	0.9832	0.0	0.4407	1618	10589	0.1528	5	17	5	12	0.2941	0.059	0.2	0.18	1	1	0	0		0	1	0.000727	0.5581	24	32	37	0	0	0	3
LOC129527139	LOC134757360	0.9818	0.4413	0.4548	1343	1618	0.83	5	4	4	1	0.8	0.4	0.5	0.532	2	2	0	1	7.46	0	1	0.000509	0.549	28	37	44	0	0	0	3
LOC129527139	LOC134759266	0.9818	0.0	0.4407	1618	1889	0.8565	5	2	2	3	0.4	0.4	1.0	0.441	2	2	0	0		0	1	0.000395	0.5833	28	37	41	0	0	0	3
LOC129527139	LOC134758144	0.979	0.0	0.4407	1618	1660	0.9747	5	3	3	2	0.6	0.4	0.667	0.441	2	2	0	0		0	1	0.000948	0.549	28	37	44	0	0	0	3
LOC129527139	LOC134759260	0.979	0.0	0.4413	1618	2389	0.6773	5	7	5	2	0.7143	0.286	0.4	0.441	2	2	0	0		0	1	0.000616	0.5091	28	37	48	0	0	0	3
LOC129527139	LOC134757748	0.9814	0.432	0.5129	1361	1618	0.8412	5	5	5	0	1.0	0.4	0.4	0.513	2	2	0	0		0	1	0.00051	0.5957	28	37	40	0	0	0	3
LOC129527139	LOC134759133	0.9848	0.0	0.4054	1618	17881	0.0905	5	4	4	1	0.8	0.2	0.25	0.441	1	1	0	0		0	1	0.004254	0.6047	26	34	37	0	0	0	3
LOC129526178	LOC129527139	0.9848	0.0	0.3659	1618	2984	0.5422	5	5	5	0	1.0	0.4	0.4	0.365	2	2	0	0		0	1	0.002884	0.0889	4	14	37	0	0	0	3
LOC129527139	LOC134757712	0.9815	0.3665	0.99	599	1618	0.3702	5	2	2	3	0.4	0.4	1.0	0.99	2	2	0	0		0	1	0.002445	0.1628	7	15	37	0	0	0	3
LOC129527139	LOC134757385	0.9814	0.2452	0.3659	1618	1633	0.9908	5	6	5	1	0.8333	0.333	0.4	0.474	2	2	0	0		0	1	0.002223	0.0508	3	27	37	0	0	0	3
LOC129527139	LOC129527431	0.9782	0.2546	0.3433	1200	1618	0.7417	5	2	2	3	0.4	0.0	0.0	0.343	0	0	0	0		0	1	0.000318	0.725	29	34	37	0	0	0	3
LOC115930151	LOC134756800	0.9359	0.0	0.67	1312	3906	0.3359	2	2	2	0	1.0	1.0	1.0	0.851	2	2	0	0		0	1	0.000683	0.1887	10	29	36	0	0	0	3
LOC115930151	LOC115932637	0.977	0.0	0.5856	1312	12441	0.1055	2	13	2	11	0.1538	0.0	0.0	0.562	0	0	0	1	7.506	0	1	0.001636	0.1519	12	29	64	0	0	0	3
LOC115930151	LOC129525556	0.9253	0.0	0.5577	1312	4716	0.2782	2	7	2	5	0.2857	0.286	1.0	0.995	2	2	0	0		0	1	0.000545	0.2264	12	29	38	0	0	0	3
LOC115930151	LOC129530138	0.9187	0.3318	0.5577	1312	3559	0.3686	2	11	2	9	0.1818	0.182	1.0	0.851	2	2	0	0		0	1	0.000439	0.4828	14	16	29	0	0	0	3
LOC115930151	LOC115933023	0.9161	0.0	0.5572	1312	4142	0.3168	2	2	2	0	1.0	1.0	1.0	0.85	2	2	0	0		0	1	0.000589	0.2667	8	11	29	0	0	0	3
LOC101150448	LOC115930151	0.9144	0.0	0.5452	1312	1385	0.9473	2	2	2	0	1.0	1.0	1.0	0.832	2	2	0	0		0	1	0.000662	0.2667	8	11	29	0	0	0	3
LOC115930151	LOC129527934	0.9126	0.2693	0.5452	1312	4292	0.3057	2	22	2	20	0.0909	0.091	1.0	0.832	2	2	0	0		0	1	0.000953	0.1944	7	16	29	0	0	0	3
LOC115930151	LOC129528380	0.9819	0.1866	0.4698	1312	5031	0.2608	2	2	2	0	1.0	0.0	0.0	0.562	0	0	0	0		0	1	0.001554	0.1233	9	29	55	0	0	0	3
LOC115930151	LOC134756539	0.9123	0.0	0.5277	1312	3549	0.3697	2	15	2	13	0.1333	0.133	1.0	0.951	2	2	0	0		0	1	0.000835	0.15	6	19	29	0	0	0	3
LOC115930151	LOC134757294	0.9766	0.4698	0.4825	1312	1944	0.6749	2	2	2	0	1.0	0.0	0.0	0.562	0	0	0	1	7.463	0	1	0.001378	0.1897	11	29	42	0	0	0	3
LOC101148918	LOC115930151	0.9752	0.0	0.4423	1312	18822	0.0697	31	2	2	29	0.0645	0.065	1.0	0.358	2	2	0	0		0	1	0.000615	0.3019	16	29	42	0	0	0	3
LOC115930151	LOC129528719	0.906	0.0	0.4528	1312	5119	0.2563	2	19	2	17	0.1053	0.105	1.0	0.831	2	2	0	0		0	1	0.005196	0.0645	4	29	39	0	0	0	3
LOC115930151	LOC115936298	0.9676	0.0	0.3699	1312	3614	0.363	2	3	2	1	0.6667	0.0	0.0	0.564	0	0	0	0		0	1	0.000771	0.2069	6	8	29	0	0	0	3
LOC101124648	LOC115930151	0.9327	0.0	0.3904	1312	8161	0.1608	19	2	2	17	0.1053	0.105	1.0	0.494	2	2	0	0		0	1	0.000675	0.1837	9	29	31	0	0	0	3
LOC115930151	LOC129523855	0.9276	0.0	0.3904	1312	7426	0.1767	2	17	2	15	0.1176	0.0	0.0	0.516	0	0	0	0		0	1	0.000971	0.1875	6	11	29	0	0	0	3
LOC115930151	LOC129533569	0.9276	0.0	0.3904	1312	4021	0.3263	2	1	1	1	0.5	0.0	0.0	0.595	0	0	0	0		0	1	0.001248	0.2414	7	9	29	0	0	0	3
LOC115930772	LOC115930818	0.9643	0.9824	0.9886	5458	5509	0.9907	17	18	17	1	0.9444	0.944	1.0	0.984	17	17	0	1	6.073	0	1	0.1	1.0	3	4	4	0	0	0	773
LOC115930772	LOC115930844	0.9526	0.9762	0.9991	5378	5509	0.9762	17	17	17	0	1.0	1.0	1.0	0.996	17	17	0	1	6.582	0	1	0.1	1.0	3	4	4	0	0	0	773
LOC101139171	LOC115930772	0.9452	0.0	0.4465	2490	5509	0.452	17	17	17	0	1.0	1.0	1.0	0.984	17	17	0	1	6.666	0	1	0.1	1.0	3	4	4	0	0	0	773
COMMD4	LOC101147924	0.9002	0.2063	0.6946	573	1069	0.536	7	6	6	1	0.8571	0.714	0.833	0.658	5	5	0	1	6.086	0	1	1.0	0.0	0	1	1	0	0	0	774
LOC115930818	LOC115930844	0.9541	0.9824	0.9991	5378	5458	0.9853	18	17	17	1	0.9444	0.944	1.0	0.991	17	17	0	1	6.419	0	1	0.1	1.0	3	4	4	0	0	0	773
LOC101139171	LOC115930818	0.9428	0.0	0.441	2490	5458	0.4562	17	18	17	1	0.9444	0.944	1.0	0.962	17	17	0	1	6.537	0	1	0.1	1.0	3	4	4	0	0	0	773
CSPG4	LOC101141731	0.9434	0.5764	0.9724	4704	8029	0.5859	9	16	9	7	0.5625	0.375	0.667	0.972	2	6	0	1	6.328	0	1	0.333333	1.0	1	2	2	0	0	0	775
LOC101139171	LOC115930844	0.9905	0.4514	0.9735	2490	5378	0.463	17	17	17	0	1.0	1.0	1.0	0.969	17	17	0	1	5.903	0	1	0.1	1.0	3	4	4	0	0	0	773
ADAMTS7	LOC109023513	0.923	0.6404	0.8294	4233	5590	0.7572	23	18	18	5	0.7826	0.478	0.611	0.825	8	11	0	1	5.887	0	1	0.166667	1.0	2	3	3	0	0	0	776
LOC101127226	LOC109023513	0.9291	0.0	0.4151	3554	4233	0.8396	17	18	17	1	0.9444	0.222	0.235	0.491	4	4	0	1	6.881	0	1	0.166667	1.0	2	3	3	0	0	0	776
LOC109023513	LOC115933405	0.9619	0.4151	0.4394	3985	4233	0.9414	18	19	18	1	0.9474	0.211	0.222	0.438	4	4	0	1	6.868	0	1	0.166667	1.0	2	3	3	0	0	0	776
ACSBG1	IDH3A	1.0	0.2471	0.5678	2711	2743	0.9883	16	10	10	6	0.625	0.0	0.0	0.0	0	0	1	1	0.0	1	0	1.0	0.0	0	1	1	0	0	0	777
LOC101141731	LOC134757271	0.9949	0.0	1.0	396	4704	0.0842	16	2	2	14	0.125	0.125	1.0	1.0	2	2	0	1	5.927	0	1	0.333333	1.0	1	2	2	0	0	0	775
CSPG4	LOC134757271	0.9491	0.0	0.9924	396	8029	0.0493	9	2	2	7	0.2222	0.222	1.0	0.992	2	2	0	1	6.485	0	1	0.333333	1.0	1	2	2	0	0	0	775
ADAMTS7	LOC101127226	0.9572	0.0	0.4088	3554	5590	0.6358	23	17	17	6	0.7391	0.217	0.294	0.641	5	5	0	1	6.831	0	1	0.166667	1.0	2	3	3	0	0	0	776
ADAMTS7	LOC115933405	0.9625	0.4088	0.5737	3985	5590	0.7129	23	19	19	4	0.8261	0.217	0.263	0.572	5	5	0	1	6.817	0	1	0.166667	1.0	2	3	3	0	0	0	776
LOC101148528	SAXO2	0.9671	0.2798	0.9318	1011	3307	0.3057	1	3	1	2	0.3333	0.0	0.0	0.932	0	0	0	1	6.273	0	1	1.0	0.0	0	1	1	0	0	0	778
LOC129533540	LOC134757350	0.923	0.0	0.5932	2254	6134	0.3675	3	2	2	1	0.6667	0.333	0.5	0.593	1	1	0	0		0	1	0.008368	0.5	1	2	3	0	0	0	3
LOC101138066	LOC115930840	0.9104	0.2483	1.0	4269	16801	0.2541	16	8	8	8	0.5	0.438	0.875	0.957	6	7	0	1	5.825	0	1	0.666667	0.0	0	1	2	0	0	0	779
LOC101138066	LOC115932861	1.0	0.0	0.3002	986	16801	0.0587	16	4	4	12	0.25	0.062	0.25	0.3	1	1	0	1	5.796	0	1	0.666667	0.0	0	1	2	0	0	0	779
LOC101127226	LOC115933405	0.9304	0.9119	0.9555	3554	3985	0.8918	17	19	17	2	0.8947	0.789	0.882	0.956	9	15	0	1	5.307	0	1	0.166667	1.0	2	3	3	0	0	0	776
LOC134757284	MESP2	1.0	0.1415	0.3214	700	1590	0.4403	2	1	1	1	0.5	0.0	0.0	0.321	0	0	1	1	0.0	1	0	1.0	0.0	0	1	1	0	0	0	780
LOC101129567	LOC129526900	0.927	0.7528	0.7728	603	615	0.9805	1	1	1	0	1.0	0.0	0.0	0.768	0	0	0	0		0	1	0.166667	1.0	1	2	2	0	0	0	257
PRC1	RCCD1	1.0	0.1705	0.3065	3811	6011	0.634	14	13	13	1	0.9286	0.0	0.0	0.306	0	0	1	1	0.0	1	0	1.0	0.0	0	1	1	0	0	0	781
LOC109027124	LOC129526855	0.9691	0.0	1.0	1117	1155	0.9671	4	2	2	2	0.5	0.5	1.0	0.291	2	2	0	0		0	1	0.166667	1.0	2	3	3	0	0	0	208
LOC134757296	LOC134757645	0.9845	0.647	0.8546	4066	5368	0.7575	13	14	13	1	0.9286	0.929	1.0	0.854	13	13	0	0		0	1	0.000318	0.3529	24	41	53	0	0	0	3
LOC134757292	LOC134757296	0.9991	0.5676	0.8485	2493	4066	0.6131	6	13	6	7	0.4615	0.462	1.0	0.926	6	6	0	1	3.683	0	1	0.000123	0.7021	33	41	41	0	0	0	3
LOC134757296	LOC134757298	0.9991	0.5676	0.9974	2314	4066	0.5691	13	5	5	8	0.3846	0.385	1.0	0.997	5	5	0	1	4.631	0	1	0.000321	0.4906	26	40	41	0	0	0	3
LOC129523740	LOC134757296	0.902	0.0	0.5679	4066	7666	0.5304	19	13	13	6	0.6842	0.316	0.462	0.567	4	6	0	0		0	1	0.00102	0.2472	22	41	72	0	0	0	3
LOC129528380	LOC134757296	0.9515	0.0	0.4245	4066	5031	0.8082	2	13	2	11	0.1538	0.154	1.0	0.424	2	2	0	0		0	1	0.000479	0.2877	21	41	55	0	0	0	3
LOC129523742	LOC134757296	0.971	0.0	0.4247	4066	9949	0.4087	15	13	13	2	0.8667	0.133	0.154	0.424	2	2	0	0		0	1	0.000285	0.3974	31	41	70	0	0	0	3
LOC134757296	LOC134758140	0.9699	0.0	0.4245	4066	4563	0.8911	13	3	3	10	0.2308	0.154	0.667	0.424	2	2	0	0		0	1	0.000463	0.2769	18	41	44	0	0	0	3
LOC134757296	LOC134758139	0.9838	0.0	0.3323	1859	4066	0.4572	13	6	6	7	0.4615	0.462	1.0	0.726	6	6	0	0		0	1	0.000542	0.1795	14	41	53	0	0	0	3
LOC134757296	LOC134757745	0.985	0.2607	0.8884	1201	4066	0.2954	13	3	3	10	0.2308	0.231	1.0	0.883	3	3	0	0		0	1	0.000397	0.2373	14	34	41	0	0	0	3
LOC134757296	LOC134757746	0.9844	0.2029	0.7805	1066	4066	0.2622	13	2	2	11	0.1538	0.154	1.0	0.774	2	2	0	0		0	1	0.000411	0.2333	14	35	41	0	0	0	3
LOC134757292	LOC134757298	0.9983	0.8507	1.0	2314	2493	0.9282	6	5	5	1	0.8333	0.833	1.0	0.999	5	5	0	1	4.466	0	1	0.000218	0.4906	26	40	41	0	0	0	3
LOC134757240	LOC134757292	0.9042	0.0	0.9996	2493	4613	0.5404	8	6	6	2	0.75	0.625	0.833	0.928	3	5	0	1	7.784	0	1	0.00027	0.2667	16	37	41	0	0	0	3
LOC134757241	LOC134757292	0.9025	0.0	0.9996	2493	4760	0.5237	8	6	6	2	0.75	0.625	0.833	0.927	3	5	0	1	7.785	0	1	0.000353	0.2687	18	41	46	0	0	0	3
LOC129527110	LOC134757292	0.902	0.0	0.9717	2493	3924	0.6353	7	6	6	1	0.8571	0.857	1.0	0.962	4	6	0	1	7.784	0	1	0.000271	0.2787	17	39	41	0	0	0	3
LOC134757292	LOC134757645	0.9801	0.0	0.8507	2493	5368	0.4644	6	14	6	8	0.4286	0.429	1.0	0.927	6	6	0	0		0	1	0.000347	0.3731	25	41	53	0	0	0	3
LOC129523818	LOC134757292	0.9788	0.0	0.8507	2493	7758	0.3213	29	6	6	23	0.2069	0.207	1.0	0.908	6	6	0	0		0	1	0.000506	0.2468	19	41	57	0	0	0	3
LOC129523740	LOC134757292	0.9014	0.0	0.8507	2493	7666	0.3252	19	6	6	13	0.3158	0.316	1.0	0.926	4	6	0	0		0	1	0.000904	0.2614	23	41	72	0	0	0	3
LOC129528380	LOC134757292	0.9517	0.0	0.6368	2493	5031	0.4955	2	6	2	4	0.3333	0.333	1.0	0.694	2	2	0	0		0	1	0.000491	0.3239	23	41	55	0	0	0	3
LOC129523742	LOC134757292	0.9857	0.0	0.6371	2493	9949	0.2506	15	6	6	9	0.4	0.133	0.333	0.692	2	2	0	0		0	1	0.000296	0.3797	30	41	70	0	0	0	3
LOC134757292	LOC134758140	0.97	0.0	0.6368	2493	4563	0.5464	6	3	3	3	0.5	0.333	0.667	0.694	2	2	0	0		0	1	0.000386	0.2969	19	41	44	0	0	0	3
LOC129532618	LOC134757292	0.9688	0.0	0.6368	2493	4174	0.5973	3	6	3	3	0.5	0.333	0.667	0.693	2	2	0	0		0	1	0.000338	0.3043	21	41	51	0	0	0	3
LOC134757292	LOC134757297	0.9936	0.5169	0.8876	1584	2493	0.6354	6	6	6	0	1.0	1.0	1.0	0.999	6	6	0	1	5.269	0	1	0.000209	0.4483	26	41	45	0	0	0	3
LOC134757292	LOC134759260	0.9895	0.0	0.3846	2389	2493	0.9583	6	7	6	1	0.8571	0.857	1.0	0.268	6	6	0	0		0	1	0.000708	0.1447	11	41	48	0	0	0	3
LOC134757292	LOC134758139	0.9866	0.0	0.3846	1859	2493	0.7457	6	6	6	0	1.0	0.833	0.833	0.346	5	5	0	0		0	1	0.000571	0.2105	16	41	53	0	0	0	3
LOC134757292	LOC134757360	0.996	0.364	0.6306	1343	2493	0.5387	6	4	4	2	0.6667	0.667	1.0	0.568	4	4	0	1	3.682	0	1	0.000802	0.1528	11	41	44	0	0	0	3
LOC134757292	LOC134757745	0.9889	0.364	0.8243	1201	2493	0.4817	6	3	3	3	0.5	0.5	1.0	0.489	3	3	0	0		0	1	0.000364	0.2807	16	34	41	0	0	0	3
LOC129534279	LOC134757292	0.9878	0.0	0.361	1754	2493	0.7036	5	6	5	1	0.8333	0.833	1.0	0.367	5	5	0	0		0	1	0.000696	0.16	12	41	48	0	0	0	3
LOC134757292	LOC134757746	0.9934	0.2776	0.7083	1066	2493	0.4276	6	2	2	4	0.3333	0.333	1.0	0.327	2	2	0	0		0	1	0.00039	0.2759	16	35	41	0	0	0	3
LOC129528748	LOC134757360	0.9312	0.0	1.0	1343	10589	0.1268	17	4	4	13	0.2353	0.176	0.75	0.436	2	3	0	0		0	1	0.000128	0.7209	31	32	44	0	0	0	3
LOC134757293	LOC134757360	0.9983	0.7433	0.8696	982	1343	0.7312	5	4	4	1	0.8	0.8	1.0	0.775	4	4	0	1	4.801	0	1	9.5e-05	0.7447	35	40	44	0	0	0	3
LOC115931432	LOC134757360	0.9218	0.0	0.7414	1343	163172	0.0082	41	4	4	37	0.0976	0.098	1.0	0.568	4	4	0	0		0	1	0.001121	0.4576	27	44	44	0	0	0	3
LOC134757360	LOC134757745	0.9891	0.6446	0.8426	1201	1343	0.8943	4	3	3	1	0.75	0.75	1.0	0.507	3	3	0	0		0	1	0.000406	0.3333	19	34	44	0	0	0	3
LOC134757360	LOC134757748	0.9858	0.6299	0.7259	1343	1361	0.9868	4	5	4	1	0.8	0.8	1.0	0.736	4	4	0	0		0	1	7.2e-05	0.7826	36	40	44	0	0	0	3
LOC129532022	LOC134757360	0.9874	0.0	0.5561	1343	25859	0.0519	29	4	4	25	0.1379	0.069	0.5	0.65	2	2	0	0		0	1	0.002422	0.2887	28	44	83	0	0	0	3
LOC134757360	LOC134759135	0.9851	0.0	0.5561	1343	8977	0.1496	4	1	1	3	0.25	0.25	1.0	0.65	1	1	0	0		0	1	0.000115	0.8222	37	40	44	0	0	0	3
LOC134757360	LOC134759133	0.9853	0.0	0.5197	1343	17881	0.0751	4	4	4	0	1.0	0.25	0.25	0.65	1	1	0	0		0	1	0.000855	0.6522	30	34	44	0	0	0	3
LOC129527431	LOC134757360	0.965	0.3643	0.4767	1200	1343	0.8935	2	4	2	2	0.5	0.0	0.0	0.477	0	0	0	0		0	1	0.000101	0.7273	32	34	44	0	0	0	3
LOC134757297	LOC134757298	0.9936	0.6076	0.8876	1584	2314	0.6845	6	5	5	1	0.8333	0.833	1.0	0.888	5	5	0	1	5.072	0	1	0.000204	0.6939	34	40	45	0	0	0	3
LOC134757298	LOC134757645	0.9801	0.0	0.9974	2314	5368	0.4311	5	14	5	9	0.3571	0.357	1.0	0.996	5	5	0	0		0	1	0.000223	0.569	33	40	53	0	0	0	3
LOC129523818	LOC134757298	0.9792	0.0	0.9965	2314	7758	0.2983	29	5	5	24	0.1724	0.172	1.0	0.975	5	5	0	0		0	1	0.000414	0.4394	29	40	57	0	0	0	3
LOC134757298	LOC134758389	0.9882	0.0	0.586	2314	2457	0.9418	5	11	5	6	0.4545	0.455	1.0	0.586	5	5	0	0		0	1	0.000338	0.6098	25	28	40	0	0	0	3
LOC134757298	LOC134758030	0.9809	0.0	0.7459	2314	3142	0.7365	5	1	1	4	0.2	0.2	1.0	0.745	1	1	0	0		0	1	0.000148	0.4906	26	40	41	0	0	0	3
LOC129523740	LOC134757298	0.9012	0.0	0.9974	2314	7666	0.3019	19	5	5	14	0.2632	0.263	1.0	0.995	3	5	0	0		0	1	0.001084	0.4286	33	40	72	0	0	0	3
LOC134757298	LOC134757744	0.9541	0.0	0.9797	2314	4248	0.5447	5	5	5	0	1.0	1.0	1.0	0.998	5	5	0	0		0	1	0.000365	0.1379	8	28	40	0	0	0	3
LOC134757298	LOC134757747	0.9536	0.0	0.9771	1535	2314	0.6634	5	9	5	4	0.5556	0.556	1.0	0.421	5	5	0	0		0	1	0.000365	0.1379	8	28	40	0	0	0	3
LOC129528753	LOC134757298	0.9536	0.0	0.9771	2314	4390	0.5271	6	5	5	1	0.8333	0.833	1.0	0.996	5	5	0	0		0	1	0.000347	0.1552	9	29	40	0	0	0	3
LOC129528386	LOC134757298	0.9951	0.2662	0.3544	2314	3080	0.7513	15	5	5	10	0.3333	0.333	1.0	0.605	3	5	0	0		0	1	0.000249	0.54	27	39	40	0	0	0	3
LOC134757294	LOC134757298	0.9951	0.3539	0.4213	1944	2314	0.8401	2	5	2	3	0.4	0.4	1.0	0.421	2	2	0	1	5.042	0	1	0.000483	0.5385	28	40	42	0	0	0	3
LOC134756821	LOC134757298	0.9951	0.0	0.3509	2082	2314	0.8997	9	5	5	4	0.5556	0.556	1.0	0.67	3	5	0	0		0	1	0.000495	0.3881	26	40	55	0	0	0	3
LOC129528380	LOC134757298	0.9515	0.0	0.7459	2314	5031	0.4599	2	5	2	3	0.4	0.4	1.0	0.745	2	2	0	0		0	1	0.000358	0.5246	32	40	55	0	0	0	3
LOC129528485	LOC134757298	0.9521	0.0	1.0	2314	4379	0.5284	5	5	5	0	1.0	1.0	1.0	0.999	5	5	0	0		0	1	0.000438	0.1702	8	17	40	0	0	0	3
LOC134757298	LOC134759268	0.9203	0.0	0.7316	2314	3430	0.6746	5	1	1	4	0.2	0.2	1.0	0.688	1	1	0	0		0	1	0.00042	0.1905	12	37	40	0	0	0	3
LOC129523742	LOC134757298	0.971	0.0	0.7463	2314	9949	0.2326	15	5	5	10	0.3333	0.133	0.4	0.745	2	2	0	0		0	1	0.000621	0.4026	31	40	70	0	0	0	3
LOC134757298	LOC134758140	0.9699	0.0	0.7459	2314	4563	0.5071	5	3	3	2	0.6	0.4	0.667	0.745	2	2	0	0		0	1	0.000215	0.4909	27	40	44	0	0	0	3
LOC129532618	LOC134757298	0.9687	0.0	0.7459	2314	4174	0.5544	3	5	3	2	0.6	0.4	0.667	0.744	2	2	0	0		0	1	0.000209	0.459	28	40	51	0	0	0	3
LOC129528748	LOC134757293	0.9209	0.0	0.8696	982	10589	0.0927	17	5	5	12	0.2941	0.294	1.0	0.79	2	5	0	0		0	1	0.000236	0.5909	26	32	40	0	0	0	3
LOC134757293	LOC134757748	0.9879	0.7259	0.737	982	1361	0.7215	5	5	5	0	1.0	0.8	0.8	0.597	4	4	0	0		0	1	7.1e-05	0.9024	37	40	40	0	0	0	3
LOC134757293	LOC134758390	0.9175	0.0	0.6952	982	2469	0.3977	5	12	5	7	0.4167	0.333	0.8	0.597	4	4	0	0		0	1	0.000266	0.3208	17	32	40	0	0	0	3
LOC129532022	LOC134757293	0.9885	0.0	0.6505	982	25859	0.038	29	5	5	24	0.1724	0.172	1.0	0.79	5	5	0	0		0	1	0.001497	0.3444	31	40	83	0	0	0	3
LOC129523742	LOC134757293	0.9932	0.0	0.5514	982	9949	0.0987	15	5	5	10	0.3333	0.267	0.8	0.594	4	4	0	0		0	1	0.000926	0.125	12	40	70	0	0	0	3
LOC129523740	LOC134757293	0.992	0.0	0.5611	982	7666	0.1281	19	5	5	14	0.2632	0.263	1.0	0.786	5	5	0	0		0	1	0.00119	0.1579	15	40	72	0	0	0	3
LOC134757293	LOC134759135	0.9863	0.0	0.6505	982	8977	0.1094	5	1	1	4	0.2	0.2	1.0	0.297	1	1	0	0		0	1	0.000178	0.625	30	40	40	0	0	0	3
LOC134757293	LOC134759134	0.9863	0.0	0.6505	982	4368	0.2248	5	1	1	4	0.2	0.2	1.0	0.297	1	1	0	0		0	1	0.000178	0.625	30	40	40	0	0	0	3
LOC115931432	LOC134757293	0.9235	0.0	0.8674	982	163172	0.006	41	5	5	36	0.122	0.122	1.0	0.775	5	5	0	0		0	1	0.00076	0.5185	28	40	44	0	0	0	3
LOC134757293	LOC134759133	0.9865	0.0	0.608	982	17881	0.0549	5	4	4	1	0.8	0.2	0.25	0.297	1	1	0	0		0	1	0.001155	0.7143	30	34	40	0	0	0	3
LOC101144932	LOC134757293	0.9808	0.0	0.3107	982	1817	0.5405	9	5	5	4	0.5556	0.222	0.4	0.245	2	2	0	0		0	1	0.002211	0.1356	8	29	40	0	0	0	3
LOC129528380	LOC134757294	0.9882	0.3866	1.0	1944	5031	0.3864	2	2	2	0	1.0	1.0	1.0	0.999	2	2	0	0		0	1	0.000203	0.4844	31	42	55	0	0	0	3
LOC134757294	LOC134757297	1.0	0.4213	0.517	1584	1944	0.8148	2	6	2	4	0.3333	0.333	1.0	0.517	2	2	0	1	3.75	0	1	0.00036	0.5741	31	42	45	0	0	0	3
LOC134757294	LOC134758030	0.9963	0.0	0.4223	1944	3142	0.6187	2	1	1	1	0.5	0.5	1.0	0.422	1	1	0	0		0	1	0.000293	0.5	27	41	42	0	0	0	3
LOC129523740	LOC134757294	0.9951	0.0	0.4213	1944	7666	0.2536	19	2	2	17	0.1053	0.105	1.0	0.421	2	2	0	0		0	1	0.00169	0.3659	30	42	72	0	0	0	3
LOC134757292	LOC134757294	0.9951	0.0	0.4213	1944	2493	0.7798	6	2	2	4	0.3333	0.333	1.0	0.421	2	2	0	1	5.25	0	1	0.000455	0.3729	22	41	42	0	0	0	3
LOC129532022	LOC134757294	0.9951	0.0	0.4213	1944	25859	0.0752	29	2	2	27	0.069	0.069	1.0	0.421	2	2	0	0		0	1	0.001582	0.2812	27	42	83	0	0	0	3
LOC129528386	LOC134757294	0.9951	0.2659	0.4213	1944	3080	0.6312	15	2	2	13	0.1333	0.133	1.0	0.421	2	2	0	0		0	1	0.000478	0.463	25	39	42	0	0	0	3
LOC134757294	LOC134757296	0.9951	0.0	0.4213	1944	4066	0.4781	2	13	2	11	0.1538	0.154	1.0	0.421	2	2	0	1	5.282	0	1	0.000435	0.3966	23	41	42	0	0	0	3
