gene_a	gene_b	dn_a	dn_b	cls	ep_impure	gstm2	mage	in_dna_loose	mean_matched_id	div_bin	colinear	chromA	startA	endA	chromB	startB	endB	same_chrom	cross_n	cross_best_idfm	cross_best_idfi	same_region	same_best_idfm	a_in_segdup	b_in_segdup	cn_status	cn_a	cn_b	cn_diff	segdup_keep_90	segdup_keep_95	segdup_keep_98
ZNF177	ZNF560	DN_NC_073244.2_15357025_8	DN_NC_073244.2_15508499_10	truthbar	0	0	0	0	0.8373	0.80-0.90	1	NC_073244.2	15357025	15377501	NC_073244.2	15508499	15541284	1	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
ZNF177	ZNF573	DN_NC_073244.2_15357025_8	DN_NC_073244.2_49246931_6	truthbar	0	0	0	0	0.7302	0.70-0.80	1	NC_073244.2	15357025	15377501	NC_073244.2	49246931	49287394	1	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
ZNF180	ZNF182	DN_NC_073244.2_55989141_5	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.7143	0.70-0.80	1	NC_073244.2	55989141	56013431	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF180	ZNF260	DN_NC_073244.2_47706460_3	DN_NC_073244.2_55989141_5	truthbar	0	0	0	0	0.0	<0.70	0	NC_073244.2	47706460	47723915	NC_073244.2	55989141	56013431	1	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
ZNF180	ZNF268	DN_NC_073234.2_148682020_7	DN_NC_073244.2_55989141_5	truthbar	0	0	0	0	0.0	<0.70	0	NC_073234.2	148682020	148706599	NC_073244.2	55989141	56013431	0	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
ZNF180	ZNF287	DN_NC_073228.2_83600319_6	DN_NC_073244.2_55989141_5	truthbar	0	0	0	0	0.0	<0.70	0	NC_073228.2	83600319	83622753	NC_073244.2	55989141	56013431	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF180	ZNF382	DN_NC_073244.2_47798559_5	DN_NC_073244.2_55989141_5	truthbar	0	0	0	0	0.0	<0.70	0	NC_073244.2	47798559	47823442	NC_073244.2	55989141	56013431	1	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF180	ZNF527	DN_NC_073244.2_48620420_5	DN_NC_073244.2_55989141_5	truthbar	0	0	0	0	0.0	<0.70	0	NC_073244.2	48620420	48640608	NC_073244.2	55989141	56013431	1	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF180	ZNF567	DN_NC_073244.2_47878793_6	DN_NC_073244.2_55989141_5	truthbar	0	0	0	0	0.0	<0.70	0	NC_073244.2	47878793	47912831	NC_073244.2	55989141	56013431	1	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF180	ZNF568	DN_NC_073244.2_48093173_7	DN_NC_073244.2_55989141_5	truthbar	0	0	0	0	0.0	<0.70	0	NC_073244.2	48093173	48130041	NC_073244.2	55989141	56013431	1	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
ZNF180	ZNF585A	DN_NC_073244.2_48319142_5	DN_NC_073244.2_55989141_5	truthbar	0	0	0	0	0.0	<0.70	0	NC_073244.2	48319142	48341721	NC_073244.2	55989141	56013431	1	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
ZNF180	ZNF585B	DN_NC_073244.2_48352926_4	DN_NC_073244.2_55989141_5	truthbar	0	0	0	0	0.0	<0.70	0	NC_073244.2	48352926	48377365	NC_073244.2	55989141	56013431	1	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
ZNF180	ZNF606	DN_NC_073244.2_55989141_5	DN_NC_073244.2_70077616_7	truthbar	0	0	0	0	0.7063	0.70-0.80	1	NC_073244.2	55989141	56013431	NC_073244.2	70077616	70104150	1	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF180	ZNF615	DN_NC_073244.2_55989141_5	DN_NC_073244.2_63961971_6	truthbar	0	0	0	0	0.0	<0.70	0	NC_073244.2	55989141	56013431	NC_073244.2	63961971	63979571	1	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF180	ZNF782	DN_NC_073237.2_93275727_4	DN_NC_073244.2_55989141_5	truthbar	0	0	0	0	0.7302	0.70-0.80	1	NC_073237.2	93275727	93315425	NC_073244.2	55989141	56013431	0	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
ZNF181	ZNF333	DN_NC_073244.2_20723155_12	DN_NC_073244.2_45796040_6	truthbar	0	0	0	0	0.7	0.70-0.80	1	NC_073244.2	20723155	20754757	NC_073244.2	45796040	45807216	1	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
ZNF181	ZNF879	DN_NC_073228.2_182994030_5	DN_NC_073244.2_45796040_6	truthbar	0	0	0	0	0.0	<0.70	0	NC_073228.2	182994030	183005540	NC_073244.2	45796040	45807216	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
ZNF182	ZNF26	DN_NC_073234.2_148486259_4	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.0	<0.70	0	NC_073234.2	148486259	148514309	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF182	ZNF260	DN_NC_073244.2_47706460_3	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.0	<0.70	0	NC_073244.2	47706460	47723915	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
ZNF182	ZNF268	DN_NC_073234.2_148682020_7	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.7143	0.70-0.80	1	NC_073234.2	148682020	148706599	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
ZNF182	ZNF287	DN_NC_073228.2_83600319_6	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.0	<0.70	0	NC_073228.2	83600319	83622753	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF182	ZNF300	DN_NC_073228.2_154747841_5	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.8333	0.80-0.90	1	NC_073228.2	154747841	154758458	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
ZNF182	ZNF334	DN_NC_073245.2_58728682_5	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.7857	0.70-0.80	1	NC_073245.2	58728682	58742592	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF182	ZNF33B	DN_NC_073232.2_72820474_5	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.8016	0.80-0.90	1	NC_073232.2	72820474	72872997	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
ZNF182	ZNF41	DN_NC_073247.2_57840463_5	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.754	0.70-0.80	1	NC_073247.2	57840463	57881821	NC_073247.2	58372296	58403379	1	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
ZNF182	ZNF432	DN_NC_073244.2_64004232_5	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.7222	0.70-0.80	1	NC_073244.2	64004232	64020595	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF182	ZNF567	DN_NC_073244.2_47878793_6	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.7302	0.70-0.80	1	NC_073244.2	47878793	47912831	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF182	ZNF568	DN_NC_073244.2_48093173_7	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.746	0.70-0.80	1	NC_073244.2	48093173	48130041	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
ZNF182	ZNF585A	DN_NC_073244.2_48319142_5	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.746	0.70-0.80	1	NC_073244.2	48319142	48341721	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
ZNF182	ZNF585B	DN_NC_073244.2_48352926_4	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.746	0.70-0.80	1	NC_073244.2	48352926	48377365	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
ZNF182	ZNF605	DN_NC_073234.2_148420424_5	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.7667	0.70-0.80	1	NC_073234.2	148420424	148455399	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF182	ZNF606	DN_NC_073244.2_70077616_7	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.7381	0.70-0.80	1	NC_073244.2	70077616	70104150	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF182	ZNF615	DN_NC_073244.2_63961971_6	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.7619	0.70-0.80	1	NC_073244.2	63961971	63979571	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF182	ZNF624	DN_NC_073228.2_83513581_6	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.7222	0.70-0.80	1	NC_073228.2	83513581	83546755	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF182	ZNF649	DN_NC_073244.2_63855100_5	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.7381	0.70-0.80	1	NC_073244.2	63855100	63873906	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF182	ZNF674	DN_NC_073247.2_56899135_7	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.7302	0.70-0.80	1	NC_073247.2	56899135	56946878	NC_073247.2	58372296	58403379	1	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
ZNF182	ZNF717	DN_NC_073247.2_58372296_6	DN_NC_086017.1_85766278_5	truthbar	0	0	0	0	0.7937	0.70-0.80	1	NC_073247.2	58372296	58403379	NC_086017.1	85766278	85822624	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
ZNF182	ZNF782	DN_NC_073237.2_93275727_4	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.7937	0.70-0.80	1	NC_073237.2	93275727	93315425	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
ZNF182	ZNF81	DN_NC_073247.2_58228088_5	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.7381	0.70-0.80	1	NC_073247.2	58228088	58319449	NC_073247.2	58372296	58403379	1	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
ZNF182	ZNF84	DN_NC_073234.2_148537990_5	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.7143	0.70-0.80	1	NC_073234.2	148537990	148563757	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
ZNF182	ZNF883	DN_NC_073237.2_109230975_4	DN_NC_073247.2_58372296_6	truthbar	0	0	0	0	0.0	<0.70	0	NC_073237.2	109230975	109247367	NC_073247.2	58372296	58403379	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF184	ZNF283	DN_NC_073229.2_45067329_6	DN_NC_073244.2_55341363_7	truthbar	0	0	0	0	0.0	<0.70	0	NC_073229.2	45067329	45090559	NC_073244.2	55341363	55364454	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
ZNF184	ZNF30	DN_NC_073229.2_45067329_6	DN_NC_073244.2_45985550_6	truthbar	0	0	0	0	0.0	<0.70	0	NC_073229.2	45067329	45090559	NC_073244.2	45985550	46004074	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF184	ZNF329	DN_NC_073229.2_45067329_6	DN_NC_073244.2_70224599_4	truthbar	0	0	0	0	0.0	<0.70	0	NC_073229.2	45067329	45090559	NC_073244.2	70224599	70248542	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF184	ZNF420	DN_NC_073229.2_45067329_6	DN_NC_073244.2_48242798_5	truthbar	0	0	0	0	0.7143	0.70-0.80	1	NC_073229.2	45067329	45090559	NC_073244.2	48242798	48297900	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
ZNF184	ZNF471	DN_NC_073229.2_45067329_6	DN_NC_073244.2_68611978_5	truthbar	0	0	0	0	0.7063	0.70-0.80	1	NC_073229.2	45067329	45090559	NC_073244.2	68611978	68634705	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF184	ZNF540	DN_NC_073229.2_45067329_6	DN_NC_073244.2_49101177_5	truthbar	0	0	0	0	0.7063	0.70-0.80	1	NC_073229.2	45067329	45090559	NC_073244.2	49101177	49124375	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF184	ZNF565	DN_NC_073229.2_45067329_6	DN_NC_073244.2_47250467_5	truthbar	0	0	0	0	0.0	<0.70	0	NC_073229.2	45067329	45090559	NC_073244.2	47250467	47288683	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF184	ZNF571	DN_NC_073229.2_45067329_6	DN_NC_073244.2_49072464_4	truthbar	0	0	0	0	0.7222	0.70-0.80	1	NC_073229.2	45067329	45090559	NC_073244.2	49072464	49102455	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF184	ZNF573	DN_NC_073229.2_45067329_6	DN_NC_073244.2_49246931_6	truthbar	0	0	0	0	0.7143	0.70-0.80	1	NC_073229.2	45067329	45090559	NC_073244.2	49246931	49287394	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
ZNF184	ZNF583	DN_NC_073229.2_45067329_6	DN_NC_073244.2_68513423_5	truthbar	0	0	0	0	0.0	<0.70	0	NC_073229.2	45067329	45090559	NC_073244.2	68513423	68536848	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF184	ZNF665	DN_NC_073229.2_45067329_6	DN_NC_073244.2_65102393_4	truthbar	0	0	0	0	0.7143	0.70-0.80	1	NC_073229.2	45067329	45090559	NC_073244.2	65102393	65129059	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
ZNF184	ZNF780A	DN_NC_073229.2_45067329_6	DN_NC_073244.2_51825388_5	truthbar	0	0	0	0	0.0	<0.70	0	NC_073229.2	45067329	45090559	NC_073244.2	51825388	51843119	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
ZNF184	ZNF780B	DN_NC_073229.2_45067329_6	DN_NC_073244.2_51783968_5	truthbar	0	0	0	0	0.0	<0.70	0	NC_073229.2	45067329	45090559	NC_073244.2	51783968	51808385	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
ZNF189	ZNF30	DN_NC_073237.2_97733433_3	DN_NC_073244.2_45985550_6	truthbar	0	0	0	0	0.7381	0.70-0.80	1	NC_073237.2	97733433	97747426	NC_073244.2	45985550	46004074	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF189	ZNF420	DN_NC_073237.2_97733433_3	DN_NC_073244.2_48242798_5	truthbar	0	0	0	0	0.7857	0.70-0.80	1	NC_073237.2	97733433	97747426	NC_073244.2	48242798	48297900	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
ZNF189	ZNF546	DN_NC_073237.2_97733433_3	DN_NC_073244.2_51749194_6	truthbar	0	0	0	0	0.7738	0.70-0.80	1	NC_073237.2	97733433	97747426	NC_073244.2	51749194	51769210	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF189	ZNF565	DN_NC_073237.2_97733433_3	DN_NC_073244.2_47250467_5	truthbar	0	0	0	0	0.0	<0.70	0	NC_073237.2	97733433	97747426	NC_073244.2	47250467	47288683	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF189	ZNF571	DN_NC_073237.2_97733433_3	DN_NC_073244.2_49072464_4	truthbar	0	0	0	0	0.7619	0.70-0.80	1	NC_073237.2	97733433	97747426	NC_073244.2	49072464	49102455	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF189	ZNF780B	DN_NC_073237.2_97733433_3	DN_NC_073244.2_51783968_5	truthbar	0	0	0	0	0.7381	0.70-0.80	1	NC_073237.2	97733433	97747426	NC_073244.2	51783968	51808385	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
ZNF189	ZNF790	DN_NC_073237.2_97733433_3	DN_NC_073244.2_47997304_5	truthbar	0	0	0	0	0.75	0.70-0.80	1	NC_073237.2	97733433	97747426	NC_073244.2	47997304	48018752	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
ZNF19	ZNF23	DN_NC_073242.2_100900995_5	DN_NC_073242.2_100926924_5	truthbar	0	0	0	0	0.7723	0.70-0.80	2	NC_073242.2	100900995	100915697	NC_073242.2	100926924	100938222	1	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF19	ZNF557	DN_NC_073242.2_100926924_5	DN_NC_073244.2_12909180_8	truthbar	0	0	0	0	0.7063	0.70-0.80	1	NC_073242.2	100926924	100938222	NC_073244.2	12909180	12925908	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
ZNF19	ZNF558	DN_NC_073242.2_100926924_5	DN_NC_073244.2_14850343_10	truthbar	0	0	0	0	0.7222	0.70-0.80	1	NC_073242.2	100926924	100938222	NC_073244.2	14850343	14875307	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
ZNF195	ZNF254	DN_NC_073233.2_9788172_5	DN_NC_073244.2_30438340_4	truthbar	0	0	0	0	0.8074	0.80-0.90	2	NC_073233.2	9788172	9811198	NC_073244.2	30438340	30483558	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF273	DN_NC_073230.2_74299233_4	DN_NC_073233.2_9788172_5	truthbar	0	0	0	0	0.7762	0.70-0.80	3	NC_073230.2	74299233	74334240	NC_073233.2	9788172	9811198	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF28	DN_NC_073233.2_9788172_5	DN_NC_073244.2_64759228_5	truthbar	0	0	0	0	0.8333	0.80-0.90	1	NC_073233.2	9788172	9811198	NC_073244.2	64759228	64780032	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF347	DN_NC_073233.2_9788172_5	DN_NC_073244.2_65073171_5	truthbar	0	0	0	0	0.8254	0.80-0.90	1	NC_073233.2	9788172	9811198	NC_073244.2	65073171	65097287	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF415	DN_NC_073233.2_9788172_5	DN_NC_073244.2_65046428_4	truthbar	0	0	0	0	0.825	0.80-0.90	1	NC_073233.2	9788172	9811198	NC_073244.2	65046428	65071137	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF429	DN_NC_073233.2_9788172_5	DN_NC_073244.2_27956158_2	truthbar	0	0	0	0	0.0	<0.70	0	NC_073233.2	9788172	9811198	NC_073244.2	27956158	27994790	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF43	DN_NC_073233.2_9788172_5	DN_NC_073244.2_28333451_4	truthbar	0	0	0	0	0.7851	0.70-0.80	2	NC_073233.2	9788172	9811198	NC_073244.2	28333451	28380753	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF430	DN_NC_073233.2_9788172_5	DN_NC_073244.2_27504818_5	truthbar	0	0	0	0	0.8128	0.80-0.90	2	NC_073233.2	9788172	9811198	NC_073244.2	27504818	27543672	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF468	DN_NC_073233.2_9788172_5	DN_NC_073244.2_64797239_5	truthbar	0	0	0	0	0.8254	0.80-0.90	1	NC_073233.2	9788172	9811198	NC_073244.2	64797239	64817066	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF519	DN_NC_073233.2_9788172_5	DN_NC_073241.2_36126198_2	truthbar	0	0	0	0	0.0	<0.70	0	NC_073233.2	9788172	9811198	NC_073241.2	36126198	36154489	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF595	DN_NC_073227.2_8633418_2	DN_NC_073233.2_9788172_5	truthbar	0	0	0	0	0.0	<0.70	0	NC_073227.2	8633418	8669342	NC_073233.2	9788172	9811198	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF600	DN_NC_073233.2_9788172_5	DN_NC_073244.2_64724127_4	truthbar	0	0	0	0	0.7937	0.70-0.80	1	NC_073233.2	9788172	9811198	NC_073244.2	64724127	64748731	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF611	DN_NC_073233.2_9788172_5	DN_NC_073244.2_64672255_4	truthbar	0	0	0	0	0.7937	0.70-0.80	1	NC_073233.2	9788172	9811198	NC_073244.2	64672255	64695340	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF616	DN_NC_073233.2_9788172_5	DN_NC_073244.2_64081943_4	truthbar	0	0	0	0	0.8095	0.80-0.90	1	NC_073233.2	9788172	9811198	NC_073244.2	64081943	64111717	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF675	DN_NC_073233.2_9788172_5	DN_NC_073244.2_29970261_4	truthbar	0	0	0	0	0.7616	0.70-0.80	3	NC_073233.2	9788172	9811198	NC_073244.2	29970261	30005993	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF678	DN_NC_073224.2_40627195_4	DN_NC_073233.2_9788172_5	truthbar	0	0	0	0	0.8095	0.80-0.90	1	NC_073224.2	40627195	40691824	NC_073233.2	9788172	9811198	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF680	DN_NC_073230.2_73977205_4	DN_NC_073233.2_9788172_5	truthbar	0	0	0	0	0.7942	0.70-0.80	2	NC_073230.2	73977205	74023352	NC_073233.2	9788172	9811198	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF681	DN_NC_073233.2_9788172_5	DN_NC_073244.2_30067652_4	truthbar	0	0	0	0	0.7851	0.70-0.80	2	NC_073233.2	9788172	9811198	NC_073244.2	30067652	30086648	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF682	DN_NC_073233.2_9788172_5	DN_NC_073244.2_26470366_4	truthbar	0	0	0	0	0.8035	0.80-0.90	2	NC_073233.2	9788172	9811198	NC_073244.2	26470366	26506414	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF695	DN_NC_073224.2_8422960_4	DN_NC_073233.2_9788172_5	truthbar	0	0	0	0	0.7996	0.70-0.80	2	NC_073224.2	8422960	8449592	NC_073233.2	9788172	9811198	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
ZNF195	ZNF721	DN_NC_073227.2_9010062_2	DN_NC_073233.2_9788172_5	truthbar	0	0	0	0	0.0	<0.70	0	NC_073227.2	9010062	9068235	NC_073233.2	9788172	9811198	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF723	DN_NC_073233.2_9788172_5	DN_NC_073244.2_29232445_4	truthbar	0	0	0	0	0.7877	0.70-0.80	2	NC_073233.2	9788172	9811198	NC_073244.2	29232445	29259316	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF83	DN_NC_073233.2_9788172_5	DN_NC_073244.2_64585864_4	truthbar	0	0	0	0	0.8254	0.80-0.90	1	NC_073233.2	9788172	9811198	NC_073244.2	64585864	64610103	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF836	DN_NC_073233.2_9788172_5	DN_NC_073244.2_64125568_5	truthbar	0	0	0	0	0.8254	0.80-0.90	1	NC_073233.2	9788172	9811198	NC_073244.2	64125568	64143028	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF841	DN_NC_073233.2_9788172_5	DN_NC_073244.2_64034715_7	truthbar	0	0	0	0	0.8095	0.80-0.90	1	NC_073233.2	9788172	9811198	NC_073244.2	64034715	64066398	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF195	ZNF91	DN_NC_073233.2_9788172_5	DN_NC_073244.2_29680825_2	truthbar	0	0	0	0	0.0	<0.70	0	NC_073233.2	9788172	9811198	NC_073244.2	29680825	29718633	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF197	ZNF594	DN_NC_073243.2_20324218_2	DN_NC_086017.1_54527845_6	truthbar	0	0	0	0	0.0	<0.70	0	NC_073243.2	20324218	20335526	NC_086017.1	54527845	54547654	0	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
ZNF197	ZNF699	DN_NC_073244.2_15324693_6	DN_NC_086017.1_54527845_6	truthbar	0	0	0	0	0.0	<0.70	0	NC_073244.2	15324693	15342057	NC_086017.1	54527845	54547654	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF197	ZSCAN2	DN_NC_073240.2_85898394_3	DN_NC_086017.1_54527845_6	truthbar	0	0	0	0	0.0	<0.70	0	NC_073240.2	85898394	85920722	NC_086017.1	54527845	54547654	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF2	ZNF554	DN_NC_073236.2_32278873_5	DN_NC_073244.2_8594978_5	truthbar	0	0	0	0	0.0	<0.70	0	NC_073236.2	32278873	32296403	NC_073244.2	8594978	8614848	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
ZNF2	ZNF879	DN_NC_073228.2_182994030_5	DN_NC_073236.2_32278873_5	truthbar	0	0	0	0	0.0	<0.70	0	NC_073228.2	182994030	183005540	NC_073236.2	32278873	32296403	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF205	ZNF71	DN_NC_073242.2_6758889_7	DN_NC_073244.2_68699723_3	truthbar	0	0	0	0	0.0	<0.70	0	NC_073242.2	6758889	6766838	NC_073244.2	68699723	68728989	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
ZNF205	ZNF74	DN_NC_073242.2_6758889_7	DN_NC_086018.1_17871581_2	truthbar	0	0	0	0	0.0	<0.70	0	NC_073242.2	6758889	6766838	NC_086018.1	17871581	17885278	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
ZNF214	ZNF235	DN_NC_073233.2_13339812_3	DN_NC_073244.2_55797441_5	truthbar	0	0	0	0	0.0	<0.70	0	NC_073233.2	13339812	13363205	NC_073244.2	55797441	55816959	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
ZNF221	ZNF222	DN_NC_073244.2_55464824_5	DN_NC_073244.2_55538420_4	truthbar	0	0	0	0	0.9298	0.90-0.95	2	NC_073244.2	55464824	55481875	NC_073244.2	55538420	55546206	1	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ZNF221	ZNF224	DN_NC_073244.2_55464824_5	DN_NC_073244.2_55607411_6	truthbar	0	0	0	0	0.8241	0.80-0.90	4	NC_073244.2	55464824	55481875	NC_073244.2	55607411	55623033	1	1	0.8662	0.864	0	0.0	1	1	NA_both				0	0	0
