gene_a	gene_b	cls	in_ep	core	bridge_dn_a	bridge_dn_b	bridge_mask	deg_max	deg_mean	mm_median_max	mm_max_max	km_median_max	km_p90_max	km_frac_ge_100_max	aln_len	aln_frac	arbitration
ZNF267	ZNF611	truthbar	1	0.1616	DN_NC_073242.2_37386128_4	DN_NC_073244.2_64672255_4	0.3521	79	63.5000	21.0000	53.0000						0
ZNF267	ZNF616	truthbar	1	0.1760	DN_NC_073242.2_37386128_4	DN_NC_073244.2_64081943_4	0.2710	79	68.5000	2.0000	52.0000						0
ZNF267	ZNF626	truthbar	1														0
ZNF267	ZNF655	truthbar	1														0
ZNF267	ZNF675	truthbar	1	0.3688	DN_NC_073242.2_37386128_4	DN_NC_073244.2_29970261_4	0.3774	90	84.5000	49.0000	52.0000						0
ZNF267	ZNF678	truthbar	1	0.2799	DN_NC_073224.2_40627195_4	DN_NC_073242.2_37386128_4	0.3220	79	78.5000	51.0000	52.0000						0
ZNF267	ZNF680	truthbar	1	0.2955	DN_NC_073230.2_73977205_4	DN_NC_073242.2_37386128_4	0.3066	79	71.0000	50.0000	52.0000						0
ZNF267	ZNF681	truthbar	1	0.2039	DN_NC_073242.2_37386128_4	DN_NC_073244.2_30067652_4	0.4267	79	74.5000	49.0000	51.0000						0
ZNF267	ZNF682	truthbar	1														0
ZNF267	ZNF695	truthbar	1	0.1545	DN_NC_073224.2_8422960_4	DN_NC_073242.2_37386128_4	0.3045	79	74.5000	50.5000	52.0000						0
ZNF267	ZNF701	genuine	0														0
ZNF267	ZNF721	truthbar	1	0.1422	DN_NC_073227.2_9009888_2	DN_NC_073242.2_37386128_4	0.3764	79	72.5000	51.0000	52.0000						0
ZNF267	ZNF723	truthbar	1	0.2733	DN_NC_073242.2_37386128_4	DN_NC_073244.2_29232445_4	0.5099	79	73.5000	51.0000	52.0000						0
ZNF267	ZNF727	truthbar	1	0.1373	DN_NC_073230.2_73508332_4	DN_NC_073242.2_37386128_4	0.3146	79	68.0000	50.0000	52.0000						0
ZNF267	ZNF736	truthbar	1														0
ZNF267	ZNF761	truthbar	1	0.1432	DN_NC_073242.2_37386128_4	DN_NC_073244.2_65362909_5	0.3364	79	66.5000	22.0000	52.0000						0
ZNF267	ZNF766	truthbar	1	0.1946	DN_NC_073242.2_37386128_4	DN_NC_073244.2_64231369_4	0.2784	79	64.0000	2.0000	53.0000						0
ZNF267	ZNF8	truthbar	1														0
ZNF267	ZNF808	truthbar	1	0.2272	DN_NC_073242.2_37386128_4	DN_NC_073244.2_64500861_5	0.4373	79	72.0000	24.0000	53.0000						0
ZNF267	ZNF813	truthbar	1	0.1750	DN_NC_073242.2_37386128_4	DN_NC_073244.2_65398487_4	0.3208	79	75.0000	23.0000	52.0000						0
ZNF267	ZNF83	truthbar	1	0.2497	DN_NC_073242.2_37386128_4	DN_NC_073244.2_64585864_4	0.3038	97	88.0000	20.0000	53.0000						0
ZNF267	ZNF836	truthbar	1	0.2818	DN_NC_073242.2_37386128_4	DN_NC_073244.2_64125568_5	0.4107	94	86.5000	3.0000	52.0000						0
ZNF267	ZNF841	truthbar	1	0.2259	DN_NC_073242.2_37386128_4	DN_NC_073244.2_64034715_7	0.3325	79	74.5000	3.0000	52.0000						0
ZNF267	ZNF888	truthbar	1	0.1373	DN_NC_073242.2_37386128_4	DN_NC_073244.2_64860608_4	0.4244	79	67.5000	20.0000	52.0000						0
ZNF267	ZNF91	truthbar	1	0.3053	DN_NC_073242.2_37386128_4	DN_NC_073244.2_29680825_2	0.5202	81	80.0000	50.0000	53.0000						0
ZNF267	ZNF92	truthbar	1	0.2692	DN_NC_073230.2_74637814_2	DN_NC_073242.2_37386128_4	0.3657	79	72.5000	50.0000	52.0000						0
ZNF268	ZNF287	truthbar	1														0
ZNF268	ZNF300	truthbar	1	0.2262	DN_NC_073228.2_154747841_5	DN_NC_073234.2_148682020_7	0.1658	64	57.0000	1.0000	52.0000						0
ZNF268	ZNF302	genuine	0														0
ZNF268	ZNF334	truthbar	1	0.2391	DN_NC_073234.2_148682020_7	DN_NC_073245.2_58728682_5	0.1658	64	58.0000	1.0000	51.0000						0
ZNF268	ZNF33B	truthbar	1	0.2220	DN_NC_073232.2_72820474_5	DN_NC_073234.2_148682020_7	0.2521	64	56.0000	2.0000	52.0000						0
ZNF268	ZNF354A	truthbar	1														0
ZNF268	ZNF354B	truthbar	1														0
ZNF268	ZNF382	truthbar	1	0.1986	DN_NC_073234.2_148682020_7	DN_NC_073244.2_47798559_5	0.2005	64	42.5000	3.0000	51.0000						0
ZNF268	ZNF41	truthbar	1	0.2235	DN_NC_073234.2_148682020_7	DN_NC_073247.2_57840463_5	0.1658	64	55.5000	1.0000	51.0000						0
ZNF268	ZNF432	truthbar	1	0.2036	DN_NC_073234.2_148682020_7	DN_NC_073244.2_64004232_5	0.1825	64	40.5000	1.0000	52.0000						0
ZNF268	ZNF484	truthbar	1	0.2871	DN_NC_073234.2_148682020_7	DN_NC_073237.2_89310571_5	0.2190	67	65.5000	1.0000	51.0000						0
ZNF268	ZNF487	genuine	0	0.1314	DN_NC_073232.2_71973207_3	DN_NC_073234.2_148682020_7	0.1658	64	52.0000	1.0000	52.0000				0.0000	0.0000	1
ZNF268	ZNF501	genuine	0														0
ZNF268	ZNF510	truthbar	1														0
ZNF268	ZNF527	truthbar	1	0.3200	DN_NC_073234.2_148682020_7	DN_NC_073244.2_48620420_5	0.2697	75	69.5000	3.0000	51.0000						0
ZNF268	ZNF565	truthbar	1														0
ZNF268	ZNF567	truthbar	1														0
ZNF268	ZNF568	truthbar	1														0
ZNF268	ZNF569	truthbar	1	0.1311	DN_NC_073234.2_148682020_7	DN_NC_073244.2_48919547_6	0.1952	78	71.0000	3.0000	51.0000						0
ZNF268	ZNF577	genuine	0														0
ZNF268	ZNF585A	truthbar	1	0.2870	DN_NC_073234.2_148682020_7	DN_NC_073244.2_48319142_5	0.1658	78	71.0000	2.0000	52.0000						0
ZNF268	ZNF585B	truthbar	1	0.3677	DN_NC_073234.2_148682020_7	DN_NC_073244.2_48352926_4	0.1658	114	89.0000	2.0000	52.0000						0
ZNF268	ZNF605	truthbar	1	0.2499	DN_NC_073234.2_148420424_5	DN_NC_073234.2_148682020_7	0.1658	64	64.0000	1.0000	52.0000						0
ZNF268	ZNF606	truthbar	1	0.1542	DN_NC_073234.2_148682020_7	DN_NC_073244.2_70077616_7	0.1658	64	54.0000	1.0000	52.0000						0
ZNF268	ZNF613	truthbar	1														0
ZNF268	ZNF614	truthbar	1	0.1872	DN_NC_073234.2_148682020_7	DN_NC_073244.2_63983979_5	0.1658	64	36.5000	2.0000	52.0000						0
ZNF268	ZNF615	truthbar	1														0
ZNF268	ZNF624	truthbar	1	0.4151	DN_NC_073228.2_83513581_6	DN_NC_073234.2_148682020_7	0.2734	98	81.0000	1.0000	52.0000						0
ZNF268	ZNF649	truthbar	1														0
ZNF268	ZNF674	truthbar	1	0.1387	DN_NC_073234.2_148682020_7	DN_NC_073247.2_56899135_7	0.2309	64	57.0000	2.0000	51.0000						0
ZNF268	ZNF717	truthbar	1	0.4042	DN_NC_073234.2_148682020_7	DN_NC_086017.1_85766278_5	0.1658	65	64.5000	4.0000	51.0000						0
ZNF268	ZNF782	truthbar	1	0.1703	DN_NC_073234.2_148682020_7	DN_NC_073237.2_93275727_4	0.1658	64	57.0000	51.0000	51.0000						0
ZNF268	ZNF81	truthbar	1														0
ZNF268	ZNF84	truthbar	1	0.3020	DN_NC_073234.2_148537990_5	DN_NC_073234.2_148682020_7	0.2027	64	58.0000	1.0000	52.0000						0
ZNF268	ZNF883	genuine	0	0.1590	DN_NC_073234.2_148682020_7	DN_NC_073237.2_109230975_4	0.2819	68	66.0000	1.0000	51.0000				0.0000	0.0000	1
ZNF273	ZNF28	truthbar	1	0.1646	DN_NC_073230.2_74299233_4	DN_NC_073244.2_64759228_5	0.3847	78	76.5000	50.0000	52.0000						0
ZNF273	ZNF347	truthbar	1														0
ZNF273	ZNF415	truthbar	1	0.3975	DN_NC_073230.2_74299233_4	DN_NC_073244.2_65046428_2	0.3847	80	79.0000	50.0000	52.0000						0
ZNF273	ZNF429	truthbar	1	0.6848	DN_NC_073230.2_74299233_4	DN_NC_073244.2_27956158_2	0.5265	84	81.0000	50.0000	52.0000						0
ZNF273	ZNF43	truthbar	1	0.4055	DN_NC_073230.2_74299233_4	DN_NC_073244.2_28333451_4	0.4625	78	72.0000	50.0000	52.0000						0
ZNF273	ZNF430	truthbar	1	0.3934	DN_NC_073230.2_74299233_4	DN_NC_073244.2_27504818_5	0.4270	78	72.5000	51.0000	52.0000						0
ZNF273	ZNF468	truthbar	1														0
ZNF273	ZNF480	truthbar	1	0.1885	DN_NC_073230.2_74299233_4	DN_NC_073244.2_64265252_5	0.5307	78	62.0000	50.0000	53.0000						0
ZNF273	ZNF486	truthbar	1	0.2671	DN_NC_073230.2_74299233_4	DN_NC_073244.2_26666712_5	0.4566	78	70.5000	50.0000	52.0000						0
ZNF273	ZNF506	truthbar	1	0.4147	DN_NC_073230.2_74299233_4	DN_NC_073244.2_26240035_4	0.3919	78	68.0000	50.0000	52.0000						0
ZNF273	ZNF519	truthbar	1	0.2880	DN_NC_073230.2_74299233_4	DN_NC_073241.2_36126198_2	0.3847	78	73.5000	50.0000	52.0000						0
ZNF273	ZNF528	truthbar	1														0
ZNF273	ZNF578	truthbar	1														0
ZNF273	ZNF595	truthbar	1	0.4352	DN_NC_073227.2_8633418_2	DN_NC_073230.2_74299233_4	0.5689	78	73.5000	50.0000	52.0000						0
ZNF273	ZNF600	truthbar	1														0
ZNF273	ZNF611	truthbar	1														0
ZNF273	ZNF616	truthbar	1														0
ZNF273	ZNF626	truthbar	1	0.3994	DN_NC_073230.2_74299233_4	DN_NC_073244.2_27131194_2	0.4557	78	69.0000	51.0000	52.0000						0
ZNF273	ZNF655	truthbar	1														0
ZNF273	ZNF675	truthbar	1	0.5386	DN_NC_073230.2_74299233_4	DN_NC_073244.2_29970261_4	0.3847	90	84.0000	50.0000	52.0000						0
ZNF273	ZNF678	truthbar	1	0.3068	DN_NC_073224.2_40627195_4	DN_NC_073230.2_74299233_4	0.3847	78	78.0000	51.0000	52.0000						0
ZNF273	ZNF680	truthbar	1	0.5742	DN_NC_073230.2_73977205_4	DN_NC_073230.2_74299233_4	0.3847	78	70.5000	50.0000	52.0000						0
ZNF273	ZNF681	truthbar	1	0.1683	DN_NC_073230.2_74299233_4	DN_NC_073244.2_30067652_4	0.4267	78	74.0000	50.0000	52.0000						0
ZNF273	ZNF682	truthbar	1	0.4775	DN_NC_073230.2_74299233_4	DN_NC_073244.2_26470366_4	0.3847	78	77.5000	50.0000	52.0000						0
ZNF273	ZNF695	truthbar	1	0.2475	DN_NC_073224.2_8422960_4	DN_NC_073230.2_74299233_4	0.3847	78	74.0000	50.5000	52.0000						0
ZNF273	ZNF701	truthbar	1														0
ZNF273	ZNF721	truthbar	1	0.3087	DN_NC_073227.2_9010062_2	DN_NC_073230.2_74299233_4	0.3953	78	74.0000	51.0000	52.0000						0
ZNF273	ZNF723	truthbar	1	0.6887	DN_NC_073230.2_74299233_4	DN_NC_073244.2_29232445_4	0.5099	78	73.0000	51.0000	52.0000						0
ZNF273	ZNF727	truthbar	1	0.2225	DN_NC_073230.2_73508332_4	DN_NC_073230.2_74299233_4	0.3847	78	67.5000	50.0000	52.0000						0
ZNF273	ZNF736	truthbar	1	0.3741	DN_NC_073230.2_73776646_4	DN_NC_073230.2_74299233_4	0.3847	78	64.0000	51.0000	52.0000						0
ZNF273	ZNF761	truthbar	1	0.2917	DN_NC_073230.2_74299233_4	DN_NC_073244.2_65362909_5	0.3847	78	66.0000	50.0000	52.0000						0
ZNF273	ZNF766	truthbar	1														0
ZNF273	ZNF8	truthbar	1														0
ZNF273	ZNF808	truthbar	1														0
ZNF273	ZNF813	truthbar	1	0.3071	DN_NC_073230.2_74299233_4	DN_NC_073244.2_65398487_4	0.3847	78	74.5000	50.0000	52.0000						0
ZNF273	ZNF83	truthbar	1														0
ZNF273	ZNF836	truthbar	1	0.1553	DN_NC_073230.2_74299233_4	DN_NC_073244.2_64125568_5	0.4107	94	86.0000	50.0000	52.0000						0
ZNF273	ZNF841	truthbar	1														0
ZNF273	ZNF888	truthbar	1														0
ZNF273	ZNF91	genuine	0	0.3305	DN_NC_073230.2_74299233_4	DN_NC_073244.2_29680825_2	0.5202	81	79.5000	50.0000	53.0000				0.0000	0.0000	1
ZNF273	ZNF92	truthbar	1	0.3654	DN_NC_073230.2_74299233_4	DN_NC_073230.2_74637814_2	0.3847	78	72.0000	50.0000	52.0000						0
ZNF274	ZNF397	truthbar	1														0
ZNF274	ZNF436	truthbar	1														0
ZNF274	ZNF502	genuine	0														0
ZNF274	ZSCAN12	truthbar	1														0
ZNF274	ZSCAN16	truthbar	1														0
ZNF274	ZSCAN22	truthbar	1														0
ZNF274	ZSCAN9	truthbar	1														0
ZNF28	ZNF347	truthbar	1	0.2228	DN_NC_073244.2_64759228_5	DN_NC_073244.2_65073171_5	0.3826	75	61.5000	22.0000	52.0000						0
ZNF28	ZNF415	truthbar	1	0.1612	DN_NC_073244.2_64759228_5	DN_NC_073244.2_65046428_4	0.3434	81	78.0000	21.0000	52.0000						0
ZNF28	ZNF429	truthbar	1														0
ZNF28	ZNF43	truthbar	1														0
ZNF28	ZNF430	genuine	0														0
ZNF28	ZNF468	truthbar	1	0.2527	DN_NC_073244.2_64759228_5	DN_NC_073244.2_64797239_5	0.3434	75	68.5000	13.0000	52.0000						0
ZNF28	ZNF480	truthbar	1	0.2107	DN_NC_073244.2_64265252_5	DN_NC_073244.2_64759228_5	0.5307	75	60.5000	13.0000	53.0000						0
ZNF28	ZNF486	genuine	0														0
ZNF28	ZNF506	genuine	0														0
ZNF28	ZNF519	truthbar	1														0
ZNF28	ZNF528	truthbar	1														0
ZNF28	ZNF578	truthbar	1	0.1590	DN_NC_073244.2_64426370_6	DN_NC_073244.2_64759228_5	0.4463	75	57.5000	23.0000	53.0000						0
ZNF28	ZNF595	truthbar	1														0
ZNF28	ZNF600	truthbar	1	0.1672	DN_NC_073244.2_64724127_4	DN_NC_073244.2_64759228_5	0.3434	75	70.5000	19.0000	52.0000						0
ZNF28	ZNF611	truthbar	1	0.1652	DN_NC_073244.2_64672255_4	DN_NC_073244.2_64759228_5	0.3521	75	61.5000	21.0000	53.0000						0
ZNF28	ZNF616	truthbar	1	0.1434	DN_NC_073244.2_64081943_4	DN_NC_073244.2_64759228_5	0.3434	75	66.5000	13.0000	52.0000						0
ZNF28	ZNF626	genuine	0														0
ZNF28	ZNF655	truthbar	1														0
ZNF28	ZNF675	truthbar	1														0
ZNF28	ZNF678	truthbar	1														0
ZNF28	ZNF680	genuine	0														0
ZNF28	ZNF681	genuine	0	0.2019	DN_NC_073244.2_30067652_4	DN_NC_073244.2_64759228_5	0.4267	75	72.5000	49.0000	52.0000				0.0000	0.0000	1
ZNF28	ZNF682	genuine	0														0
ZNF28	ZNF695	truthbar	1	0.2326	DN_NC_073224.2_8422960_4	DN_NC_073244.2_64759228_5	0.3434	75	72.5000	50.5000	52.0000						0
ZNF28	ZNF701	truthbar	1	0.1737	DN_NC_073244.2_64543447_4	DN_NC_073244.2_64759228_5	0.3434	75	50.0000	24.0000	53.0000						0
ZNF28	ZNF721	genuine	0	0.2411	DN_NC_073227.2_9010062_2	DN_NC_073244.2_64759228_5	0.3953	75	72.5000	51.0000	52.0000				0.0000	0.0000	1
ZNF28	ZNF723	genuine	0														0
ZNF28	ZNF727	truthbar	1														0
ZNF28	ZNF736	genuine	0														0
ZNF28	ZNF761	truthbar	1	0.2955	DN_NC_073244.2_64759228_5	DN_NC_073244.2_65362909_5	0.3434	75	64.5000	22.0000	52.0000						0
ZNF28	ZNF766	truthbar	1	0.1387	DN_NC_073244.2_64231369_4	DN_NC_073244.2_64759228_5	0.3434	75	62.0000	13.0000	53.0000						0
ZNF28	ZNF8	genuine	0														0
ZNF28	ZNF808	truthbar	1	0.2673	DN_NC_073244.2_64500861_5	DN_NC_073244.2_64759228_5	0.4373	75	70.0000	24.0000	53.0000						0
ZNF28	ZNF813	truthbar	1	0.1575	DN_NC_073244.2_64759228_5	DN_NC_073244.2_65398487_4	0.3434	75	73.0000	23.0000	52.0000						0
ZNF28	ZNF83	truthbar	1	0.2237	DN_NC_073244.2_64585864_4	DN_NC_073244.2_64759228_5	0.3434	97	86.0000	20.0000	53.0000						0
ZNF28	ZNF836	truthbar	1	0.2537	DN_NC_073244.2_64125568_5	DN_NC_073244.2_64759228_5	0.4107	94	84.5000	13.0000	52.0000						0
ZNF28	ZNF841	truthbar	1	0.3097	DN_NC_073244.2_64034715_7	DN_NC_073244.2_64759228_5	0.3434	75	72.5000	13.0000	52.0000						0
ZNF28	ZNF888	truthbar	1	0.3359	DN_NC_073244.2_64759228_5	DN_NC_073244.2_64860608_4	0.4244	75	65.5000	20.0000	52.0000						0
ZNF28	ZNF91	genuine	0	0.3451	DN_NC_073244.2_29680825_4	DN_NC_073244.2_64759228_5	0.4948	84	79.5000	50.0000	53.0000				0.0000	0.0000	1
ZNF28	ZNF92	truthbar	1	0.2151	DN_NC_073230.2_74637814_2	DN_NC_073244.2_64759228_5	0.3657	75	70.5000	50.0000	52.0000						0
ZNF280C	ZNF280D	truthbar	1	0.1374	DN_NC_073240.2_57401181_22	DN_NC_073247.2_141930386_19	0.2785	1	1.0000	2.0000	7.0000						0
ZNF283	ZNF30	truthbar	1	0.1409	DN_NC_073244.2_45985550_6	DN_NC_073244.2_55341363_7	0.3000	83	65.5000	4.0000	52.0000						0
ZNF283	ZNF329	genuine	0														0
ZNF283	ZNF331	genuine	0	0.2341	DN_NC_073244.2_55341363_7	DN_NC_073244.2_65470296_6	0.3000	48	34.5000	19.0000	53.0000				0.0000	0.0000	1
ZNF283	ZNF420	truthbar	1	0.4324	DN_NC_073244.2_48242798_5	DN_NC_073244.2_55341363_7	0.3000	106	77.0000	4.0000	52.0000						0
ZNF283	ZNF461	genuine	0	0.2381	DN_NC_073244.2_47831779_6	DN_NC_073244.2_55341363_7	0.3000	48	40.0000	4.0000	46.0000				0.0000	0.0000	1
ZNF283	ZNF471	truthbar	1														0
ZNF283	ZNF529	genuine	0														0
ZNF283	ZNF540	truthbar	1	0.3115	DN_NC_073244.2_49101177_5	DN_NC_073244.2_55341363_7	0.3000	48	41.0000	4.0000	51.0000						0
ZNF283	ZNF546	truthbar	1	0.2032	DN_NC_073244.2_51749194_6	DN_NC_073244.2_55341363_7	0.3443	78	63.0000	4.0000	52.0000						0
ZNF283	ZNF560	truthbar	1														0
ZNF283	ZNF565	genuine	0	0.2210	DN_NC_073244.2_47250467_5	DN_NC_073244.2_55341363_7	0.3000	50	49.0000	4.0000	52.0000				0.0000	0.0000	1
ZNF283	ZNF566	genuine	0	0.2396	DN_NC_073244.2_47642985_5	DN_NC_073244.2_55341363_7	0.3037	48	40.0000	4.0000	51.0000				0.0000	0.0000	1
ZNF283	ZNF571	truthbar	1														0
ZNF283	ZNF573	truthbar	1	0.2275	DN_NC_073244.2_49246931_6	DN_NC_073244.2_55341363_7	0.3121	80	64.0000	4.0000	51.0000						0
ZNF283	ZNF582	genuine	0	0.2032	DN_NC_073244.2_55341363_7	DN_NC_073244.2_68491976_5	0.3000	48	40.0000	4.0000	52.0000				0.0000	0.0000	1
ZNF283	ZNF583	genuine	0														0
ZNF283	ZNF596	genuine	0														0
ZNF283	ZNF607	truthbar	1														0
ZNF283	ZNF665	truthbar	1	0.1300	DN_NC_073244.2_55341363_7	DN_NC_073244.2_65102393_4	0.3815	127	87.5000	22.0000	51.0000						0
ZNF283	ZNF684	genuine	0														0
ZNF283	ZNF780A	truthbar	1	0.2442	DN_NC_073244.2_51825388_5	DN_NC_073244.2_55341363_7	0.3000	48	46.5000	4.0000	51.0000						0
ZNF283	ZNF780B	truthbar	1	0.1560	DN_NC_073244.2_51783968_5	DN_NC_073244.2_55341363_7	0.3000	48	45.5000	4.0000	51.0000						0
ZNF283	ZNF790	truthbar	1	0.4090	DN_NC_073244.2_47997304_5	DN_NC_073244.2_55341363_7	0.3000	66	57.0000	4.0000	51.0000						0
ZNF283	ZNF829	genuine	0	0.2704	DN_NC_073244.2_48066692_6	DN_NC_073244.2_55341363_7	0.4705	48	42.0000	4.0000	51.0000				0.0000	0.0000	1
ZNF283	ZNF891	genuine	0														0
ZNF284	ZNF285	truthbar	1														0
ZNF284	ZNF45	truthbar	1														0
ZNF285	ZNF45	truthbar	1	0.1941	DN_NC_073244.2_55426973_9	DN_NC_073244.2_55899006_4	0.2262	37	22.5000	3.0000	51.0000						0
ZNF287	ZNF300	truthbar	1														0
ZNF287	ZNF302	truthbar	1	0.1410	DN_NC_073228.2_83600319_6	DN_NC_073244.2_45737704_5	0.1908	64	57.5000	3.0000	51.0000						0
ZNF287	ZNF334	truthbar	1	0.1516	DN_NC_073228.2_83600319_6	DN_NC_073245.2_58728682_5	0.1908	64	58.0000	1.0000	29.0000						0
ZNF287	ZNF33B	truthbar	1														0
ZNF287	ZNF354A	truthbar	1	0.3974	DN_NC_073228.2_182334642_5	DN_NC_073228.2_83600319_6	0.1908	64	60.0000	2.0000	29.0000						0
ZNF287	ZNF354B	truthbar	1														0
ZNF287	ZNF382	truthbar	1														0
ZNF287	ZNF41	truthbar	1	0.1769	DN_NC_073228.2_83600319_6	DN_NC_073247.2_57840463_5	0.1908	64	55.5000	1.0000	29.0000						0
ZNF287	ZNF432	truthbar	1														0
ZNF287	ZNF484	truthbar	1														0
ZNF287	ZNF487	genuine	0														0
ZNF287	ZNF501	genuine	0	0.1613	DN_NC_073228.2_83600319_6	DN_NC_086017.1_54629198_3	0.2136	64	39.0000	1.0000	29.0000				0.0000	0.0000	1
ZNF287	ZNF510	truthbar	1														0
ZNF287	ZNF527	truthbar	1														0
ZNF287	ZNF565	truthbar	1														0
ZNF287	ZNF567	truthbar	1	0.2246	DN_NC_073228.2_83600319_6	DN_NC_073244.2_47878793_6	0.1908	64	58.5000	3.0000	29.0000						0
ZNF287	ZNF568	truthbar	1	0.2231	DN_NC_073228.2_83600319_6	DN_NC_073244.2_48093173_7	0.3190	103	83.5000	1.0000	51.0000						0
ZNF287	ZNF569	truthbar	1	0.2312	DN_NC_073228.2_83600319_6	DN_NC_073244.2_48919547_6	0.1952	78	71.0000	3.0000	47.0000						0
ZNF287	ZNF577	genuine	0														0
ZNF287	ZNF585A	truthbar	1	0.1391	DN_NC_073228.2_83600319_6	DN_NC_073244.2_48319142_5	0.1908	78	71.0000	2.0000	52.0000						0
ZNF287	ZNF585B	truthbar	1	0.1927	DN_NC_073228.2_83600319_6	DN_NC_073244.2_48352926_4	0.1908	114	89.0000	2.0000	52.0000						0
ZNF287	ZNF605	truthbar	1	0.1689	DN_NC_073228.2_83600319_6	DN_NC_073234.2_148420424_5	0.1908	64	64.0000	1.0000	52.0000						0
ZNF287	ZNF606	truthbar	1	0.1332	DN_NC_073228.2_83600319_6	DN_NC_073244.2_70077616_7	0.1908	64	54.0000	1.0000	52.0000						0
ZNF287	ZNF613	truthbar	1	0.1763	DN_NC_073228.2_83600319_6	DN_NC_073244.2_63895938_6	0.1908	64	47.0000	2.0000	52.0000						0
ZNF287	ZNF614	truthbar	1														0
ZNF287	ZNF615	truthbar	1														0
ZNF287	ZNF624	truthbar	1	0.2506	DN_NC_073228.2_83513581_6	DN_NC_073228.2_83600319_6	0.2734	98	81.0000	1.0000	52.0000						0
ZNF287	ZNF649	truthbar	1														0
ZNF287	ZNF674	truthbar	1														0
ZNF287	ZNF717	truthbar	1	0.1836	DN_NC_073228.2_83600319_6	DN_NC_086017.1_85766278_5	0.1908	65	64.5000	4.0000	51.0000						0
ZNF287	ZNF782	truthbar	1														0
ZNF287	ZNF81	truthbar	1														0
ZNF287	ZNF84	truthbar	1														0
ZNF287	ZNF883	genuine	0	0.2460	DN_NC_073228.2_83600319_6	DN_NC_073237.2_109230975_4	0.2819	68	66.0000	1.0000	29.0000				0.0000	0.0000	1
ZNF3	ZNF34	truthbar	1	0.2257	DN_NC_073230.2_88683937_6	DN_NC_073231.2_150618111_5	0.2696	46	40.5000	1.0000	53.0000						0
ZNF3	ZNF544	genuine	0	0.1873	DN_NC_073230.2_88683937_6	DN_NC_073244.2_70323040_7	0.1872	46	37.0000	1.0000	53.0000				0.0000	0.0000	1
ZNF3	ZNF623	truthbar	1	0.2378	DN_NC_073230.2_88683937_6	DN_NC_073231.2_149487100_2	0.1476	46	26.0000	1.0000	53.0000						0
ZNF3	ZNF70	truthbar	1														0
ZNF3	ZNF79	truthbar	1	0.2168	DN_NC_073230.2_88683937_6	DN_NC_073237.2_123801018_5	0.1893	46	37.0000	1.0000	53.0000						0
ZNF3	ZNF892	genuine	0														0
ZNF30	ZNF329	truthbar	1														0
ZNF30	ZNF331	truthbar	1	0.1823	DN_NC_073244.2_45985550_6	DN_NC_073244.2_65470296_6	0.2293	83	52.0000	19.0000	53.0000						0
ZNF30	ZNF420	truthbar	1	0.1518	DN_NC_073244.2_45985550_6	DN_NC_073244.2_48242798_5	0.2498	106	94.5000	3.0000	52.0000						0
ZNF30	ZNF461	truthbar	1														0
ZNF30	ZNF471	truthbar	1	0.2737	DN_NC_073244.2_45985550_6	DN_NC_073244.2_68611978_5	0.3475	83	60.0000	1.0000	52.0000						0
ZNF30	ZNF529	truthbar	1	0.3020	DN_NC_073244.2_45985550_6	DN_NC_073244.2_47739503_5	0.3430	83	53.5000	3.0000	52.0000						0
ZNF30	ZNF540	truthbar	1	0.3852	DN_NC_073244.2_45985550_6	DN_NC_073244.2_49101177_5	0.1716	83	58.5000	3.0000	52.0000						0
ZNF30	ZNF546	truthbar	1	0.2796	DN_NC_073244.2_45985550_6	DN_NC_073244.2_51749194_6	0.3443	83	80.5000	1.0000	52.0000						0
ZNF30	ZNF560	truthbar	1														0
ZNF30	ZNF565	truthbar	1	0.3012	DN_NC_073244.2_45985550_6	DN_NC_073244.2_47250467_5	0.2541	83	66.5000	1.0000	52.0000						0
ZNF30	ZNF566	genuine	0														0
ZNF30	ZNF571	truthbar	1	0.3596	DN_NC_073244.2_45985550_6	DN_NC_073244.2_49072464_4	0.1879	106	94.5000	3.0000	52.0000						0
ZNF30	ZNF573	truthbar	1	0.2748	DN_NC_073244.2_45985550_6	DN_NC_073244.2_49246931_6	0.3121	83	81.5000	2.0000	52.0000						0
ZNF30	ZNF582	truthbar	1	0.1887	DN_NC_073244.2_45985550_6	DN_NC_073244.2_68491976_5	0.1818	83	57.5000	1.0000	52.0000						0
ZNF30	ZNF583	truthbar	1	0.2595	DN_NC_073244.2_45985550_6	DN_NC_073244.2_68513423_5	0.2489	83	73.0000	2.0000	52.0000						0
ZNF30	ZNF596	truthbar	1														0
ZNF30	ZNF607	truthbar	1	0.3352	DN_NC_073244.2_45985550_6	DN_NC_073244.2_49205215_5	0.1922	83	66.5000	18.0000	52.0000						0
ZNF30	ZNF665	truthbar	1	0.2248	DN_NC_073244.2_45985550_6	DN_NC_073244.2_65102393_4	0.3815	127	105.0000	22.0000	52.0000						0
ZNF30	ZNF684	truthbar	1	0.1336	DN_NC_073224.2_199406700_5	DN_NC_073244.2_45985550_6	0.1901	83	49.5000	1.0000	52.0000						0
ZNF30	ZNF780A	truthbar	1	0.1406	DN_NC_073244.2_45985550_6	DN_NC_073244.2_51825388_5	0.1618	83	64.0000	2.0000	52.0000						0
ZNF30	ZNF780B	truthbar	1	0.1536	DN_NC_073244.2_45985550_6	DN_NC_073244.2_51783968_5	0.2381	83	63.0000	2.0000	52.0000						0
ZNF30	ZNF790	truthbar	1														0
