label	ref	mem	ref_j	mem_j	co	frac_ref	frac_mem	aln_cov_small	contig	seq_id
bridge	LOC129528236	LOC129524675	5	4	3	0.6	0.75	0.525	3	0.9857142857142858
bridge	CFAP418	LOC115930613	5	2	0	0.0	0.0	0.363	0	0.9161676646706587
bridge	LOC129528623	LOC129528625	2	2	2	1.0	1.0	1.0	2	1.0
bridge	LOC129528623	LOC129528624	2	2	2	1.0	1.0	1.0	2	1.0
bridge	LOC129528623	LOC101123748	2	1	1	0.5	1.0	0.86	1	0.9835051546391752
bridge	LOC129530473	LOC129530554	1	1	1	1.0	1.0	0.995	1	0.999315537303217
bridge	LOC134756706	LOC134758865	1	1	1	1.0	1.0	1.0	1	1.0
bridge	LOC134758374	LOC129533659	4	1	1	0.25	1.0	0.469	1	0.9251700680272109
bridge	LOC134758374	LOC129533165	4	1	0	0.0	0.0	0.395	0	0.9154103852596315
bridge	LOC134758374	LOC129527394	4	1	0	0.0	0.0	0.628	0	0.9337748344370861
bridge	LOC134758374	LOC129533522	4	2	0	0.0	0.0	0.623	0	0.9136094674556213
bridge	LOC134758374	LOC134757446	4	2	1	0.25	0.5	0.349	1	0.905940594059406
bridge	LOC101148457	LOC134758722	11	1	0	0.0	0.0	0.54	0	0.9184952978056427
bridge	LOC101148457	LOC129527662	11	4	4	0.364	1.0	0.727	4	0.9461805555555556
bridge	LOC101148457	LOC129532034	11	2	0	0.0	0.0	0.474	0	0.916243654822335
bridge	LOC101148457	LOC129525983	11	2	0	0.0	0.0	0.488	0	0.9204545454545454
bridge	LOC101148457	LOC129533042	11	3	1	0.091	0.333	0.306	1	0.9481946624803768
bridge	LOC101151529	LOC129527828	3	3	3	1.0	1.0	1.0	3	0.999546485260771
bridge	LOC101151529	LOC129527432	3	3	3	1.0	1.0	1.0	3	0.999092970521542
bridge	LOC101151529	LOC129523521	3	3	3	1.0	1.0	1.0	3	0.999546485260771
bridge	LOC134758131	LOC134758132	2	2	0	0.0	0.0	0.477	0	0.9956331877729258
bridge	LOC134758131	LOC134758143	2	1	0	0.0	0.0	0.477	0	0.9868995633187773
bridge	UGGT2	LOC134758722	38	1	0	0.0	0.0	0.0	0	0.9051383399209486
bridge	UGGT2	LOC129527587	38	2	0	0.0	0.0	0.0	0	0.930952380952381
bridge	UGGT2	LOC129526381	38	1	0	0.0	0.0	0.0	0	0.9225181598062954
bridge	FSIP2	LOC115933795	22	6	0	0.0	0.0	0.3	0	1.0
bridge	NBEA	LOC129527252	57	2	2	0.035	1.0	0.913	2	0.9563218390804598
bridge	LOC134757626	LOC134758340	1	1	0	0.0	0.0	0.428	0	0.9602446483180428
bridge	LOC134757626	LOC134758700	1	1	1	1.0	1.0	0.352	1	0.9324324324324325
bridge	GTF2I	LOC134758867	35	6	4	0.114	0.667	0.444	4	0.9335443037974683
bridge	LOC129527454	LOC129527819	10	10	10	1.0	1.0	1.0	10	0.9947683109118086
bridge	LOC129523519	KDM8	8	7	7	0.875	1.0	0.825	7	0.9995803608896349
bridge	LOC101140402	IGLL1	4	2	2	0.5	1.0	0.497	2	0.9672977624784854
bridge	LOC115935290	LOC115935297	7	7	7	1.0	1.0	1.0	7	0.9238826815642458
bridge	LOC115935290	LOC101146750	7	6	5	0.714	0.833	0.755	5	0.9594742606790799
bridge	LOC115935290	LOC115935416	7	7	7	1.0	1.0	0.999	7	0.9322152341020266
bridge	LOC115933961	LOC109028727	8	1	0	0.0	0.0	0.85	0	0.9443478260869566
bridge	LOC115933961	LOC129532776	8	3	0	0.0	0.0	0.695	0	0.9473118279569892
bridge	LOC115933961	LOC134757181	8	1	0	0.0	0.0	0.77	0	0.9470499243570348
bridge	LOC115933961	LOC109028725	8	1	0	0.0	0.0	0.789	0	0.9354838709677419
bridge	NSL1	LOC129523865	5	2	0	0.0	0.0	0.318	0	0.9467680608365019
bridge	LIF	LOC115931901	2	2	0	0.0	0.0	0.526	0	1.0
bridge	FOXO1	LOC129531741	2	1	0	0.0	0.0	0.302	0	0.9927536231884058
bridge	LOC134759230	LOC134756677	2	1	0	0.0	0.0	0.613	0	0.9023855223471346
bridge	LOC134759230	LOC134757626	2	1	0	0.0	0.0	0.572	0	0.939209726443769
bridge	LOC134759230	LOC134759326	2	1	0	0.0	0.0	0.587	0	0.9592274678111588
bridge	LOC134756861	LOC129525691	35	19	19	0.543	1.0	0.996	18	0.9651022864019254
bridge	LOC134756861	LOC129525191	35	22	20	0.571	0.909	0.893	16	0.9538866930171278
bridge	LOC134756861	LOC115932984	35	28	20	0.571	0.714	0.741	16	0.9726636999364272
bridge	LOC134756861	LOC101147747	35	5	5	0.143	1.0	0.933	5	0.9491945477075588
bridge	LOC134756861	LOC101125737	35	22	20	0.571	0.909	0.967	19	0.9432457786116323
bridge	STK39	LOC115936007	17	2	1	0.059	0.5	1.0	1	0.9575422851225406
bridge	LOC109027627	LOC115933167	5	5	5	1.0	1.0	0.944	5	0.9811419591409115
bridge	LOC109027627	LOC129523494	5	3	3	0.6	1.0	0.595	3	0.9751381215469613
bridge	LOC109026498	LOC134759326	3	1	0	0.0	0.0	0.397	0	0.9373040752351097
bridge	LOC134756370	LOC129525576	3	2	2	0.667	1.0	0.992	2	0.9905511811023622
bridge	LOC134756370	LOC129524832	3	2	2	0.667	1.0	0.628	2	0.9940119760479041
bridge	LOC134758721	LOC134758749	1	1	1	1.0	1.0	1.0	1	0.9828178694158075
bridge	LOC134758721	LOC134758742	1	1	1	1.0	1.0	1.0	1	0.9828767123287672
bridge	ZNF484	LOC134758722	5	1	0	0.0	0.0	0.0	0	0.9488752556237219
bridge	ZNF484	LOC129527587	5	2	0	0.0	0.0	0.0	0	0.9551724137931035
bridge	ZNF484	LOC129525328	5	1	0	0.0	0.0	0.0	0	0.9333333333333333
bridge	LOC134756952	LOC134757040	2	2	2	1.0	1.0	1.0	2	1.0
bridge	LOC101125692	LOC101152881	12	12	12	1.0	1.0	0.894	12	0.971900826446281
bridge	LOC129528443	LOC134757036	4	2	2	0.5	1.0	0.567	2	0.9878048780487805
bridge	LOC129528443	LOC129524656	4	3	3	0.75	1.0	0.857	3	1.0
bridge	LOC129528443	LOC129524472	4	3	3	0.75	1.0	0.923	3	0.9913793103448276
bridge	LOC129528443	LOC129528228	4	3	3	0.75	1.0	0.793	3	0.9885057471264368
bridge	LOC129528443	LOC134756703	4	3	1	0.25	0.333	0.464	1	0.983739837398374
bridge	LOC129528443	LOC129530304	4	3	3	0.75	1.0	0.793	3	0.985632183908046
bridge	LOC129528443	LOC129530569	4	4	3	0.75	0.75	0.655	3	0.9855907780979827
bridge	LOC129528443	LOC129529382	4	4	3	0.75	0.75	0.655	3	0.9855907780979827
bridge	LOC129528443	LOC129530495	4	3	3	0.75	1.0	0.721	3	0.9885386819484241
bridge	FKBP9	LOC101129903	10	9	8	0.8	0.889	1.0	8	0.9833713726768829
bridge	LOC115931739	LOC129533348	2	2	1	0.5	0.5	0.407	1	0.935064935064935
bridge	LOC101134651	LOC109028262	15	14	2	0.133	0.143	0.38	2	0.9827302631578947
bridge	LOC101134651	LOC129531862	15	14	2	0.133	0.143	0.45	2	0.9835526315789473
bridge	LOC101134651	LOC101152675	15	14	2	0.133	0.143	0.404	2	0.9876644736842105
bridge	LOC129529693	LOC115932226	2	1	1	0.5	1.0	0.982	1	0.9732758620689655
bridge	LOC129529693	LOC129529694	2	2	2	1.0	1.0	1.0	2	0.9915773353751914
bridge	LOC134758127	LOC134758030	2	1	1	0.5	1.0	0.759	1	0.9914004914004914
bridge	LOC134758127	LOC134758131	2	2	1	0.5	0.5	0.477	1	0.9956331877729258
bridge	LOC134758127	LOC134758128	2	2	2	1.0	1.0	1.0	2	0.9989517819706499
bridge	LOC115933107	LOC115933399	16	3	3	0.188	1.0	0.593	3	0.9943661971830986
bridge	LOC115933107	LOC115936021	16	5	2	0.125	0.4	0.522	2	0.9595238095238096
real	FLACC1	CASP8	16	9	0	0.0	0.0	0.458	0	1.0
bridge	LOC129525192	LOC129525838	6	2	2	0.333	1.0	1.0	2	0.9957627118644068
bridge	LOC129525192	LOC129528040	6	2	2	0.333	1.0	1.0	2	0.9957627118644068
bridge	LOC129525192	LOC129528261	6	2	2	0.333	1.0	1.0	2	0.9958847736625515
bridge	LOC115934680	LOC134758541	3	2	2	0.667	1.0	0.769	2	1.0
bridge	LOC115933079	LOC101141855	26	6	5	0.192	0.833	0.931	5	0.9348909122143961
bridge	LOC115933079	NPIPB11	26	25	25	0.962	1.0	0.998	20	0.9514676191955272
bridge	LOC115933079	LOC129528916	26	4	4	0.154	1.0	0.746	4	0.9814471243042672
bridge	LOC129527392	LOC129527823	3	2	2	0.667	1.0	1.0	2	1.0
bridge	LOC129527392	LOC129527434	3	3	3	1.0	1.0	0.983	3	0.9819607843137255
bridge	LOC101147463	LOC115931282	2	1	1	0.5	1.0	0.573	1	0.9753363228699552
bridge	LRRC37A3	LOC101135168	16	14	11	0.688	0.786	0.916	11	0.9122603137710633
bridge	KANSL1	LOC115934629	15	7	3	0.2	0.429	0.463	3	0.9977426636568849
bridge	DNAH14	LOC129528115	21	4	0	0.0	0.0	0.0	0	0.9081735620585267
bridge	LOC101147473	LOC109023079	9	9	9	1.0	1.0	1.0	9	0.9940439515300883
bridge	LOC101152645	LOC129528545	5	4	4	0.8	1.0	0.96	4	0.941397445529677
bridge	LOC101152645	LOC129528544	5	5	5	1.0	1.0	0.969	5	0.936197094125079
bridge	PACSIN2	LOC129529535	10	3	0	0.0	0.0	0.518	0	1.0
bridge	LOC109029387	LOC134756400	1	1	0	0.0	0.0	0.0	0	0.9851116625310173
bridge	LOC109029387	LOC129526141	1	1	0	0.0	0.0	0.0	0	0.9851116625310173
bridge	LOC129526951	LOC129530378	13	13	9	0.692	0.692	0.5	9	0.9960975609756098
bridge	LOC129530236	LOC129530237	1	1	1	1.0	1.0	1.0	1	0.9935437589670014
bridge	LOC129530236	LOC129530294	1	1	1	1.0	1.0	1.0	1	0.9971305595408895
bridge	LOC129530236	LOC129530295	1	1	1	1.0	1.0	1.0	1	0.996413199426112
bridge	LOC129529391	LOC129529652	1	1	1	1.0	1.0	1.0	1	0.974320241691843
bridge	LOC101142657	LOC101144974	47	3	2	0.043	0.667	0.914	2	0.9616766467065868
bridge	LOC101127636	LOC115930424	9	2	0	0.0	0.0	0.773	0	0.9686346863468634
bridge	ATP5MC1	LOC101138209	4	1	0	0.0	0.0	0.934	0	0.9245742092457421
bridge	RHOBTB2	LOC129532034	12	2	0	0.0	0.0	0.577	0	0.9432773109243697
bridge	RHOBTB2	LOC134758722	12	1	0	0.0	0.0	0.586	0	0.9418604651162791
bridge	RHOBTB2	LOC129533042	12	3	0	0.0	0.0	0.303	0	0.930379746835443
bridge	RHOBTB2	LOC129534441	12	2	0	0.0	0.0	0.514	0	0.948016415868673
bridge	RHOBTB2	LOC129526381	12	1	0	0.0	0.0	0.566	0	0.9111969111969112
bridge	LOC129526565	LOC129527884	7	4	4	0.571	1.0	0.436	4	0.9935064935064936
bridge	LOC129526565	LOC129532956	7	7	7	1.0	1.0	1.0	7	0.9438405797101449
bridge	LOC129526565	LOC129532712	7	7	7	1.0	1.0	1.0	7	0.9817997977755308
bridge	LOC129526565	LOC129525684	7	6	6	0.857	1.0	0.924	6	0.9928425357873211
bridge	LOC129526565	LOC101142376	7	6	6	0.857	1.0	0.681	6	0.9875173370319001
bridge	LOC115931980	LOC129529626	3	1	1	0.333	1.0	1.0	1	0.9982134881643591
bridge	LOC115931980	LOC129529613	3	3	3	1.0	1.0	1.0	3	0.9919137466307277
bridge	LOC115931980	LOC129529612	3	2	2	0.667	1.0	1.0	2	0.998812351543943
bridge	LOC115931980	LOC129529614	3	2	2	0.667	1.0	1.0	2	0.9990435198469632
bridge	LOC101147502	LOC115932828	13	13	13	1.0	1.0	1.0	13	0.9699407281964437
bridge	LOC101147502	LOC115930163	13	13	13	1.0	1.0	1.0	13	0.9703515459551038
bridge	LOC101147502	LOC115933253	13	12	12	0.923	1.0	0.905	12	0.9410952600092038
bridge	LOC101152310	LOC129533087	2	2	2	1.0	1.0	1.0	2	0.9971929824561403
bridge	LOC101152310	PRAMEF17	2	2	2	1.0	1.0	0.997	2	0.9345531315974666
bridge	LOC101152310	LOC115932946	2	2	2	1.0	1.0	1.0	2	0.9817543859649123
bridge	LOC101152310	LOC101153753	2	2	2	1.0	1.0	1.0	2	0.9326315789473684
bridge	LOC129533091	PRAMEF12	2	2	2	1.0	1.0	0.992	2	0.9115983026874116
bridge	LOC101145690	ZNF552	2	2	2	1.0	1.0	0.321	2	0.9503916449086162
bridge	CRLF3	LOC101125309	7	5	0	0.0	0.0	0.0	0	1.0
bridge	LOC101124941	HP	6	4	4	0.667	1.0	0.455	4	0.9375
bridge	LOC129532627	LOC129534569	6	2	2	0.333	1.0	0.665	2	1.0
bridge	LOC129532627	LOC129531748	6	3	3	0.5	1.0	0.786	3	0.9685603971318257
bridge	TUBG2	LOC101154437	11	10	10	0.909	1.0	0.774	7	0.9301152737752162
bridge	LIN28A	LOC101145031	3	2	0	0.0	0.0	0.864	0	0.9297994269340975
bridge	CDH18	LOC134757554	13	2	0	0.0	0.0	0.0	0	1.0
bridge	CDH18	NUP50	13	7	0	0.0	0.0	0.0	0	0.9565922920892495
bridge	LOC109025320	LINC02693	2	1	1	0.5	1.0	0.679	1	0.9514366653176851
bridge	LOC109023127	LOC134757605	7	4	3	0.429	0.75	0.368	3	0.9615384615384616
bridge	LOC101125415	LOC101139163	7	7	7	1.0	1.0	0.999	7	0.9348899865289627
bridge	LOC101125415	LOC101130354	7	6	6	0.857	1.0	0.951	6	0.9281045751633987
bridge	LOC101125415	LOC109027697	7	6	0	0.0	0.0	0.439	0	0.9251101321585903
bridge	LOC101142064	PDZK1	8	8	7	0.875	0.875	0.994	4	0.9884001933301112
bridge	LOC109023667	LOC109028093	4	2	2	0.5	1.0	0.959	2	1.0
bridge	ARHGAP23	LOC129527200	24	15	15	0.625	1.0	0.909	15	0.957579185520362
bridge	ARHGAP23	LOC115933558	24	13	13	0.542	1.0	0.834	13	0.9705340699815838
bridge	ARHGAP23	LOC129527345	24	22	16	0.667	0.727	0.659	16	0.9672404219877846
bridge	ARHGAP23	LOC101138564	24	11	11	0.458	1.0	0.831	11	0.9727212242182302
bridge	ARHGAP23	LOC129527211	24	14	14	0.583	1.0	0.946	14	0.9501618122977347
bridge	PDPK1	LOC101147811	13	9	8	0.615	0.889	0.46	8	0.9817833173537871
bridge	LOC129530239	LOC129530241	11	11	11	1.0	1.0	1.0	11	0.9799457994579945
bridge	LOC129530239	LOC129530240	11	11	11	1.0	1.0	1.0	11	0.9972840847365562
bridge	LOC129530239	LOC129530256	11	10	10	0.909	1.0	0.999	10	0.9488296135002722
bridge	LOC129530239	LOC129530266	11	10	10	0.909	1.0	0.988	10	0.9462248777838131
bridge	LOC129530239	LOC129530242	11	10	10	0.909	1.0	1.0	7	0.9368478857770456
bridge	LOC129530239	LOC129530259	11	6	5	0.455	0.833	0.763	5	0.9106078665077473
bridge	LOC129530239	LOC129530261	11	9	9	0.818	1.0	0.996	5	0.9158653846153846
bridge	TERB2	LOC134757329	6	2	2	0.333	1.0	1.0	2	0.996415770609319
bridge	LOC129524357	LOC134759001	2	2	2	1.0	1.0	1.0	2	0.9925925925925926
bridge	LOC101154187	LOC115932657	10	8	7	0.7	0.875	0.978	6	0.9204152249134948
bridge	CGNL1	LOC115935858	18	4	1	0.056	0.25	0.788	1	0.986714466469844
bridge	LOC129530474	LOC129529423	4	3	3	0.75	1.0	0.733	3	0.99
bridge	LOC129531862	LOC129531486	14	10	10	0.714	1.0	0.787	10	0.9806378132118451
bridge	LOC129531862	LOC115931858	14	2	2	0.143	1.0	0.99	2	0.947261663286004
bridge	LOC129532070	LOC134758761	3	3	3	1.0	1.0	1.0	3	0.9903846153846154
bridge	LOC129532070	LOC134758752	3	2	2	0.667	1.0	0.983	2	0.9945652173913043
bridge	LOC129532070	LOC129529265	3	2	2	0.667	1.0	1.0	2	0.9882179675994109
bridge	LOC129525219	SEC22B	4	4	4	1.0	1.0	0.995	4	0.979607250755287
bridge	LOC101152665	LOC129529676	2	1	0	0.0	0.0	0.417	0	0.9935414424111948
bridge	LOC101152665	LOC115932047	2	2	2	1.0	1.0	1.0	2	1.0
bridge	PARP8	LOC115935304	27	2	0	0.0	0.0	0.511	0	0.941834451901566
bridge	LOC115935779	LOC115935781	3	3	2	0.667	0.667	1.0	2	0.9861932938856016
bridge	LOC134757875	LOC129529425	24	4	3	0.125	0.75	0.622	3	0.9356643356643357
bridge	LOC134757875	LOC129530555	24	2	0	0.0	0.0	0.652	0	0.9940505701536936
bridge	LOC134757875	LOC134757864	24	2	2	0.083	1.0	1.0	2	0.9988895058300944
bridge	LOC101149184	LOC115932255	2	2	2	1.0	1.0	1.0	2	0.9305816135084428
bridge	LOC101137060	LOC129531693	18	12	9	0.5	0.75	0.523	9	0.9767255216693419
bridge	ADIPOQ	LOC109026159	3	3	0	0.0	0.0	0.954	0	0.9369509043927648
bridge	MPDU1	MPDU1-AS1	6	2	0	0.0	0.0	0.432	0	1.0
bridge	LOC115932765	LOC129526258	15	7	3	0.2	0.429	0.661	3	0.9848197343453511
bridge	LOC115932765	LOC134757001	15	3	2	0.133	0.667	0.683	2	0.9434523809523809
bridge	LOC115932765	LOC134757000	15	2	2	0.133	1.0	0.58	2	0.9434523809523809
bridge	LOC115932765	LOC129526165	15	1	1	0.067	1.0	0.503	1	0.9956236323851203
bridge	LOC115932699	PARN	24	24	21	0.875	0.875	0.778	21	0.9893428063943162
bridge	LOC115933440	LOC115933447	7	7	7	1.0	1.0	0.993	7	0.935093509350935
bridge	LOC101124577	LOC115932656	8	8	8	1.0	1.0	0.995	8	0.9831670822942643
bridge	LOC101124577	KRT16	8	7	7	0.875	1.0	0.978	7	0.9350333940497875
bridge	LOC115933250	LOC129527620	31	13	13	0.419	1.0	0.95	13	0.9923334930522281
bridge	LOC115933250	LOC101136480	31	30	30	0.968	1.0	0.99	30	0.9923554706163402
bridge	LOC101128088	LOC101128458	11	11	11	1.0	1.0	0.966	11	0.9433543132173269
bridge	LOC101128088	LOC109023694	11	11	11	1.0	1.0	0.823	11	0.9536128456735058
bridge	LOC101128088	LOC115931020	11	11	11	1.0	1.0	0.997	11	0.9711645101663586
bridge	ACOT11	FAM151A	16	7	0	0.0	0.0	0.0	0	1.0
bridge	LOC134756612	LOC134757846	2	2	0	0.0	0.0	0.612	0	0.9351464435146444
bridge	LOC134756612	LOC134758892	2	2	0	0.0	0.0	0.585	0	0.9321663019693655
bridge	LOC115930154	LOC101131416	8	7	3	0.375	0.429	0.661	3	0.9285714285714286
bridge	LOC129530384	LOC129529663	9	7	6	0.667	0.857	0.537	6	0.95
bridge	NME2	LOC101129624	4	2	0	0.0	0.0	0.699	0	0.9700787401574803
bridge	LOC134757643	LOC129526855	3	2	2	0.667	1.0	0.364	2	0.9759036144578314
bridge	LOC134757643	LOC129532835	3	2	2	0.667	1.0	0.364	2	0.9799196787148594
bridge	LOC129534082	LOC129534410	2	2	2	1.0	1.0	1.0	2	1.0
bridge	LOC109023877	LOC129527970	1	1	1	1.0	1.0	0.833	1	0.97708082026538
bridge	LOC101153289	TMEM42	3	3	0	0.0	0.0	0.709	0	0.9124423963133641
bridge	LOC101153289	PPIAL4H	3	1	0	0.0	0.0	0.684	0	0.9183673469387755
bridge	LOC129529613	LOC129529614	3	2	2	0.667	1.0	1.0	2	0.9961740793878527
bridge	LOC129529613	LOC129529626	3	1	1	0.333	1.0	1.0	1	0.9888343010272443
bridge	LOC129529613	LOC129529612	3	2	2	0.667	1.0	1.0	2	0.9970308788598575
bridge	LOC134757913	LOC134758722	2	1	0	0.0	0.0	0.404	0	0.9327731092436975
bridge	LOC129529986	MAGEA12	2	2	0	0.0	0.0	0.876	0	0.9110684580934101
bridge	LOC129530313	LOC129526430	3	1	1	0.333	1.0	0.898	1	0.951179820992677
bridge	LOC101143084	LOC101141984	5	4	4	0.8	1.0	0.911	4	0.9158780231335436
bridge	LOC115932799	LOC134756833	11	8	8	0.727	1.0	0.908	8	0.987279843444227
bridge	LOC115932799	LOC134757223	11	11	10	0.909	0.909	0.83	10	0.9010263929618768
bridge	LOC115932799	LOC115932915	11	11	11	1.0	1.0	0.985	11	0.9729166666666667
bridge	LOC129526814	LOC134757115	1	1	1	1.0	1.0	0.516	1	0.9927083333333333
bridge	TMEM80	LOC115936014	5	2	0	0.0	0.0	0.0	0	0.9977011494252873
bridge	LOC101136570	LOC129525938	2	2	1	0.5	0.5	0.59	1	0.9822294022617124
bridge	LOC134758925	LOC134758926	2	1	1	0.5	1.0	1.0	1	0.9945414847161572
bridge	LOC101152395	LOC134757673	9	5	5	0.556	1.0	0.831	5	0.9137529137529138
bridge	ANKRD30A	LOC129526428	54	16	4	0.074	0.25	0.476	4	0.9037776193870278
bridge	LOC101145089	LOC101135754	2	1	0	0.0	0.0	0.591	0	0.9318181818181818
bridge	LOC129529775	LOC101132076	4	3	3	0.75	1.0	0.779	3	0.9606126914660832
bridge	LOC129529775	LOC129529807	4	4	4	1.0	1.0	0.799	4	1.0
bridge	LOC129523912	LOC129523913	1	1	1	1.0	1.0	1.0	1	1.0
bridge	LOC129523912	LOC129523914	1	1	1	1.0	1.0	1.0	1	1.0
bridge	LOC129523912	LOC129523915	1	1	1	1.0	1.0	1.0	1	1.0
bridge	LOC101142859	LOC134758545	2	2	2	1.0	1.0	0.994	2	0.9886668654935878
bridge	LOC129529588	LOC134756364	4	4	4	1.0	1.0	0.901	4	0.976890756302521
bridge	LOC129529588	LOC109024567	4	3	3	0.75	1.0	0.993	3	0.9556313993174061
bridge	LOC129529588	LOC129529624	4	4	4	1.0	1.0	0.901	4	0.976890756302521
bridge	LOC129529588	LOC129529621	4	4	4	1.0	1.0	0.901	4	0.9737394957983193
bridge	WASHC2C	WASHC2A	30	27	22	0.733	0.815	0.971	22	0.9779559118236473
bridge	LOC101133653	LOC129533605	1	1	1	1.0	1.0	0.866	1	0.9126594700686947
bridge	SNRNP25	LOC101143820	4	2	2	0.5	1.0	0.578	2	1.0
bridge	SNRNP25	LOC134756692	4	1	1	0.25	1.0	0.601	1	0.9953775038520801
bridge	LOC109026769	LOC101126875	17	4	4	0.235	1.0	0.993	4	0.9840796019900497
bridge	LOC109026769	LOC101143460	17	6	6	0.353	1.0	0.978	6	0.9918918918918919
bridge	LOC134756958	LOC134757045	2	2	2	1.0	1.0	1.0	2	0.9975308641975309
bridge	NUDT7	LOC129527746	4	2	0	0.0	0.0	0.0	0	1.0
bridge	LOC109023378	LOC109023376	2	1	1	0.5	1.0	0.738	1	1.0
bridge	LOC101153727	LOC115930085	8	4	4	0.5	1.0	0.931	4	0.9957812264577369
bridge	LOC129529978	LOC129529983	2	2	2	1.0	1.0	1.0	2	1.0
bridge	LOC129529978	MAGEA12	2	2	0	0.0	0.0	0.848	0	0.9322493224932249
bridge	LOC129529978	LOC129529986	2	2	2	1.0	1.0	0.992	2	0.9170822942643392
bridge	LOC101141990	LOC101131206	8	2	2	0.25	1.0	0.45	2	1.0
bridge	LOC129529648	LOC129529663	14	7	6	0.429	0.857	0.552	6	0.9696048632218845
bridge	LOC129532042	LOC134758744	19	18	18	0.947	1.0	0.942	15	0.9399939080109656
bridge	LOC129532042	LOC129534588	19	19	19	1.0	1.0	0.995	19	0.9854633555420957
bridge	LOC101143168	LOC101148609	1	1	0	0.0	0.0	0.426	0	0.9467741935483871
bridge	LOC101136195	LOC109025623	22	4	2	0.091	0.5	0.237	2	0.9253996447602132
bridge	IPPK	CENPP	12	7	0	0.0	0.0	0.496	0	1.0
bridge	LOC134756444	LOC115931263	15	14	13	0.867	0.929	0.932	10	0.9341506454908517
bridge	LOC134756444	LOC101135633	15	13	11	0.733	0.846	0.455	8	0.9664233576642336
bridge	LOC134756444	LOC134757639	15	15	9	0.6	0.6	0.838	9	0.9854421279654925
bridge	OBI1	LOC115935857	5	1	1	0.2	1.0	0.921	1	0.9877264757451782
bridge	LOC115932827	LOC134757909	5	1	1	0.2	1.0	0.444	1	0.9645030425963489
bridge	LOC134757002	LOC134757003	2	2	1	0.5	0.5	0.617	1	0.998062015503876
bridge	ESYT1	ZC3H10	30	2	0	0.0	0.0	0.562	0	1.0
bridge	LOC115932641	LOC134757470	9	8	6	0.667	0.75	0.607	6	0.9988304093567252
bridge	CSDE1	LOC134757346	20	1	1	0.05	1.0	0.967	1	0.990787269681742
bridge	LOC134758913	LOC109027847	10	4	3	0.3	0.75	0.617	3	0.9902597402597403
bridge	LOC101130998	LOC101123878	4	1	1	0.25	1.0	1.0	1	0.9891975308641975
bridge	LOC101130998	LOC134758213	4	4	4	1.0	1.0	0.999	4	0.992078001218769
bridge	LOC101130998	LOC129529625	4	4	4	1.0	1.0	0.999	4	0.9598295800365185
bridge	LOC101130998	LOC129529590	4	4	4	1.0	1.0	0.997	4	0.994478527607362
bridge	LOC101139163	LOC101130354	7	6	6	0.857	1.0	0.951	6	0.9350282485875706
bridge	LOC101139163	LOC101152938	7	7	7	1.0	1.0	0.977	7	0.9091274628065943
bridge	COLEC10	LOC115930613	5	2	0	0.0	0.0	0.615	0	0.9100719424460432
bridge	SYNE3	LOC109023279	17	1	0	0.0	0.0	1.0	0	0.9995798319327731
bridge	GPAT2	LOC129531485	21	15	14	0.667	0.933	0.992	14	0.9914392723381488
bridge	LOC129525217	LOC129525216	2	1	0	0.0	0.0	0.804	0	1.0
bridge	GPAT4	LOC134758102	14	1	1	0.071	1.0	0.661	1	0.9764492753623188
bridge	LOC115936187	LOC129534074	1	1	1	1.0	1.0	0.996	1	0.9953557103652101
bridge	LOC115936187	ZC3H11C	1	1	1	1.0	1.0	1.0	1	0.9883114172406595
bridge	LOC115936187	LOC129534219	1	1	1	1.0	1.0	0.998	1	0.9918444165621079
bridge	LOC115936187	LOC129534073	1	1	1	1.0	1.0	0.999	1	0.9926915848820212
bridge	LOC129531432	LOC115931076	4	3	3	0.75	1.0	0.856	3	0.9866666666666667
bridge	LOC134757001	LOC134757000	3	2	2	0.667	1.0	0.692	2	0.9934426229508196
bridge	LOC134757001	LOC134757002	3	2	2	0.667	1.0	0.923	1	0.9980916030534351
bridge	LOC134757001	LOC134757003	3	2	2	0.667	1.0	1.0	2	0.9976076555023924
bridge	CES1	LOC109023710	13	11	11	0.846	1.0	0.997	11	0.9186197916666666
bridge	CES1	LOC101149966	13	13	13	1.0	1.0	0.998	13	0.9635523613963038
bridge	CES1	LOC115931015	13	13	13	1.0	1.0	0.969	13	0.9216061185468452
bridge	LOC101135599	REG3G	5	5	4	0.8	0.8	0.749	4	0.9218989280245024
bridge	LOC101147293	LOC109025979	3	3	3	1.0	1.0	1.0	3	0.9703989703989704
bridge	LOC129525825	LOC129527587	2	2	0	0.0	0.0	0.537	0	0.960960960960961
bridge	SHLD2	LOC115935989	10	7	7	0.7	1.0	0.877	4	0.9308966304968589
bridge	LOC129531486	LOC115931858	10	2	2	0.2	1.0	0.574	2	0.965034965034965
bridge	LOC134756437	LOC129527105	7	5	2	0.286	0.4	0.594	2	0.9853723404255319
bridge	LOC134756437	LOC134758712	7	7	7	1.0	1.0	0.995	7	0.9894736842105263
bridge	LOC101145660	WHAMM	9	9	7	0.778	0.778	0.44	5	0.9166666666666666
bridge	LOC101127384	LOC101146638	8	8	8	1.0	1.0	0.994	8	0.9197604790419162
bridge	LOC134756478	LOC134758748	2	2	2	1.0	1.0	0.337	2	0.9784615384615385
bridge	LOC134756478	LOC134757294	2	2	2	1.0	1.0	0.561	2	0.9752973467520586
bridge	LOC115930576	LOC115933275	27	8	7	0.259	0.875	0.938	6	0.9801570897064903
