case	source_id	target_id	relation	layer	identity	coverage	orientation	source_interval	target_interval	evidence	direction_status
NBPF_repeat_bridge	L~chr1_224377066_224384199	RB~NBPF_repeat_bridge~24	CONTAINS	RNA	0.7973	0.6437	+	5580-6989	118-1529	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr7_54952741_54954933	RB~NBPF_repeat_bridge~24	CONTAINS	RNA	0.7973	0.6437	+	118-1529	5580-6989	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr15_46535297_46542401	L~chr7_54952741_54954933	RNA_HOMOLOGY	RNA	0.8128	0.5151	+	4302-5460	278-1407	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr15_46535297_46542401	RB~NBPF_repeat_bridge~25	CONTAINS	RNA	0.8128	0.5151	+	4302-5460	278-1407	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr7_54952741_54954933	RB~NBPF_repeat_bridge~25	CONTAINS	RNA	0.8128	0.5151	+	278-1407	4302-5460	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr1_108256107_108352036	L~chr7_54952741_54954933	DNA_DUPLICATION	DNA	0.7980	0.5520	+	30889-32066	308-1518	DNA_ONLY	UNROOTED
NBPF_repeat_bridge	L~chr1_108256107_108352036	DB~NBPF_repeat_bridge~0	CONTAINS	DNA	0.7980	0.5520	+	30889-32066	308-1518	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr7_54952741_54954933	DB~NBPF_repeat_bridge~0	CONTAINS	DNA	0.7980	0.5520	+	308-1518	30889-32066	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr1_108256107_108352036	L~chr14_31943082_31948334	DNA_DUPLICATION	DNA	0.7994	0.7312	-	15642-19580	1132-4972	DNA_ONLY	UNROOTED
NBPF_repeat_bridge	L~chr1_108256107_108352036	DB~NBPF_repeat_bridge~1	CONTAINS	DNA	0.7994	0.7312	-	15642-19580	1132-4972	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr14_31943082_31948334	DB~NBPF_repeat_bridge~1	CONTAINS	DNA	0.7994	0.7312	-	1132-4972	15642-19580	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr1_224377066_224384199	L~chr7_54952741_54954933	DNA_DUPLICATION	DNA	0.7973	0.6437	+	5580-6989	118-1529	RNA_DNA	UNROOTED
NBPF_repeat_bridge	L~chr1_224377066_224384199	DB~NBPF_repeat_bridge~2	CONTAINS	DNA	0.7973	0.6437	+	5580-6989	118-1529	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr7_54952741_54954933	DB~NBPF_repeat_bridge~2	CONTAINS	DNA	0.7973	0.6437	+	118-1529	5580-6989	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr14_18170236_18190010	L~chr7_54952741_54954933	DNA_DUPLICATION	DNA	0.7929	0.6510	+	17944-19445	85-1512	RNA_DNA	UNROOTED
NBPF_repeat_bridge	L~chr14_18170236_18190010	DB~NBPF_repeat_bridge~3	CONTAINS	DNA	0.7929	0.6510	+	17944-19445	85-1512	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr7_54952741_54954933	DB~NBPF_repeat_bridge~3	CONTAINS	DNA	0.7929	0.6510	+	85-1512	17944-19445	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr14_18170236_18190010	L~chr14_31943082_31948334	DNA_DUPLICATION	DNA	0.8754	0.7279	-	8992-12242	719-4542	DNA_ONLY	UNROOTED
NBPF_repeat_bridge	L~chr14_18170236_18190010	DB~NBPF_repeat_bridge~4	CONTAINS	DNA	0.8754	0.7279	-	8992-12242	719-4542	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr14_31943082_31948334	DB~NBPF_repeat_bridge~4	CONTAINS	DNA	0.8754	0.7279	-	719-4542	8992-12242	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr15_46535297_46542401	L~chr7_54952741_54954933	DNA_DUPLICATION	DNA	0.8128	0.5151	+	4302-5460	278-1407	RNA_DNA	UNROOTED
NBPF_repeat_bridge	L~chr15_46535297_46542401	DB~NBPF_repeat_bridge~5	CONTAINS	DNA	0.8128	0.5151	+	4302-5460	278-1407	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr7_54952741_54954933	DB~NBPF_repeat_bridge~5	CONTAINS	DNA	0.8128	0.5151	+	278-1407	4302-5460	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr18_79318414_79365251	L~chr7_54952741_54954933	DNA_DUPLICATION	DNA	0.8180	0.5885	-	9583-10873	85-1375	DNA_ONLY	UNROOTED
NBPF_repeat_bridge	L~chr18_79318414_79365251	DB~NBPF_repeat_bridge~6	CONTAINS	DNA	0.8180	0.5885	-	9583-10873	85-1375	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr7_54952741_54954933	DB~NBPF_repeat_bridge~6	CONTAINS	DNA	0.8180	0.5885	-	85-1375	9583-10873	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr2_110773830_110806970	L~chr7_54952741_54954933	DNA_DUPLICATION	DNA	0.8210	0.5164	+	31642-32777	88-1220	RNA_DNA	UNROOTED
NBPF_repeat_bridge	L~chr2_110773830_110806970	DB~NBPF_repeat_bridge~7	CONTAINS	DNA	0.8210	0.5164	+	31642-32777	88-1220	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr7_54952741_54954933	DB~NBPF_repeat_bridge~7	CONTAINS	DNA	0.8210	0.5164	+	88-1220	31642-32777	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr2_110773830_110806970	L~chr14_31943082_31948334	DNA_DUPLICATION	DNA	0.7818	0.5963	+	16874-19778	1478-4610	DNA_ONLY	UNROOTED
NBPF_repeat_bridge	L~chr2_110773830_110806970	DB~NBPF_repeat_bridge~8	CONTAINS	DNA	0.7818	0.5963	+	16874-19778	1478-4610	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr14_31943082_31948334	DB~NBPF_repeat_bridge~8	CONTAINS	DNA	0.7818	0.5963	+	1478-4610	16874-19778	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr5_86491157_86514189	L~chr14_31943082_31948334	DNA_DUPLICATION	DNA	0.8078	0.5154	-	20357-23026	1835-4542	DNA_ONLY	UNROOTED
NBPF_repeat_bridge	L~chr5_86491157_86514189	DB~NBPF_repeat_bridge~9	CONTAINS	DNA	0.8078	0.5154	-	20357-23026	1835-4542	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr14_31943082_31948334	DB~NBPF_repeat_bridge~9	CONTAINS	DNA	0.8078	0.5154	-	1835-4542	20357-23026	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr7_54952741_54954933	L~chr8_82275840_82283845	DNA_DUPLICATION	DNA	0.8200	0.5178	+	85-1220	6512-7642	RNA_DNA	UNROOTED
NBPF_repeat_bridge	L~chr7_54952741_54954933	DB~NBPF_repeat_bridge~10	CONTAINS	DNA	0.8200	0.5178	+	85-1220	6512-7642	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr8_82275840_82283845	DB~NBPF_repeat_bridge~10	CONTAINS	DNA	0.8200	0.5178	+	6512-7642	85-1220	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr7_54952741_54954933	L~chr14_31943082_31948334	DNA_DUPLICATION	DNA	0.8119	0.5178	-	85-1220	732-1813	DNA_ONLY	UNROOTED
NBPF_repeat_bridge	L~chr7_54952741_54954933	DB~NBPF_repeat_bridge~11	CONTAINS	DNA	0.8119	0.5178	-	85-1220	732-1813	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr14_31943082_31948334	DB~NBPF_repeat_bridge~11	CONTAINS	DNA	0.8119	0.5178	-	732-1813	85-1220	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr7_54952741_54954933	L~chr6_143315899_143338050	DNA_DUPLICATION	DNA	0.7960	0.6127	-	88-1431	11801-13161	DNA_ONLY	UNROOTED
NBPF_repeat_bridge	L~chr7_54952741_54954933	DB~NBPF_repeat_bridge~12	CONTAINS	DNA	0.7960	0.6127	-	88-1431	11801-13161	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr6_143315899_143338050	DB~NBPF_repeat_bridge~12	CONTAINS	DNA	0.7960	0.6127	-	11801-13161	88-1431	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr14_31943082_31948334	L~chr6_143315899_143338050	DNA_DUPLICATION	DNA	0.8830	0.7119	+	1235-4974	5-3440	RNA_DNA	UNROOTED
NBPF_repeat_bridge	L~chr14_31943082_31948334	DB~NBPF_repeat_bridge~13	CONTAINS	DNA	0.8830	0.7119	+	1235-4974	5-3440	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr6_143315899_143338050	DB~NBPF_repeat_bridge~13	CONTAINS	DNA	0.8830	0.7119	+	5-3440	1235-4974	minimap2_PAF	UNROOTED
