gene_a	chrom_a	gene_b	chrom_b	core_cov	core_ident	same_chrom
LOC101130806	NC_073233.2	LOC101147931	NC_073228.2	0.596	0.847	0
LOC101143702	NC_073240.2	RPL36A	NC_073247.2	0.819	0.847	0
PCDHB12	NC_073228.2	PCDHB8	NC_073228.2	0.454	0.846	1
LOC101144838	NC_073244.2	LOC115931567	NC_073244.2	0.314	0.846	1
LOC101137843	NC_073244.2	LOC115931567	NC_073244.2	0.315	0.846	1
LOC101137843	NC_073244.2	ZNF430	NC_073244.2	0.574	0.846	1
LOC115931576	NC_073244.2	ZNF738	NC_073244.2	0.482	0.846	1
LOC101146458	NC_073233.2	LOC115932791	NC_073233.2	0.591	0.846	1
LOC101147661	NC_073235.2	LOC101148018	NC_073235.2	0.561	0.846	1
LILRA5	NC_073244.2	LOC129528684	NC_073244.2	0.47	0.846	1
LOC115933216	NC_073230.2	LOC134757578	NC_073243.2	0.286	0.846	0
LOC115935297	NC_073230.2	LOC134757579	NC_073243.2	0.284	0.846	0
LOC115935262	NC_073230.2	LOC134757579	NC_073243.2	0.272	0.846	0
LOC101154124	NC_073224.2	LOC109029442	NC_073224.2	0.319	0.846	1
LOC101126269	NC_073242.2	LOC109023678	NC_073242.2	0.491	0.846	1
LOC101127099	NC_086017.1	LOC101127832	NC_086017.1	0.988	0.846	1
LOC115936270	NC_073233.2	LOC115936296	NC_073233.2	0.999	0.846	1
LOC101129109	NC_073233.2	LOC101145751	NC_073233.2	0.981	0.846	1
LOC101127721	NC_073242.2	LOC109024112	NC_073224.2	0.966	0.846	0
TBXA2R	NC_073244.2	TIMM29	NC_073244.2	0.157	0.846	1
LOC101144735	NC_073247.2	SAGE1	NC_073247.2	0.332	0.845	1
LOC101139095	NC_073237.2	LOC115931567	NC_073244.2	0.333	0.845	0
LOC101136504	NC_073244.2	LOC101144838	NC_073244.2	0.504	0.845	1
LOC101136504	NC_073244.2	ZNF723	NC_073244.2	0.85	0.845	1
LOC101126456	NC_073232.2	LOC101127173	NC_073232.2	0.76	0.845	1
LOC101131893	NC_073233.2	NXPE1	NC_073233.2	0.41	0.845	1
ZNF254	NC_073244.2	ZNF92	NC_073230.2	0.305	0.845	0
LOC101130248	NC_073244.2	ZNF626	NC_073244.2	0.397	0.845	1
CEACAM6	NC_073244.2	CEACAM7	NC_073244.2	0.197	0.845	1
LOC115936058	NC_073229.2	LOC134756435	NC_073227.2	0.341	0.845	0
ZNF429	NC_073244.2	ZNF626	NC_073244.2	0.152	0.845	1
LOC115931568	NC_073244.2	ZNF430	NC_073244.2	0.238	0.845	1
LOC101126289	NC_073244.2	LOC101136504	NC_073244.2	0.315	0.845	1
LOC101140616	NC_073227.2	UGT2B15	NC_073227.2	0.636	0.845	1
LOC101138016	NC_073233.2	LOC101153544	NC_073233.2	1.0	0.845	1
LOC101151343	NC_073247.2	LOC109024635	NC_073247.2	0.419	0.845	1
LOC101138016	NC_073233.2	LOC101149329	NC_073233.2	1.0	0.845	1
LOC129525410	NC_073233.2	LOC134757204	NC_073239.2	0.215	0.845	0
LCE3C	NC_073224.2	LOC101149788	NC_073224.2	0.524	0.845	1
LOC101126269	NC_073242.2	LOC101134211	NC_073242.2	0.486	0.845	1
LOC101142132	NC_073229.2	LOC101143962	NC_073229.2	0.854	0.845	1
LOC101127117	NC_073242.2	LOC101127516	NC_073230.2	0.323	0.845	0
A2M	NC_073234.2	PZP	NC_073234.2	0.483	0.844	1
LOC101133546	NC_073244.2	ZNF611	NC_073244.2	0.235	0.844	1
LOC115931654	NC_073244.2	ZNF578	NC_073244.2	0.374	0.844	1
LOC115931567	NC_073244.2	ZNF681	NC_073244.2	0.507	0.844	1
ZNF468	NC_073244.2	ZNF600	NC_073244.2	0.257	0.844	1
LOC115931576	NC_073244.2	ZNF626	NC_073244.2	0.319	0.844	1
LOC134757659	NC_073244.2	ZNF440	NC_073244.2	0.23	0.844	1
LOC101144838	NC_073244.2	ZNF92	NC_073230.2	0.342	0.844	0
LOC101151324	NC_073244.2	ZNF600	NC_073244.2	0.44	0.844	1
LOC115935297	NC_073230.2	LOC134757578	NC_073243.2	0.286	0.844	0
LDHAL6A	NC_073233.2	LDHAL6B	NC_073240.2	0.635	0.844	0
LOC115935262	NC_073230.2	LOC134757578	NC_073243.2	0.286	0.844	0
LOC101137179	NC_073238.2	PPIAL4H	NC_073224.2	0.331	0.844	0
TAS2R39	NC_073230.2	TAS2R40	NC_073230.2	0.474	0.844	1
IFITM1	NC_073233.2	LOC101151759	NC_073234.2	0.709	0.844	0
LOC101127721	NC_073242.2	LOC101131917	NC_073227.2	0.668	0.844	0
LOC101126985	NC_073242.2	MT1HL1	NC_073224.2	0.817	0.844	0
LOC101134211	NC_073242.2	MT3	NC_073242.2	0.226	0.844	1
LOC101127689	NC_086017.1	LOC101140615	NC_073240.2	0.985	0.844	0
LOC101144838	NC_073244.2	LOC101145945	NC_073244.2	0.302	0.843	1
LOC115931576	NC_073244.2	ZNF92	NC_073230.2	0.453	0.843	0
LOC101130248	NC_073244.2	LOC101136009	NC_073244.2	0.343	0.843	1
LOC101142646	NC_073244.2	ZNF723	NC_073244.2	0.299	0.843	1
LOC101140217	NC_073233.2	LOC115936274	NC_073233.2	0.659	0.843	1
LOC101141498	NC_073243.2	LOC115931266	NC_073243.2	0.835	0.843	1
CTSV	NC_073237.2	LOC129523464	NC_073237.2	0.378	0.843	1
LOC101126269	NC_073242.2	LOC115931107	NC_073242.2	0.575	0.843	1
LOC109023678	NC_073242.2	LOC134758274	NC_073227.2	0.965	0.843	0
LOC129524018	NC_073231.2	LOC129525551	NC_073233.2	0.196	0.843	0
LOC101136877	NC_073246.2	LOC115931861	NC_073246.2	0.52	0.843	1
IFITM1	NC_073233.2	LOC101152182	NC_073231.2	0.749	0.843	0
LOC101126997	NC_073228.2	PCDHB12	NC_073228.2	0.535	0.842	1
LOC101128844	NC_073230.2	LOC101137843	NC_073244.2	0.322	0.842	0
LOC101128844	NC_073230.2	LOC101142646	NC_073244.2	0.194	0.842	0
LOC101127173	NC_073232.2	LOC134756383	NC_073232.2	0.739	0.842	1
LOC129534573	NC_073229.2	LOC134756435	NC_073227.2	0.341	0.842	0
LOC109024060	NC_073244.2	LOC134759322	NC_073233.2	0.358	0.842	0
LOC101145738	NC_073233.2	LOC101146458	NC_073233.2	0.903	0.842	1
LOC101127832	NC_086017.1	LOC109026114	NC_086017.1	0.994	0.842	1
LOC101151677	NC_073229.2	LOC101153366	NC_073229.2	0.39	0.842	1
LOC101126985	NC_073242.2	LOC101127721	NC_073242.2	0.88	0.842	1
LOC101125738	NC_073224.2	LOC101136257	NC_073229.2	0.944	0.842	0
LOC101125318	NC_073228.2	LOC101145202	NC_073228.2	0.369	0.841	1
ZNF468	NC_073244.2	ZNF761	NC_073244.2	0.142	0.841	1
LOC101125318	NC_073228.2	PCDHB8	NC_073228.2	0.388	0.841	1
DCAF4L1	NC_073227.2	DCAF4L2	NC_073231.2	0.332	0.841	0
LOC101152881	NC_073244.2	LOC109024954	NC_073244.2	0.379	0.841	1
ZNF429	NC_073244.2	ZNF723	NC_073244.2	0.299	0.841	1
LOC134756555	NC_073234.2	SLCO1B1	NC_073234.2	0.655	0.841	1
LOC101128844	NC_073230.2	LOC101145945	NC_073244.2	0.35	0.841	0
LOC101130248	NC_073244.2	ZNF506	NC_073244.2	0.643	0.841	1
LOC129528280	NC_073241.2	LOC134756435	NC_073227.2	0.347	0.841	0
ZNF679	NC_073230.2	ZNF92	NC_073230.2	0.293	0.841	1
LOC101136021	NC_073230.2	ZNF675	NC_073244.2	0.241	0.841	0
LOC101142266	NC_073244.2	LOC129528913	NC_073244.2	0.448	0.841	1
LOC101136363	NC_073228.2	LOC115934664	NC_073228.2	0.165	0.841	1
LOC101136363	NC_073228.2	LOC129533766	NC_073228.2	0.165	0.841	1
LOC101140615	NC_073240.2	LOC101141058	NC_073233.2	0.989	0.841	0
LOC101125684	NC_073228.2	PCDHB12	NC_073228.2	0.553	0.84	1
LOC101129171	NC_073244.2	LOC101136009	NC_073244.2	0.149	0.84	1
LOC101133546	NC_073244.2	ZNF578	NC_073244.2	0.329	0.84	1
KRT3	NC_073234.2	KRT76	NC_073234.2	0.404	0.84	1
ZNF254	NC_073244.2	ZNF675	NC_073244.2	0.304	0.84	1
LOC115931576	NC_073244.2	ZNF681	NC_073244.2	0.57	0.84	1
LOC101139095	NC_073237.2	LOC101147715	NC_073244.2	0.293	0.84	0
ZNF675	NC_073244.2	ZNF738	NC_073244.2	0.297	0.84	1
LILRA4	NC_073244.2	LILRB3	NC_073244.2	0.474	0.84	1
ZNF600	NC_073244.2	ZNF701	NC_073244.2	0.273	0.84	1
LOC134756461	NC_073233.2	LOC134759291	NC_073233.2	0.201	0.84	1
LOC101142999	NC_073244.2	LOC101146167	NC_073244.2	1.0	0.84	1
LOC109024496	NC_073246.2	LOC115931850	NC_073246.2	0.15	0.84	1
LOC101137179	NC_073238.2	TMEM42	NC_086017.1	0.335	0.84	0
EDDM3B	NC_073239.2	LOC101144420	NC_073239.2	1.0	0.84	1
LOC101127913	NC_073233.2	LOC115936270	NC_073233.2	0.999	0.84	1
LOC109024112	NC_073224.2	MT1HL1	NC_073224.2	1.0	0.84	1
LOC109024249	NC_073244.2	LOC129529182	NC_073245.2	0.503	0.84	0
LOC101154093	NC_073244.2	LOC109024085	NC_073244.2	0.424	0.84	1
LOC101125684	NC_073228.2	PCDHB11	NC_073228.2	0.419	0.839	1
LOC115932887	NC_073243.2	LOC129529598	NC_086018.1	0.149	0.839	0
LOC101128844	NC_073230.2	LOC101144838	NC_073244.2	0.221	0.839	0
LOC101139095	NC_073237.2	ZNF723	NC_073244.2	0.499	0.839	0
LOC115931568	NC_073244.2	ZNF723	NC_073244.2	0.338	0.839	1
ZNF681	NC_073244.2	ZNF723	NC_073244.2	0.506	0.839	1
LOC101142646	NC_073244.2	LOC101145945	NC_073244.2	0.169	0.839	1
ZNF430	NC_073244.2	ZNF675	NC_073244.2	0.567	0.839	1
ZNF429	NC_073244.2	ZNF430	NC_073244.2	0.365	0.839	1
LOC101136561	NC_073224.2	LOC101136923	NC_073224.2	1.0	0.839	1
LOC134756435	NC_073227.2	LOC134757253	NC_073240.2	0.193	0.839	0
LOC101130248	NC_073244.2	ZNF681	NC_073244.2	0.228	0.839	1
ZNF722	NC_073230.2	ZNF723	NC_073244.2	0.725	0.839	0
LOC101141509	NC_073244.2	LOC129528915	NC_073244.2	0.674	0.839	1
LOC101124572	NC_073242.2	MT1HL1	NC_073224.2	0.759	0.839	0
ZNF600	NC_073244.2	ZNF813	NC_073244.2	0.433	0.838	1
LOC101144838	NC_073244.2	ZNF506	NC_073244.2	0.224	0.838	1
LOC101128844	NC_073230.2	LOC101139095	NC_073237.2	0.31	0.838	0
LOC115931567	NC_073244.2	ZNF626	NC_073244.2	0.264	0.838	1
LOC115932790	NC_073233.2	LOC115932791	NC_073233.2	0.575	0.838	1
IFI16	NC_073224.2	PYHIN1	NC_073224.2	0.509	0.838	1
LOC101124042	NC_073233.2	LOC101138016	NC_073233.2	1.0	0.838	1
LOC101151315	NC_073244.2	ZNF430	NC_073244.2	0.435	0.838	1
LOC101136021	NC_073230.2	ZNF92	NC_073230.2	0.308	0.838	1
LOC115936267	NC_073233.2	LOC115936270	NC_073233.2	0.99	0.838	1
LOC101153366	NC_073229.2	LOC115934984	NC_073229.2	0.287	0.838	1
LOC101148684	NC_073229.2	LOC101151677	NC_073229.2	0.732	0.838	1
LOC129529611	NC_086018.1	LOC129533108	NC_073224.2	0.8	0.838	0
ZNF254	NC_073244.2	ZNF723	NC_073244.2	0.371	0.837	1
LOC115931567	NC_073244.2	ZNF92	NC_073230.2	0.37	0.837	0
LOC101128844	NC_073230.2	ZNF430	NC_073244.2	0.4	0.837	0
LOC101136504	NC_073244.2	LOC115931568	NC_073244.2	0.324	0.837	1
LOC101130248	NC_073244.2	ZNF486	NC_073244.2	0.816	0.837	1
LOC101145738	NC_073233.2	LOC115932790	NC_073233.2	1.0	0.837	1
LOC109023678	NC_073242.2	LOC115931107	NC_073242.2	0.417	0.837	1
LOC115931107	NC_073242.2	MT1HL1	NC_073224.2	0.839	0.837	0
ADGRE5	NC_073244.2	LOC101140763	NC_073244.2	0.527	0.836	1
LOC115932887	NC_073243.2	LOC129529614	NC_086018.1	0.145	0.836	0
LOC101137843	NC_073244.2	ZNF254	NC_073244.2	0.324	0.836	1
LOC101153131	NC_073244.2	ZNF468	NC_073244.2	0.242	0.836	1
ZNF600	NC_073244.2	ZNF860	NC_086017.1	0.324	0.836	0
LOC101137843	NC_073244.2	ZNF429	NC_073244.2	0.324	0.836	1
LOC101136009	NC_073244.2	ZNF681	NC_073244.2	0.343	0.836	1
ZNF675	NC_073244.2	ZNF723	NC_073244.2	0.541	0.836	1
LOC101143168	NC_073233.2	LOC101148609	NC_073233.2	0.341	0.836	1
LOC115931568	NC_073244.2	ZNF675	NC_073244.2	0.301	0.836	1
LOC115932791	NC_073233.2	LOC129525445	NC_073233.2	0.591	0.836	1
LOC101145945	NC_073244.2	LOC101151315	NC_073244.2	0.168	0.836	1
LOC101145945	NC_073244.2	LOC115931568	NC_073244.2	0.381	0.836	1
LOC109024060	NC_073244.2	LOC129525464	NC_073233.2	0.613	0.836	0
LOC115931939	NC_086018.1	LOC129529657	NC_086018.1	0.272	0.836	1
LOC101133708	NC_073233.2	LOC115936232	NC_073233.2	0.723	0.836	1
LOC101136021	NC_073230.2	LOC101145945	NC_073244.2	0.498	0.836	0
LOC101141509	NC_073244.2	LOC101142999	NC_073244.2	0.668	0.836	1
LOC101145738	NC_073233.2	LOC101149329	NC_073233.2	1.0	0.836	1
LOC101152035	NC_073229.2	LOC115934984	NC_073229.2	0.367	0.836	1
LOC101133427	NC_073230.2	RPL36AL	NC_073239.2	0.619	0.836	0
LOC109028674	NC_073224.2	RPLP1	NC_073240.2	0.566	0.836	0
LOC101133011	NC_073239.2	LOC101147806	NC_073227.2	0.756	0.836	0
LOC101126985	NC_073242.2	MT3	NC_073242.2	0.51	0.836	1
LCE3B	NC_073224.2	LOC109029323	NC_073224.2	0.149	0.836	1
LOC115931567	NC_073244.2	ZNF254	NC_073244.2	0.37	0.835	1
LOC101152160	NC_073244.2	LOC129528684	NC_073244.2	0.453	0.835	1
LOC101137843	NC_073244.2	LOC101145945	NC_073244.2	0.265	0.835	1
ZNF626	NC_073244.2	ZNF723	NC_073244.2	0.643	0.835	1
LOC101136504	NC_073244.2	LOC101152033	NC_073244.2	0.412	0.835	1
LOC101130248	NC_073244.2	LOC101139095	NC_073237.2	0.445	0.835	0
LOC101145738	NC_073233.2	LOC101153544	NC_073233.2	0.9	0.835	1
LOC101142996	NC_073244.2	LOC115930437	NC_073238.2	0.476	0.835	0
LOC101130226	NC_073240.2	LOC101140615	NC_073240.2	1.0	0.835	1
LOC101145945	NC_073244.2	LOC115931567	NC_073244.2	0.358	0.834	1
ZNF681	NC_073244.2	ZNF92	NC_073230.2	0.553	0.834	0
LOC109026844	NC_073228.2	LOC115934664	NC_073228.2	0.316	0.834	1
LOC109026844	NC_073228.2	LOC129533766	NC_073228.2	0.316	0.834	1
HTR3E	NC_086017.1	LOC101139165	NC_086017.1	0.559	0.834	1
LOC101141498	NC_073243.2	LOC101145547	NC_073243.2	0.75	0.834	1
LOC101126289	NC_073244.2	LOC101145945	NC_073244.2	0.321	0.834	1
LOC101136189	NC_073224.2	LOC101136561	NC_073224.2	0.998	0.834	1
KRT35	NC_073228.2	LOC115930137	NC_073228.2	0.598	0.834	1
HBE1	NC_073233.2	LOC115933478	NC_073233.2	0.832	0.834	1
LOC101127721	NC_073242.2	LOC115931107	NC_073242.2	0.648	0.834	1
LOC101140615	NC_073240.2	LOC115934990	NC_073229.2	0.993	0.834	0
LOC101125185	NC_073240.2	LOC101143804	NC_073234.2	0.667	0.834	0
ZNF430	NC_073244.2	ZNF681	NC_073244.2	0.522	0.833	1
LOC101153126	NC_073244.2	ZNF254	NC_073244.2	0.19	0.833	1
LOC129528682	NC_073244.2	LOC129528684	NC_073244.2	0.557	0.833	1
LOC115931567	NC_073244.2	ZNF723	NC_073244.2	0.387	0.833	1
LOC109024528	NC_073246.2	LOC115933174	NC_073237.2	0.154	0.833	0
LOC101152033	NC_073244.2	ZNF92	NC_073230.2	0.251	0.833	0
LOC101139095	NC_073237.2	ZNF506	NC_073244.2	0.501	0.833	0
LOC101145945	NC_073244.2	ZNF486	NC_073244.2	0.358	0.833	1
LOC101128351	NC_073244.2	ZNF878	NC_073244.2	0.303	0.833	1
LILRB4	NC_073244.2	LOC129528684	NC_073244.2	0.294	0.833	1
LOC101146167	NC_073244.2	LOC101146516	NC_073244.2	0.501	0.833	1
LOC101129811	NC_073230.2	LOC134757579	NC_073243.2	0.391	0.833	0
LOC101136868	NC_073230.2	LOC134757579	NC_073243.2	0.395	0.833	0
LOC101148853	NC_073235.2	TUBA8	NC_086018.1	0.784	0.833	0
LOC101130806	NC_073233.2	LOC101143702	NC_073240.2	0.8	0.833	0
LOC115931567	NC_073244.2	ZNF429	NC_073244.2	0.37	0.832	1
LOC101136504	NC_073244.2	LOC101139095	NC_073237.2	0.483	0.832	0
LOC101136504	NC_073244.2	ZNF675	NC_073244.2	0.508	0.832	1
LOC101136009	NC_073244.2	LOC115931576	NC_073244.2	0.317	0.832	1
LOC129529648	NC_086018.1	LOC129530383	NC_073248.2	0.262	0.832	0
CT83	NC_073247.2	LOC101131372	NC_073247.2	0.397	0.832	1
LOC101145738	NC_073233.2	LOC129523488	NC_073233.2	0.938	0.832	1
LOC134758274	NC_073227.2	MT1HL1	NC_073224.2	0.958	0.832	0
LOC101128844	NC_073230.2	LOC115931567	NC_073244.2	0.367	0.831	0
LOC101147715	NC_073244.2	LOC115931567	NC_073244.2	0.258	0.831	1
LOC101137843	NC_073244.2	ZNF486	NC_073244.2	0.191	0.831	1
ACTN1	NC_073239.2	ACTN4	NC_073244.2	0.594	0.831	0
LOC115931576	NC_073244.2	ZNF506	NC_073244.2	0.474	0.831	1
LOC101136504	NC_073244.2	ZNF429	NC_073244.2	0.309	0.831	1
LOC101126416	NC_073244.2	LOC101151919	NC_073244.2	0.569	0.831	1
CCR2	NC_086017.1	CCR5	NC_086017.1	0.415	0.831	1
LOC101129811	NC_073230.2	LOC134757578	NC_073243.2	0.391	0.831	0
LOC101136868	NC_073230.2	LOC134757578	NC_073243.2	0.395	0.831	0
SMR3A	NC_073227.2	SMR3B	NC_073227.2	0.319	0.831	1
KRT31	NC_073228.2	KRT35	NC_073228.2	0.581	0.831	1
LOC101142266	NC_073244.2	LOC134759322	NC_073233.2	0.309	0.831	0
LOC101126269	NC_073242.2	LOC101126623	NC_073242.2	0.646	0.831	1
LOC109024060	NC_073244.2	LOC129524489	NC_073237.2	0.991	0.831	0
LOC109024060	NC_073244.2	LOC134756942	NC_073237.2	0.918	0.831	0
LOC101125671	NC_073242.2	LOC101126623	NC_073242.2	0.737	0.831	1
LOC101123860	NC_073229.2	LOC109024886	NC_073229.2	0.751	0.831	1
LOC101127181	NC_073224.2	LOC101127980	NC_073241.2	0.254	0.831	0
LOC101126607	NC_073239.2	LOC101140615	NC_073240.2	0.996	0.831	0
LOC115930164	NC_073224.2	LOC129525691	NC_073224.2	0.159	0.83	1
LOC115930164	NC_073224.2	LOC115934004	NC_073224.2	0.159	0.83	1
LOC129523881	NC_073230.2	LOC129533569	NC_073228.2	0.138	0.83	0
ZNF578	NC_073244.2	ZNF813	NC_073244.2	0.448	0.83	1
LOC101152033	NC_073244.2	ZNF675	NC_073244.2	0.36	0.83	1
LOC101137843	NC_073244.2	ZNF626	NC_073244.2	0.347	0.83	1
LILRB3	NC_073244.2	LOC109024105	NC_073244.2	0.614	0.83	1
LOC115931567	NC_073244.2	ZNF679	NC_073230.2	0.341	0.83	0
LOC101152199	NC_073224.2	LOC109025605	NC_073236.2	0.86	0.83	0
LOC101127980	NC_073241.2	LOC101151349	NC_073247.2	0.251	0.83	0
LOC109024112	NC_073224.2	MT3	NC_073242.2	0.561	0.83	0
LOC101126997	NC_073228.2	PCDHB11	NC_073228.2	0.43	0.829	1
LOC129524669	NC_073237.2	LOC129528458	NC_073241.2	0.215	0.829	0
LOC101142646	NC_073244.2	LOC115931567	NC_073244.2	0.26	0.829	1
ZNF468	NC_073244.2	ZNF860	NC_086017.1	0.136	0.829	0
LOC101126289	NC_073244.2	LOC115931567	NC_073244.2	0.5	0.829	1
LOC101142646	NC_073244.2	ZNF675	NC_073244.2	0.308	0.829	1
LOC101128599	NC_073244.2	ZSCAN5B	NC_073244.2	0.488	0.829	1
LOC115931568	NC_073244.2	LOC115931576	NC_073244.2	0.283	0.829	1
LOC115931568	NC_073244.2	ZNF429	NC_073244.2	0.497	0.829	1
LOC101136504	NC_073244.2	LOC115931567	NC_073244.2	0.309	0.829	1
ZNF675	NC_073244.2	ZNF92	NC_073230.2	0.595	0.829	0
ZNF430	NC_073244.2	ZNF626	NC_073244.2	0.631	0.829	1
KRT16	NC_073228.2	LOC101145065	NC_073228.2	0.479	0.829	1
ACTA1	NC_073224.2	LOC115933751	NC_073235.2	0.715	0.829	0
LOC101130248	NC_073244.2	LOC115931567	NC_073244.2	0.417	0.829	1
LOC101151331	NC_073230.2	LOC109027614	NC_073230.2	0.376	0.829	1
LOC101129811	NC_073230.2	LOC134757582	NC_073243.2	0.391	0.829	0
LOC101129811	NC_073230.2	LOC134757583	NC_073243.2	0.391	0.829	0
LOC101136868	NC_073230.2	LOC134757582	NC_073243.2	0.395	0.829	0
LOC101136868	NC_073230.2	LOC134757583	NC_073243.2	0.395	0.829	0
LOC101136021	NC_073230.2	LOC115931567	NC_073244.2	0.565	0.829	0
LOC101129811	NC_073230.2	LOC115931292	NC_073243.2	0.391	0.829	0
LOC101146750	NC_073230.2	LOC134757579	NC_073243.2	0.428	0.829	0
LOC101137179	NC_073238.2	LOC101154368	NC_073224.2	0.335	0.829	0
LOC101134211	NC_073242.2	LOC115931107	NC_073242.2	0.419	0.829	1
LOC101127980	NC_073241.2	LOC101140002	NC_073240.2	0.399	0.829	0
LOC101147715	NC_073244.2	ZNF675	NC_073244.2	0.178	0.828	1
LOC101128844	NC_073230.2	LOC115931576	NC_073244.2	0.196	0.828	0
ZNF506	NC_073244.2	ZNF723	NC_073244.2	0.583	0.828	1
LOC101136009	NC_073244.2	ZNF675	NC_073244.2	0.191	0.828	1
LOC129530383	NC_073248.2	LOC129530466	NC_073238.2	0.384	0.828	0
KRT6C	NC_073234.2	KRT75	NC_073234.2	0.504	0.828	1
LOC129529976	NC_073247.2	MAGEA1	NC_073247.2	0.462	0.828	1
LOC129529986	NC_073247.2	MAGEA1	NC_073247.2	0.462	0.828	1
LOC101146750	NC_073230.2	LOC134757578	NC_073243.2	0.428	0.828	0
LOC115933728	NC_073235.2	TUBA8	NC_086018.1	0.774	0.828	0
TUBA3E	NC_073235.2	TUBA8	NC_086018.1	0.774	0.828	0
LOC134759322	NC_073233.2	OR7D1	NC_073244.2	0.29	0.828	0
LOC101152643	NC_073229.2	LOC115934984	NC_073229.2	0.286	0.828	1
LOC101131917	NC_073227.2	MT1HL1	NC_073224.2	0.744	0.828	0
LCE1B	NC_073224.2	LCE3B	NC_073224.2	0.157	0.828	1
LOC101133427	NC_073230.2	LOC101143702	NC_073240.2	0.792	0.828	0
LOC101147931	NC_073228.2	LOC134757904	NC_073247.2	0.713	0.828	0
LOC101123893	NC_073247.2	LOC101147806	NC_073227.2	0.74	0.828	0
LOC101149363	NC_073240.2	LOC129527021	NC_073240.2	0.183	0.827	1
LOC115931654	NC_073244.2	ZNF888	NC_073244.2	0.437	0.827	1
LOC101145202	NC_073228.2	PCDHB11	NC_073228.2	0.45	0.827	1
LOC101149363	NC_073240.2	LOC129527017	NC_073240.2	0.198	0.827	1
LOC101149363	NC_073240.2	LOC129527176	NC_073240.2	0.2	0.827	1
LOC129529978	NC_073247.2	MAGEA4	NC_073247.2	0.257	0.827	1
LOC129529983	NC_073247.2	MAGEA4	NC_073247.2	0.257	0.827	1
ZNF716	NC_073230.2	ZNF723	NC_073244.2	0.376	0.827	0
ZNF723	NC_073244.2	ZNF735	NC_073230.2	0.868	0.827	0
LOC101137179	NC_073238.2	LOC115932777	NC_073224.2	0.331	0.827	0
ZNF780A	NC_073244.2	ZNF780B	NC_073244.2	0.257	0.826	1
LOC101126997	NC_073228.2	PCDHB16	NC_073228.2	0.469	0.826	1
APOL1	NC_086018.1	APOL2	NC_086018.1	0.266	0.826	1
LOC101142646	NC_073244.2	ZNF430	NC_073244.2	0.294	0.826	1
LOC115931576	NC_073244.2	ZNF675	NC_073244.2	0.616	0.826	1
ZNF681	NC_073244.2	ZNF738	NC_073244.2	0.336	0.826	1
LOC101126289	NC_073244.2	LOC101128844	NC_073230.2	0.259	0.826	0
LOC129528458	NC_073241.2	LOC129530383	NC_073248.2	0.198	0.826	0
LOC101126289	NC_073244.2	ZNF723	NC_073244.2	0.388	0.826	1
ZNF440	NC_073244.2	ZNF878	NC_073244.2	0.267	0.826	1
LOC101143108	NC_073229.2	MHC-G	NC_073229.2	0.416	0.826	1
ZNF681	NC_073244.2	ZNF722	NC_073230.2	0.245	0.826	0
LOC101126289	NC_073244.2	ZNF679	NC_073230.2	0.231	0.826	0
LOC101124042	NC_073233.2	LOC101145738	NC_073233.2	1.0	0.826	1
LOC101146750	NC_073230.2	LOC134757582	NC_073243.2	0.428	0.826	0
LOC101146750	NC_073230.2	LOC134757583	NC_073243.2	0.428	0.826	0
LOC101125304	NC_073242.2	LOC101126623	NC_073242.2	0.744	0.826	1
LOC101126623	NC_073242.2	LOC101127721	NC_073242.2	0.803	0.826	1
LOC101149363	NC_073240.2	LOC134757307	NC_073240.2	0.183	0.825	1
PCDHB2	NC_073228.2	PCDHB8	NC_073228.2	0.363	0.825	1
LOC101149363	NC_073240.2	LOC129527171	NC_073240.2	0.189	0.825	1
ZNF254	NC_073244.2	ZNF429	NC_073244.2	0.41	0.825	1
LOC101144838	NC_073244.2	ZNF675	NC_073244.2	0.527	0.825	1
LOC101126289	NC_073244.2	ZNF92	NC_073230.2	0.409	0.825	0
LOC101130248	NC_073244.2	ZNF430	NC_073244.2	0.489	0.825	1
ZNF430	NC_073244.2	ZNF679	NC_073230.2	0.295	0.825	0
KRT27	NC_073228.2	KRT28	NC_073228.2	0.632	0.825	1
KRT36	NC_073228.2	LOC115930137	NC_073228.2	0.59	0.825	1
LOC101148684	NC_073229.2	LOC115934984	NC_073229.2	0.366	0.825	1
LOC101125987	NC_073224.2	LOC101141508	NC_073244.2	0.619	0.825	0
LOC129533915	NC_073228.2	LOC134758598	NC_073228.2	0.379	0.824	1
PCDHB8	NC_073228.2	PCDHB9	NC_073228.2	0.333	0.824	1
LOC101129171	NC_073244.2	ZNF675	NC_073244.2	0.234	0.824	1
GBP2	NC_073224.2	GBP3	NC_073224.2	0.407	0.824	1
LOC115931567	NC_073244.2	ZNF506	NC_073244.2	0.217	0.824	1
LOC129529978	NC_073247.2	MAGEA1	NC_073247.2	0.462	0.824	1
LOC129529983	NC_073247.2	MAGEA1	NC_073247.2	0.462	0.824	1
KRT6A	NC_073234.2	KRT75	NC_073234.2	0.501	0.824	1
LOC101145945	NC_073244.2	ZNF626	NC_073244.2	0.341	0.824	1
ZNF626	NC_073244.2	ZNF92	NC_073230.2	0.339	0.824	0
KRT25	NC_073228.2	KRT28	NC_073228.2	0.544	0.824	1
LOC101130248	NC_073244.2	ZNF675	NC_073244.2	0.47	0.824	1
ZNF679	NC_073230.2	ZNF695	NC_073224.2	0.228	0.824	0
LOC101138029	NC_073234.2	LOC129525946	NC_073234.2	0.909	0.824	1
