gene_a	gene_b	cls	cls_auth	in_dna_loose	in_ep	ep_tier	core_recip	core_source	has_direct_edge	aln_len	aln_frac	mm_median_hi	mm_mean_hi	mm_max_hi	mm_median_lo	mm_mean_lo	mm_max_lo	mm_max_max	mm_max_min	mm_median_max	mm_mean_max	allele_gene	allele_balanced_frac	allele_het_risk	allele_copy_like	allele_med_maf	abl_bridge_mask
ZNF430	ZNF595	truthbar	truthbar-FP	0	1	tier1	0.3848	dn	1	NA	NA	51.0000	45.9425	52	40.0000	29.3775	51	52	51	51.0000	45.9425	NA	NA	NA	NA	NA	0.5689
ZNF430	ZNF600	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF430	ZNF611	truthbar	truthbar-FP	0	1	tier1	0.2306	dn	1	NA	NA	21.0000	19.9100	53	51.0000	45.9425	52	53	52	51.0000	45.9425	NA	NA	NA	NA	NA	0.4270
ZNF430	ZNF616	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF430	ZNF626	truthbar	truthbar-FP	0	1	tier1	0.3987	dn	1	NA	NA	51.0000	49.1125	52	51.0000	45.9425	52	52	52	51.0000	49.1125	NA	NA	NA	NA	NA	0.4557
ZNF430	ZNF655	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF430	ZNF675	truthbar	truthbar-FP	0	1	tier1	0.4886	dn	1	NA	NA	51.0000	45.9425	52	49.0000	43.8850	52	52	52	51.0000	45.9425	NA	NA	NA	NA	NA	0.4270
ZNF430	ZNF678	truthbar	truthbar-FP	0	1	tier1	0.2770	dn	1	NA	NA	51.0000	44.7239	52	51.0000	45.9425	52	52	52	51.0000	45.9425	NA	NA	NA	NA	NA	0.4270
ZNF430	ZNF680	truthbar	truthbar-FP	0	1	tier1	0.3871	dn	1	NA	NA	50.0000	45.9375	52	51.0000	45.9425	52	52	52	51.0000	45.9425	NA	NA	NA	NA	NA	0.4270
ZNF430	ZNF681	truthbar	truthbar-FP	0	1	tier1	0.3340	dn	1	NA	NA	51.0000	45.9425	52	49.0000	44.1275	51	52	51	51.0000	45.9425	NA	NA	NA	NA	NA	0.4270
ZNF430	ZNF682	truthbar	truthbar-FP	0	1	tier1	0.4147	dn	1	NA	NA	45.0000	38.0750	52	51.0000	45.9425	52	52	52	51.0000	45.9425	NA	NA	NA	NA	NA	0.4270
ZNF430	ZNF695	truthbar	truthbar-FP	0	1	tier1	0.3826	dn	1	NA	NA	50.5000	49.6925	52	51.0000	45.9425	52	52	52	51.0000	49.6925	NA	NA	NA	NA	NA	0.4270
ZNF430	ZNF701	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF430	ZNF721	truthbar	truthbar-FP	0	1	tier1	0.2830	dn	1	NA	NA	51.0000	41.4400	52	51.0000	45.9425	52	52	52	51.0000	45.9425	NA	NA	NA	NA	NA	0.4270
ZNF430	ZNF723	truthbar	truthbar-FP	0	1	tier1	0.6019	dn	1	NA	NA	51.0000	45.9425	52	51.0000	45.7600	52	52	52	51.0000	45.9425	NA	NA	NA	NA	NA	0.5099
ZNF430	ZNF727	truthbar	truthbar-FP	0	1	tier1	0.2273	dn	1	NA	NA	50.0000	46.8750	52	51.0000	45.9425	52	52	52	51.0000	46.8750	NA	NA	NA	NA	NA	0.4270
ZNF430	ZNF736	truthbar	truthbar-FP	0	1	tier1	0.2233	dn	1	NA	NA	51.0000	48.9375	52	51.0000	45.9425	52	52	52	51.0000	48.9375	NA	NA	NA	NA	NA	0.4270
ZNF430	ZNF761	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF430	ZNF766	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF430	ZNF8	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF430	ZNF808	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF430	ZNF813	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF430	ZNF83	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF430	ZNF836	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF430	ZNF841	truthbar	truthbar-FP	0	1	tier1	0.1834	dn	1	NA	NA	51.0000	45.9425	52	3.0000	8.1825	52	52	52	51.0000	45.9425	NA	NA	NA	NA	NA	0.4270
ZNF430	ZNF888	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF430	ZNF91	genuine	genuine-FP	0	0	none	0.2249	dn	1	1886	0.5117	50.0000	42.6700	53	51.0000	45.9425	52	53	52	51.0000	45.9425	NA	NA	NA	NA	NA	0.4948
ZNF430	ZNF92	truthbar	truthbar-FP	0	1	tier1	0.4020	dn	1	NA	NA	50.0000	43.3875	52	51.0000	45.9425	52	52	52	51.0000	45.9425	NA	NA	NA	NA	NA	0.4270
ZNF432	ZNF484	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF432	ZNF487	genuine	genuine-FP	0	0	none	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF432	ZNF501	genuine	genuine-FP	0	0	none	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF432	ZNF510	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF432	ZNF527	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF432	ZNF565	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF432	ZNF567	truthbar	truthbar-FP	0	1	tier1	0.3607	dn	1	NA	NA	1.0000	11.0428	52	3.0000	2.8625	4	52	4	3.0000	11.0428	NA	NA	NA	NA	NA	0.1825
ZNF432	ZNF568	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF432	ZNF569	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF432	ZNF577	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF432	ZNF585A	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF432	ZNF585B	truthbar	truthbar-FP	0	1	tier1	0.1566	dn	1	NA	NA	2.0000	3.0559	52	1.0000	11.0428	52	52	52	2.0000	11.0428	NA	NA	NA	NA	NA	0.1825
ZNF432	ZNF605	truthbar	truthbar-FP	0	1	tier1	0.1893	dn	1	NA	NA	1.0000	18.6204	52	1.0000	11.0428	52	52	52	1.0000	18.6204	NA	NA	NA	NA	NA	0.1825
ZNF432	ZNF606	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF432	ZNF613	truthbar	truthbar-FP	0	1	tier1	0.2519	dn	1	NA	NA	2.0000	13.9442	52	1.0000	11.0428	52	52	52	2.0000	13.9442	NA	NA	NA	NA	NA	0.1825
ZNF432	ZNF614	truthbar	truthbar-FP	0	1	tier1	0.1674	dn	1	NA	NA	2.0000	10.2661	52	1.0000	11.0428	52	52	52	2.0000	11.0428	NA	NA	NA	NA	NA	0.1825
ZNF432	ZNF615	truthbar	truthbar-FP	0	1	tier1	0.3161	dn	1	NA	NA	2.0000	9.6577	52	1.0000	11.0428	52	52	52	2.0000	11.0428	NA	NA	NA	NA	NA	0.1868
ZNF432	ZNF624	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF432	ZNF649	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF432	ZNF674	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF432	ZNF717	truthbar	truthbar-FP	0	1	tier1	0.2380	dn	1	NA	NA	1.0000	11.0428	52	4.0000	17.1250	51	52	51	4.0000	17.1250	NA	NA	NA	NA	NA	0.1825
ZNF432	ZNF782	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF432	ZNF81	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF432	ZNF84	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF432	ZNF883	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF433	ZNF440	truthbar	truthbar-FP	0	1	tier1	0.2239	dn	1	NA	NA	4.0000	4.6525	18	5.0000	5.5475	10	18	10	5.0000	5.5475	NA	NA	NA	NA	NA	0.2906
ZNF433	ZNF441	truthbar	truthbar-FP	0	1	tier1	0.2026	dn	1	NA	NA	6.0000	6.2150	52	5.0000	5.5475	10	52	10	6.0000	6.2150	NA	NA	NA	NA	NA	0.3134
ZNF433	ZNF443	truthbar	truthbar-FP	0	1	tier1	0.4252	dn	1	NA	NA	3.0000	4.1925	33	5.0000	5.5475	10	33	10	5.0000	5.5475	NA	NA	NA	NA	NA	0.2906
ZNF433	ZNF490	truthbar	truthbar-FP	0	1	tier1	0.1688	dn	1	NA	NA	3.0000	5.3351	51	5.0000	5.5475	10	51	10	5.0000	5.5475	NA	NA	NA	NA	NA	0.3893
ZNF433	ZNF563	truthbar	truthbar-FP	0	1	tier1	0.2077	dn	1	NA	NA	3.0000	4.9900	51	5.0000	5.5475	10	51	10	5.0000	5.5475	NA	NA	NA	NA	NA	0.3045
ZNF433	ZNF564	truthbar	truthbar-FP	0	1	tier1	0.2440	dn	1	NA	NA	3.0000	3.6950	31	5.0000	5.5475	10	31	10	5.0000	5.5475	NA	NA	NA	NA	NA	0.3214
ZNF433	ZNF57	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF433	ZNF627	truthbar	truthbar-FP	0	1	tier1	0.3205	dn	1	NA	NA	3.0000	3.6150	12	5.0000	5.5475	10	12	10	5.0000	5.5475	NA	NA	NA	NA	NA	0.2906
ZNF433	ZNF669	genuine	genuine-FP	0	0	none	0.2838	dn	1	0	0.0000	50.5000	49.5900	52	5.0000	5.5475	10	52	10	50.5000	49.5900	NA	NA	NA	NA	NA	0.3619
ZNF433	ZNF670	genuine	genuine-FP	0	0	none	0.1897	dn	1	0	0.0000	50.5000	49.5900	52	5.0000	5.5475	10	52	10	50.5000	49.5900	NA	NA	NA	NA	NA	0.2906
ZNF433	ZNF77	truthbar	truthbar-FP	0	1	tier1	0.4678	dn	1	NA	NA	1.0000	1.9615	51	5.0000	5.5475	10	51	10	5.0000	5.5475	NA	NA	NA	NA	NA	0.2906
ZNF433	ZNF791	truthbar	truthbar-FP	0	1	tier1	0.2085	dn	1	NA	NA	3.0000	3.9455	22	5.0000	5.5475	10	22	10	5.0000	5.5475	NA	NA	NA	NA	NA	0.4193
ZNF433	ZNF799	truthbar	truthbar-FP	0	1	tier1	0.3132	dn	1	NA	NA	3.0000	6.0700	51	5.0000	5.5475	10	51	10	5.0000	6.0700	NA	NA	NA	NA	NA	0.2906
ZNF433	ZNF823	truthbar	truthbar-FP	0	1	tier1	0.2922	dn	1	NA	NA	6.0000	6.2075	52	5.0000	5.5475	10	52	10	6.0000	6.2075	NA	NA	NA	NA	NA	0.2906
ZNF436	ZNF502	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF436	ZSCAN12	genuine	genuine-FP	0	0	none	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF436	ZSCAN16	genuine	genuine-FP	0	0	none	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF436	ZSCAN22	genuine	genuine-FP	0	0	none	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF436	ZSCAN9	genuine	genuine-FP	0	0	none	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF440	ZNF441	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF440	ZNF443	truthbar	truthbar-FP	0	1	tier1	0.2227	dn	1	NA	NA	3.0000	4.1925	33	4.0000	4.6525	18	33	18	4.0000	4.6525	NA	NA	NA	NA	NA	0.2517
ZNF440	ZNF490	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF440	ZNF563	truthbar	truthbar-FP	0	1	tier1	0.2506	dn	1	NA	NA	3.0000	4.9900	51	4.0000	4.6525	18	51	18	4.0000	4.9900	NA	NA	NA	NA	NA	0.3045
ZNF440	ZNF564	truthbar	truthbar-FP	0	1	tier1	0.2785	dn	1	NA	NA	3.0000	3.6950	31	4.0000	4.6525	18	31	18	4.0000	4.6525	NA	NA	NA	NA	NA	0.3214
ZNF440	ZNF57	truthbar	truthbar-FP	0	1	tier1	0.1486	dn	1	NA	NA	1.0000	5.5000	51	4.0000	4.6525	18	51	18	4.0000	5.5000	NA	NA	NA	NA	NA	0.2517
ZNF440	ZNF627	truthbar	truthbar-FP	0	1	tier1	0.3413	dn	1	NA	NA	4.0000	4.6525	18	3.0000	3.6150	12	18	12	4.0000	4.6525	NA	NA	NA	NA	NA	0.2854
ZNF440	ZNF669	truthbar	truthbar-FP	0	1	tier1	0.1939	dn	1	NA	NA	50.5000	49.5900	52	4.0000	4.6525	18	52	18	50.5000	49.5900	NA	NA	NA	NA	NA	0.3619
ZNF440	ZNF670	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF440	ZNF77	truthbar	truthbar-FP	0	1	tier1	0.1518	dn	1	NA	NA	1.0000	1.9615	51	4.0000	4.6525	18	51	18	4.0000	4.6525	NA	NA	NA	NA	NA	0.2517
ZNF440	ZNF791	truthbar	truthbar-FP	0	1	tier1	0.1632	dn	1	NA	NA	3.0000	3.9455	22	4.0000	4.6525	18	22	18	4.0000	4.6525	NA	NA	NA	NA	NA	0.4193
ZNF440	ZNF799	truthbar	truthbar-FP	0	1	tier1	0.1397	dn	1	NA	NA	3.0000	6.0700	51	4.0000	4.6525	18	51	18	4.0000	6.0700	NA	NA	NA	NA	NA	0.2517
ZNF440	ZNF823	truthbar	truthbar-FP	0	1	tier1	0.3322	dn	1	NA	NA	6.0000	6.2075	52	4.0000	4.6525	18	52	18	6.0000	6.2075	NA	NA	NA	NA	NA	0.2517
ZNF441	ZNF443	truthbar	truthbar-FP	0	1	tier1	0.1942	dn	1	NA	NA	6.0000	6.2150	52	3.0000	4.1925	33	52	33	6.0000	6.2150	NA	NA	NA	NA	NA	0.3134
ZNF441	ZNF490	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF441	ZNF563	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF441	ZNF564	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF441	ZNF57	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF441	ZNF627	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF441	ZNF669	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF441	ZNF670	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF441	ZNF77	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF441	ZNF791	truthbar	truthbar-FP	0	1	tier1	0.1999	dn	1	NA	NA	6.0000	6.2150	52	3.0000	3.9455	22	52	22	6.0000	6.2150	NA	NA	NA	NA	NA	0.4193
ZNF441	ZNF799	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF441	ZNF823	truthbar	truthbar-FP	0	1	tier1	0.1698	dn	1	NA	NA	6.0000	6.2075	52	6.0000	6.2150	52	52	52	6.0000	6.2150	NA	NA	NA	NA	NA	0.3134
ZNF443	ZNF490	truthbar	truthbar-FP	0	1	tier1	0.2896	dn	1	NA	NA	3.0000	5.3351	51	3.0000	4.1925	33	51	33	3.0000	5.3351	NA	NA	NA	NA	NA	0.3893
ZNF443	ZNF563	truthbar	truthbar-FP	0	1	tier1	0.2929	dn	1	NA	NA	3.0000	4.9900	51	3.0000	4.1925	33	51	33	3.0000	4.9900	NA	NA	NA	NA	NA	0.3045
ZNF443	ZNF564	truthbar	truthbar-FP	0	1	tier1	0.2340	dn	1	NA	NA	3.0000	4.1925	33	3.0000	3.6950	31	33	31	3.0000	4.1925	NA	NA	NA	NA	NA	0.3214
ZNF443	ZNF57	truthbar	truthbar-FP	0	1	tier1	0.1457	dn	1	NA	NA	1.0000	5.5000	51	3.0000	4.1925	33	51	33	3.0000	5.5000	NA	NA	NA	NA	NA	0.2270
ZNF443	ZNF627	truthbar	truthbar-FP	0	1	tier1	0.2022	dn	1	NA	NA	3.0000	4.1925	33	3.0000	3.6150	12	33	12	3.0000	4.1925	NA	NA	NA	NA	NA	0.2854
ZNF443	ZNF669	genuine	genuine-FP	0	0	none	0.2427	dn	1	0	0.0000	50.5000	49.5900	52	3.0000	4.1925	33	52	33	50.5000	49.5900	NA	NA	NA	NA	NA	0.3619
ZNF443	ZNF670	truthbar	truthbar-FP	0	1	tier1	0.1900	dn	1	NA	NA	50.5000	49.5900	52	3.0000	4.1925	33	52	33	50.5000	49.5900	NA	NA	NA	NA	NA	0.1978
ZNF443	ZNF77	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF443	ZNF791	truthbar	truthbar-FP	0	1	tier1	0.2575	dn	1	NA	NA	3.0000	4.1925	33	3.0000	3.9455	22	33	22	3.0000	4.1925	NA	NA	NA	NA	NA	0.4193
ZNF443	ZNF799	TP	TP	1	1	tier1	0.3291	dn	1	NA	NA	3.0000	6.0700	51	3.0000	4.1925	33	51	33	3.0000	6.0700	NA	NA	NA	NA	NA	0.2437
ZNF443	ZNF823	truthbar	truthbar-FP	0	1	tier1	0.4506	dn	1	NA	NA	6.0000	6.2075	52	3.0000	4.1925	33	52	33	6.0000	6.2075	NA	NA	NA	NA	NA	0.2238
ZNF460	ZNF473	genuine	genuine-FP	0	0	none	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF460	ZNF543	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF460	ZNF550	truthbar	truthbar-FP	0	1	tier1	0.1505	dn	1	NA	NA	1.0000	2.8142	52	1.0000	1.8375	33	52	33	1.0000	2.8142	NA	NA	NA	NA	NA	0.4625
ZNF460	ZNF594	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF460	ZNF667	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF460	ZNF805	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF460	ZSCAN20	genuine	genuine-FP	0	0	none	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF461	ZNF471	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF461	ZNF529	truthbar	truthbar-FP	0	1	tier1	0.1779	dn	1	NA	NA	3.0000	2.8550	4	3.0000	2.8550	4	4	4	3.0000	2.8550	NA	NA	NA	NA	NA	0.3430
ZNF461	ZNF540	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF461	ZNF546	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF461	ZNF560	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF461	ZNF565	truthbar	truthbar-FP	0	1	tier1	0.3001	dn	1	NA	NA	1.0000	1.1400	52	3.0000	2.8550	4	52	4	3.0000	2.8550	NA	NA	NA	NA	NA	0.2541
ZNF461	ZNF566	truthbar	truthbar-FP	0	1	tier1	0.1305	dn	1	NA	NA	3.0000	3.1900	51	3.0000	2.8550	4	51	4	3.0000	3.1900	NA	NA	NA	NA	NA	0.3037
ZNF461	ZNF571	truthbar	truthbar-FP	0	1	tier1	0.1550	dn	1	NA	NA	3.0000	4.5175	51	3.0000	2.8550	4	51	4	3.0000	4.5175	NA	NA	NA	NA	NA	0.2212
ZNF461	ZNF573	truthbar	truthbar-FP	0	1	tier1	0.2000	dn	1	NA	NA	2.0000	10.0299	51	3.0000	2.8550	4	51	4	3.0000	10.0299	NA	NA	NA	NA	NA	0.3121
ZNF461	ZNF582	truthbar	truthbar-FP	0	1	tier1	0.2202	dn	1	NA	NA	1.0000	1.6784	52	3.0000	2.8550	4	52	4	3.0000	2.8550	NA	NA	NA	NA	NA	0.2212
ZNF461	ZNF583	truthbar	truthbar-FP	0	1	tier1	0.1687	dn	1	NA	NA	2.0000	2.4969	51	3.0000	2.8550	4	51	4	3.0000	2.8550	NA	NA	NA	NA	NA	0.2489
ZNF461	ZNF596	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF461	ZNF607	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF461	ZNF665	truthbar	truthbar-FP	0	1	tier1	0.2248	dn	1	NA	NA	22.0000	18.4250	51	3.0000	2.8550	4	51	4	22.0000	18.4250	NA	NA	NA	NA	NA	0.3815
ZNF461	ZNF684	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF461	ZNF780A	truthbar	truthbar-FP	0	1	tier1	0.2377	dn	1	NA	NA	2.0000	6.6629	51	3.0000	2.8550	4	51	4	3.0000	6.6629	NA	NA	NA	NA	NA	0.2212
ZNF461	ZNF780B	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF461	ZNF790	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF461	ZNF829	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF461	ZNF891	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF468	ZNF480	truthbar	truthbar-FP	0	1	tier1	0.2201	dn	1	NA	NA	9.0000	14.2075	53	9.5000	16.5825	52	53	52	9.5000	16.5825	NA	NA	NA	NA	NA	0.5307
ZNF468	ZNF486	truthbar	truthbar-FP	0	1	tier1	NA	none	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
