dn_a	dn_b	n_exon_a	n_exon_b	n_exon_min	colinear	colinear_nd	n_matched	exon_match_frac	mean_matched_id	best_exon_id	isolated_domain	colinear_50	colinear_60	colinear_65	colinear_70	colinear_75	colinear_80
DN_NC_073244.2_69685698_2	DN_NC_073244.2_70043245_2	2	2	2	0	0	0	0.0	0.0	0.0	0	2	2	0	0	0	0
DN_NC_073244.2_69685721_4	DN_NC_073244.2_70525717_3	4	3	3	1	1	1	0.3333	0.7222	0.7222	1	3	1	1	1	0	0
DN_NC_073244.2_69715659_3	DN_NC_073244.2_69799604_5	3	5	3	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073244.2_69715659_3	DN_NC_073244.2_70525717_3	3	3	3	0	0	0	0.0	0.0	0.0	0	3	0	0	0	0	0
DN_NC_073244.2_69715828_2	DN_NC_073244.2_69783488_3	2	3	2	0	0	0	0.0	0.0	0.0	0	1	0	0	0	0	0
DN_NC_073244.2_69715828_2	DN_NC_073244.2_69821764_4	2	4	2	0	0	0	0.0	0.0	0.0	0	2	1	0	0	0	0
DN_NC_073244.2_69715828_2	DN_NC_073244.2_70009554_3	2	3	2	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073244.2_69715828_2	DN_NC_073244.2_70043245_2	2	2	2	0	0	0	0.0	0.0	0.0	0	2	2	0	0	0	0
DN_NC_073244.2_69783488_3	DN_NC_073244.2_69799604_5	3	5	3	1	1	1	0.3333	0.7724	0.7724	1	2	1	1	1	1	0
DN_NC_073244.2_69783488_3	DN_NC_073244.2_69821764_4	3	4	3	1	1	1	0.3333	0.7642	0.7642	1	1	1	1	1	1	0
DN_NC_073244.2_69783488_3	DN_NC_073244.2_69873255_2	3	3	3	1	1	1	0.3333	0.7561	0.7561	1	2	2	1	1	1	0
DN_NC_073244.2_69783488_3	DN_NC_073244.2_69923243_2	3	2	2	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073244.2_69783488_3	DN_NC_073244.2_69975553_3	3	3	3	1	1	1	0.3333	0.7236	0.7236	1	2	2	1	1	0	0
DN_NC_073244.2_69783488_3	DN_NC_073244.2_70024584_5	3	5	3	1	1	1	0.3333	0.7154	0.7154	1	2	2	1	1	0	0
DN_NC_073244.2_69783488_3	DN_NC_073244.2_70043245_2	3	2	2	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0
DN_NC_073244.2_69783488_3	DN_NC_073244.2_70525717_3	3	3	3	1	1	1	0.3333	0.7967	0.7967	1	3	2	1	1	1	0
DN_NC_073244.2_69799604_5	DN_NC_073244.2_69821764_4	5	4	4	1	1	1	0.25	0.7857	0.7857	1	2	2	1	1	1	0
DN_NC_073244.2_69799604_5	DN_NC_073244.2_69848672_3	5	3	3	1	1	1	0.3333	0.8413	0.8413	1	2	2	1	1	1	1
DN_NC_073244.2_69799604_5	DN_NC_073244.2_69910623_3	5	3	3	1	1	1	0.3333	0.8095	0.8095	1	2	2	1	1	1	1
DN_NC_073244.2_69799604_5	DN_NC_073244.2_69923243_2	5	2	2	0	0	0	0.0	0.0	0.0	0	2	1	1	0	0	0
DN_NC_073244.2_69799604_5	DN_NC_073244.2_70009554_3	5	3	3	1	1	1	0.3333	0.8333	0.8333	1	1	1	1	1	1	1
DN_NC_073244.2_69799604_5	DN_NC_073244.2_70024584_5	5	5	5	1	1	1	0.2	0.8175	0.8175	1	2	2	2	1	1	1
DN_NC_073244.2_69799604_5	DN_NC_073244.2_70043245_2	5	2	2	1	1	1	0.5	0.7084	0.7084	1	2	2	1	1	0	0
DN_NC_073244.2_69799604_5	DN_NC_073244.2_70525717_3	5	3	3	1	1	1	0.3333	0.746	0.746	1	3	2	1	1	0	0
DN_NC_073244.2_69821764_4	DN_NC_073244.2_69848672_3	4	3	3	1	1	1	0.3333	0.7302	0.7302	1	2	1	1	1	0	0
DN_NC_073244.2_69821764_4	DN_NC_073244.2_69923243_2	4	2	2	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073244.2_69821764_4	DN_NC_073244.2_70009554_3	4	3	3	1	1	1	0.3333	0.7381	0.7381	1	3	1	1	1	0	0
DN_NC_073244.2_69821764_4	DN_NC_073244.2_70024584_5	4	5	4	1	1	1	0.25	0.746	0.746	1	3	3	1	1	0	0
DN_NC_073244.2_69821764_4	DN_NC_073244.2_70043245_2	4	2	2	0	0	0	0.0	0.0	0.0	0	2	1	0	0	0	0
DN_NC_073244.2_69821764_4	DN_NC_073244.2_70525717_3	4	3	3	1	1	1	0.3333	0.7381	0.7381	1	3	2	1	1	0	0
DN_NC_073244.2_69848672_3	DN_NC_073244.2_69910623_3	3	3	3	1	1	1	0.3333	0.873	0.873	1	2	1	1	1	1	1
DN_NC_073244.2_69848672_3	DN_NC_073244.2_70525717_3	3	3	3	1	1	1	0.3333	0.7222	0.7222	1	3	1	1	1	0	0
DN_NC_073244.2_69848694_2	DN_NC_073244.2_69873255_2	2	3	2	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073244.2_69848694_2	DN_NC_073244.2_69923242_3	2	3	2	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073244.2_69848694_2	DN_NC_073244.2_70009554_3	2	3	2	0	0	0	0.0	0.0	0.0	0	2	1	0	0	0	0
DN_NC_073244.2_69848694_2	DN_NC_073244.2_70024584_5	2	5	2	0	0	0	0.0	0.0	0.0	0	1	0	0	0	0	0
DN_NC_073244.2_69848694_2	DN_NC_073244.2_70043245_2	2	2	2	0	0	0	0.0	0.0	0.0	0	1	1	0	0	0	0
DN_NC_073244.2_69873255_2	DN_NC_073244.2_69923243_2	3	2	2	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073244.2_69873255_2	DN_NC_073244.2_69975553_3	3	3	3	1	1	1	0.3333	0.8651	0.8651	1	3	1	1	1	1	1
DN_NC_073244.2_69873255_2	DN_NC_073244.2_70024584_5	3	5	3	1	1	1	0.3333	0.881	0.881	1	3	1	1	1	1	1
DN_NC_073244.2_69873255_2	DN_NC_073244.2_70525717_3	3	3	3	1	1	1	0.3333	0.7381	0.7381	1	3	1	1	1	0	0
DN_NC_073244.2_69910623_3	DN_NC_073244.2_69923242_3	3	3	3	1	1	1	0.3333	0.8492	0.8492	1	2	2	2	1	1	1
DN_NC_073244.2_69910623_3	DN_NC_073244.2_70009554_3	3	3	3	1	1	1	0.3333	0.8651	0.8651	1	3	3	2	1	1	1
DN_NC_073244.2_69910623_3	DN_NC_073244.2_70024584_5	3	5	3	1	1	1	0.3333	0.873	0.873	1	3	3	2	1	1	1
DN_NC_073244.2_69923242_3	DN_NC_073244.2_70009554_3	3	3	3	3	3	3	1.0	0.8602	0.9841	0	3	3	3	3	3	2
DN_NC_073244.2_69923242_3	DN_NC_073244.2_70043245_2	3	2	2	0	0	0	0.0	0.0	0.0	0	1	1	0	0	0	0
DN_NC_073244.2_69923243_2	DN_NC_073244.2_70024584_5	2	5	2	0	0	0	0.0	0.0	0.0	0	2	2	2	0	0	0
DN_NC_073244.2_69923243_2	DN_NC_073244.2_70525717_3	2	3	2	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073244.2_69974453_2	DN_NC_073244.2_70525717_3	2	3	2	0	0	0	0.0	0.0	0.0	0	2	1	0	0	0	0
DN_NC_073244.2_69975553_3	DN_NC_073244.2_70024584_5	3	5	3	2	2	2	0.6667	0.7999	0.873	0	3	2	2	2	1	1
DN_NC_073244.2_69975553_3	DN_NC_073244.2_70043245_2	3	2	2	0	0	0	0.0	0.0	0.0	0	2	2	1	0	0	0
DN_NC_073244.2_70024584_5	DN_NC_073244.2_70042341_3	5	3	3	1	1	1	0.3333	0.8016	0.8016	1	3	3	2	1	1	1
DN_NC_073244.2_70024584_5	DN_NC_073244.2_70525717_3	5	3	3	0	0	0	0.0	0.0	0.0	0	3	2	1	0	0	0
DN_NC_073244.2_70043245_2	DN_NC_073244.2_70525717_3	2	3	2	0	0	0	0.0	0.0	0.0	0	2	1	1	0	0	0
DN_NC_073244.2_70077616_7	DN_NC_073247.2_56899135_7	7	7	7	1	1	1	0.1429	0.7698	0.7698	1	3	2	1	1	1	0
DN_NC_073244.2_70077616_7	DN_NC_073247.2_58372296_6	7	5	5	1	1	1	0.2	0.7381	0.7381	1	3	1	1	1	0	0
DN_NC_073244.2_70077616_7	DN_NC_086017.1_85766278_5	7	5	5	1	1	1	0.2	0.7222	0.7222	1	4	2	1	1	0	0
DN_NC_073244.2_70159242_5	DN_NC_073244.2_70323040_7	5	7	5	1	1	1	0.2	0.7143	0.7222	1	4	2	1	1	0	0
DN_NC_073244.2_70159242_5	DN_NC_086018.1_21231592_2	5	2	2	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073244.2_70544393_4	DN_NC_073244.2_70556426_4	4	4	4	3	3	3	0.75	0.855	0.9048	0	3	3	3	3	3	2
DN_NC_073244.2_70818649_5	DN_NC_086017.1_211655827_5	5	5	5	5	5	5	1.0	0.9827	1.0	0	5	5	5	5	5	5
DN_NC_073244.2_70818649_5	DN_NC_086017.1_9337960_4	5	4	4	3	3	3	0.75	0.9793	0.9939	0	3	3	3	3	3	3
DN_NC_073244.2_7138158_14	DN_NC_073247.2_117958904_5	14	5	5	0	0	0	0.0	0.0	0.0	0	3	0	0	0	0	0
DN_NC_073244.2_8619131_4	DN_NC_073244.2_8680135_4	4	4	4	2	2	2	0.5	0.8615	0.9921	0	3	3	2	2	1	1
DN_NC_073244.2_8619131_4	DN_NC_073244.2_8711681_4	4	4	4	1	1	1	0.25	0.8571	0.8571	1	2	2	1	1	1	1
DN_NC_073244.2_8680135_4	DN_NC_073244.2_8711681_4	4	4	4	2	2	2	0.5	0.8066	0.8651	0	4	4	2	2	1	1
DN_NC_073245.2_11562885_6	DN_NC_073245.2_11814428_9	6	9	6	3	3	3	0.5	0.8961	0.9243	0	6	3	3	3	3	3
DN_NC_073245.2_12403861_6	DN_NC_073245.2_28291357_5	6	5	5	1	1	1	0.2	0.7302	0.7302	1	3	2	2	1	0	0
DN_NC_073245.2_12403861_6	DN_NC_073245.2_35678363_2	6	2	2	0	0	0	0.0	0.0	0.0	0	2	1	0	0	0	0
DN_NC_073245.2_12403861_6	DN_NC_086017.1_58115065_4	6	4	4	1	1	1	0.25	0.8175	0.8175	1	4	3	1	1	1	1
DN_NC_073245.2_15006691_4	DN_NC_073247.2_119718095_2	4	2	2	0	0	0	0.0	0.0	0.0	0	1	0	0	0	0	0
DN_NC_073245.2_28291357_5	DN_NC_073245.2_35678256_5	5	5	5	2	2	2	0.4	0.7759	0.8333	0	3	3	2	2	1	1
DN_NC_073245.2_30021133_6	DN_NC_073245.2_30036345_14	6	14	6	1	1	1	0.1667	0.9978	0.9978	1	4	1	1	1	1	1
DN_NC_073245.2_35160176_6	DN_NC_073247.2_105439613_2	6	2	2	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073245.2_35742393_2	DN_NC_073245.2_35910982_4	2	4	2	1	1	1	0.5	0.9649	0.9649	1	2	1	1	1	1	1
DN_NC_073245.2_47429376_4	DN_NC_086018.1_24877691_3	4	3	3	0	0	0	0.0	0.0	0.0	0	3	1	0	0	0	0
DN_NC_073245.2_47878766_13	DN_NC_073245.2_47908723_3	13	3	3	0	0	0	0.0	0.0	0.0	0	3	0	0	0	0	0
DN_NC_073245.2_56763975_4	DN_NC_073245.2_56852545_12	4	12	4	0	0	0	0.0	0.0	0.0	0	3	0	0	0	0	0
DN_NC_073245.2_58117175_2	DN_NC_073245.2_58118781_15	2	15	2	1	1	1	0.5	1.0	1.0	1	2	1	1	1	1	1
DN_NC_073245.2_58728682_5	DN_NC_073247.2_58372296_6	5	5	5	1	1	1	0.2	0.7857	0.7857	1	4	3	1	1	1	0
DN_NC_073245.2_58728682_5	DN_NC_086017.1_85766278_5	5	5	5	2	2	2	0.4	0.7332	0.7391	0	5	3	2	2	0	0
DN_NC_073245.2_68791722_2	DN_NC_073245.2_68800206_2	2	2	2	2	2	2	1.0	0.9518	0.9833	0	2	2	2	2	2	2
DN_NC_073245.2_71261640_15	DN_NC_073245.2_71275662_6	15	6	6	0	0	0	0.0	0.0	0.0	0	4	0	0	0	0	0
DN_NC_073245.2_9841009_7	DN_NC_073247.2_30010111_18	7	18	7	5	5	5	0.7143	0.987	1.0	0	6	5	5	5	5	5
DN_NC_073246.2_11287585_8	DN_NC_073248.2_45277558_8	8	8	8	7	7	7	0.875	0.9553	0.981	0	7	7	7	7	7	7
DN_NC_073246.2_2173988_2	DN_NC_086018.1_1713296_2	2	2	2	2	2	2	1.0	0.9999	1.0	0	2	2	2	2	2	2
DN_NC_073246.2_2235416_3	DN_NC_086018.1_1774757_3	3	3	3	3	3	3	1.0	0.998	1.0	0	3	3	3	3	3	3
DN_NC_073246.2_2464898_3	DN_NC_086018.1_2012052_3	3	3	3	2	2	2	0.6667	0.9852	0.9927	0	2	2	2	2	2	2
DN_NC_073246.2_34687084_3	DN_NC_073246.2_34687085_2	3	2	2	2	2	2	1.0	1.0	1.0	0	2	2	2	2	2	2
DN_NC_073246.2_37979530_3	DN_NC_073246.2_38044178_3	3	3	3	2	2	2	0.6667	0.779	0.8384	0	3	3	3	2	1	1
DN_NC_073246.2_43257837_14	DN_NC_073246.2_43317314_17	14	17	14	5	5	5	0.3571	0.8187	0.9271	0	11	10	8	5	4	2
DN_NC_073247.2_113908222_3	DN_NC_073247.2_113922705_3	3	3	3	2	2	2	0.6667	0.9194	0.9222	0	3	3	2	2	2	2
DN_NC_073247.2_113908222_3	DN_NC_073247.2_115371773_3	3	3	3	1	1	1	0.3333	0.9722	0.9722	1	2	1	1	1	1	1
DN_NC_073247.2_113908222_3	DN_NC_073247.2_115394224_3	3	3	3	2	2	2	0.6667	0.921	0.929	0	2	2	2	2	2	2
DN_NC_073247.2_113922705_3	DN_NC_073247.2_115050911_3	3	3	3	0	0	0	0.0	0.0	0.0	0	2	1	0	0	0	0
DN_NC_073247.2_113922705_3	DN_NC_073247.2_115394224_3	3	3	3	2	2	2	0.6667	0.8856	0.9162	0	2	2	2	2	2	2
DN_NC_073247.2_113936318_3	DN_NC_073247.2_115162367_2	3	2	2	0	0	0	0.0	0.0	0.0	0	2	1	1	0	0	0
DN_NC_073247.2_114041704_23	DN_NC_073247.2_114140052_23	23	23	23	23	23	23	1.0	0.9883	1.0	0	23	23	23	23	23	23
DN_NC_073247.2_114041704_23	DN_NC_073247.2_114854872_20	23	20	20	10	10	10	0.5	0.8429	0.9861	0	17	15	13	10	9	8
DN_NC_073247.2_114140052_23	DN_NC_073247.2_114854872_20	23	20	20	10	10	10	0.5	0.8522	1.0	0	18	16	14	10	9	8
DN_NC_073247.2_114234875_11	DN_NC_073247.2_147586730_5	11	5	5	0	0	0	0.0	0.0	0.0	0	4	1	0	0	0	0
DN_NC_073247.2_114842677_3	DN_NC_073247.2_115094764_3	3	3	3	2	2	2	0.6667	0.8632	0.8667	0	3	2	2	2	2	2
DN_NC_073247.2_114994295_3	DN_NC_073247.2_115162367_2	3	2	2	0	0	0	0.0	0.0	0.0	0	2	1	1	0	0	0
DN_NC_073247.2_115050911_3	DN_NC_073247.2_115394224_3	3	3	3	0	0	0	0.0	0.0	0.0	0	3	1	0	0	0	0
DN_NC_073247.2_115708949_2	DN_NC_073247.2_147586730_5	2	5	2	0	0	0	0.0	0.0	0.0	0	2	1	0	0	0	0
DN_NC_073247.2_115884983_3	DN_NC_073247.2_130545427_4	3	4	3	2	2	2	0.6667	0.8691	0.902	0	3	3	3	2	2	2
DN_NC_073247.2_11741821_2	DN_NC_073248.2_9064807_2	2	2	2	1	1	1	0.5	0.9965	0.9965	1	2	2	1	1	1	1
DN_NC_073247.2_119410020_7	DN_NC_073247.2_23260131_7	7	7	7	5	5	5	0.7143	0.7926	0.8671	0	7	5	5	5	5	1
DN_NC_073247.2_131152949_4	DN_NC_073248.2_8111002_4	4	4	4	2	2	2	0.5	0.7915	0.7929	0	4	3	2	2	2	0
DN_NC_073247.2_131468464_3	DN_NC_086017.1_198207851_3	3	3	3	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073247.2_131774354_4	DN_NC_073247.2_131863961_4	4	4	4	4	4	4	1.0	0.9929	1.0	0	4	4	4	4	4	4
DN_NC_073247.2_137840069_2	DN_NC_073247.2_138224742_2	2	2	2	1	1	1	0.5	0.8492	0.8492	1	2	1	1	1	1	1
DN_NC_073247.2_147316506_18	DN_NC_073247.2_147600611_20	18	20	18	3	3	3	0.1667	0.7926	0.871	0	7	4	3	3	2	2
DN_NC_073247.2_147692428_16	DN_NC_073247.2_57005939_17	16	17	16	11	11	11	0.6875	0.7454	0.8052	0	15	15	13	11	6	1
DN_NC_073247.2_153600158_4	DN_NC_073247.2_153901396_3	4	3	3	1	1	1	0.3333	0.828	0.828	1	1	1	1	1	1	1
DN_NC_073247.2_161158664_6	DN_NC_073247.2_161607555_5	6	5	5	4	4	4	0.8	0.9919	1.0	0	4	4	4	4	4	4
DN_NC_073247.2_161251228_4	DN_NC_073247.2_161458538_3	4	3	3	3	3	3	1.0	0.936	1.0	0	3	3	3	3	3	3
DN_NC_073247.2_161251228_4	DN_NC_073247.2_161556098_3	4	3	3	3	3	3	1.0	0.7952	0.8442	0	3	3	3	3	3	1
DN_NC_073247.2_161251228_4	DN_NC_073247.2_163590486_3	4	3	3	3	3	3	1.0	0.747	0.7563	0	3	3	3	3	2	0
DN_NC_073247.2_161251228_4	DN_NC_073247.2_163809311_4	4	4	4	2	2	2	0.5	0.7811	0.8193	0	4	3	2	2	1	1
DN_NC_073247.2_161251228_4	DN_NC_073247.2_164381237_2	4	2	2	2	2	2	1.0	0.7462	0.7556	0	2	2	2	2	1	0
DN_NC_073247.2_161251228_4	DN_NC_073247.2_164397061_3	4	3	3	2	2	2	0.6667	0.7477	0.7573	0	3	3	3	2	1	0
DN_NC_073247.2_161251228_4	DN_NC_073247.2_164407414_2	4	2	2	1	1	1	0.5	0.7632	0.7632	1	2	1	1	1	1	0
DN_NC_073247.2_161251228_4	DN_NC_073247.2_164426194_3	4	3	3	2	2	2	0.6667	0.7481	0.7573	0	3	3	3	2	1	0
DN_NC_073247.2_161251228_4	DN_NC_073247.2_164442447_2	4	2	2	2	2	2	1.0	0.7391	0.7556	0	2	2	2	2	1	0
DN_NC_073247.2_161251228_4	DN_NC_073247.2_164861277_3	4	3	3	3	3	3	1.0	0.7559	0.7692	0	3	3	3	3	2	0
DN_NC_073247.2_161266095_3	DN_NC_073247.2_161413981_7	3	7	3	2	2	2	0.6667	0.9959	1.0	0	2	2	2	2	2	2
DN_NC_073247.2_161458538_3	DN_NC_073247.2_161556098_3	3	3	3	3	3	3	1.0	0.7908	0.8312	0	3	3	3	3	3	1
DN_NC_073247.2_161458538_3	DN_NC_073247.2_163590486_3	3	3	3	3	3	3	1.0	0.7521	0.7757	0	3	3	3	3	1	0
DN_NC_073247.2_161458538_3	DN_NC_073247.2_163809311_4	3	4	3	2	2	2	0.6667	0.7679	0.8072	0	3	3	2	2	1	1
DN_NC_073247.2_161458538_3	DN_NC_073247.2_164381237_2	3	2	2	2	2	2	1.0	0.7225	0.7397	0	2	2	2	2	0	0
DN_NC_073247.2_161458538_3	DN_NC_073247.2_164397061_3	3	3	3	2	2	2	0.6667	0.7435	0.7476	0	3	3	3	2	0	0
DN_NC_073247.2_161458538_3	DN_NC_073247.2_164407414_2	3	2	2	1	1	1	0.5	0.7637	0.7637	1	2	1	1	1	1	0
DN_NC_073247.2_161458538_3	DN_NC_073247.2_164426194_3	3	3	3	2	2	2	0.6667	0.7384	0.7389	0	3	3	3	2	0	0
DN_NC_073247.2_161458538_3	DN_NC_073247.2_164442447_2	3	2	2	1	1	1	0.5	0.7386	0.7386	1	2	2	2	1	0	0
DN_NC_073247.2_161458538_3	DN_NC_073247.2_164861277_3	3	3	3	3	3	3	1.0	0.7576	0.7596	0	3	3	3	3	3	0
DN_NC_073247.2_161556098_3	DN_NC_073247.2_163590486_3	3	3	3	2	2	2	0.6667	0.7648	0.7792	0	3	3	2	2	2	0
DN_NC_073247.2_161556098_3	DN_NC_073247.2_164381237_2	3	2	2	2	2	2	1.0	0.7189	0.7365	0	2	2	2	2	0	0
DN_NC_073247.2_161556098_3	DN_NC_073247.2_164397061_3	3	3	3	2	2	2	0.6667	0.7405	0.7408	0	3	3	3	2	0	0
DN_NC_073247.2_161556098_3	DN_NC_073247.2_164407411_3	3	3	3	2	2	2	0.6667	0.7334	0.7656	0	2	2	2	2	1	0
DN_NC_073247.2_161556098_3	DN_NC_073247.2_164426194_3	3	3	3	2	2	2	0.6667	0.7402	0.7403	0	3	3	2	2	0	0
DN_NC_073247.2_161556098_3	DN_NC_073247.2_164442447_2	3	2	2	2	2	2	1.0	0.7184	0.7354	0	2	2	2	2	0	0
DN_NC_073247.2_161556098_3	DN_NC_073247.2_164861277_3	3	3	3	2	2	2	0.6667	0.7652	0.7792	0	3	3	3	2	2	0
DN_NC_073247.2_163590486_3	DN_NC_073247.2_163809311_4	3	4	3	1	1	1	0.3333	0.759	0.759	1	3	3	2	1	1	0
DN_NC_073247.2_163590486_3	DN_NC_073247.2_164381237_2	3	2	2	2	2	2	1.0	0.763	0.814	0	2	2	2	2	1	1
DN_NC_073247.2_163590486_3	DN_NC_073247.2_164397061_3	3	3	3	2	2	2	0.6667	0.8044	0.8127	0	3	3	3	2	2	1
DN_NC_073247.2_163590486_3	DN_NC_073247.2_164405406_2	3	2	2	1	1	1	0.5	0.7982	0.7982	1	1	1	1	1	1	0
DN_NC_073247.2_163590486_3	DN_NC_073247.2_164426194_3	3	3	3	2	2	2	0.6667	0.7996	0.8127	0	3	3	3	2	2	1
DN_NC_073247.2_163590486_3	DN_NC_073247.2_164442447_2	3	2	2	2	2	2	1.0	0.7731	0.8102	0	2	2	2	2	1	1
DN_NC_073247.2_163590486_3	DN_NC_073247.2_164861277_3	3	3	3	3	3	3	1.0	0.8311	0.9155	0	3	3	3	3	3	2
DN_NC_073247.2_163809311_4	DN_NC_073247.2_164861277_3	4	3	3	2	2	2	0.6667	0.7828	0.8434	0	3	3	2	2	1	1
DN_NC_073247.2_164381222_3	DN_NC_073247.2_164442447_3	3	3	3	3	3	3	1.0	0.9918	1.0	0	3	3	3	3	3	3
DN_NC_073247.2_164381237_2	DN_NC_073247.2_164397061_3	2	3	2	2	2	2	1.0	0.8908	0.9185	0	2	2	2	2	2	2
DN_NC_073247.2_164381237_2	DN_NC_073247.2_164405406_2	2	2	2	1	1	1	0.5	0.8421	0.8421	1	1	1	1	1	1	1
DN_NC_073247.2_164381237_2	DN_NC_073247.2_164426194_3	2	3	2	2	2	2	1.0	0.8905	0.9178	0	2	2	2	2	2	2
DN_NC_073247.2_164381237_2	DN_NC_073247.2_164861277_3	2	3	2	2	2	2	1.0	0.7693	0.8229	0	2	2	2	2	1	1
DN_NC_073247.2_164397061_3	DN_NC_073247.2_164405406_2	3	2	2	1	1	1	0.5	0.9709	0.9709	1	1	1	1	1	1	1
DN_NC_073247.2_164397061_3	DN_NC_073247.2_164426194_3	3	3	3	3	3	3	1.0	0.9914	0.9994	0	3	3	3	3	3	3
DN_NC_073247.2_164397061_3	DN_NC_073247.2_164442447_3	3	3	3	3	3	3	1.0	0.876	0.9178	0	3	3	3	3	3	3
DN_NC_073247.2_164397061_3	DN_NC_073247.2_164861277_3	3	3	3	2	2	2	0.6667	0.8034	0.8204	0	3	3	3	2	2	1
DN_NC_073247.2_164405406_2	DN_NC_073247.2_164426194_3	2	3	2	1	1	1	0.5	0.9709	0.9709	1	1	1	1	1	1	1
DN_NC_073247.2_164405406_2	DN_NC_073247.2_164861277_3	2	3	2	1	1	1	0.5	0.7885	0.7885	1	1	1	1	1	1	0
DN_NC_073247.2_164407411_3	DN_NC_073247.2_164442447_2	3	2	2	2	2	2	1.0	0.8654	0.9036	0	2	2	2	2	2	2
DN_NC_073247.2_164407414_2	DN_NC_073247.2_36669088_2	2	2	2	0	0	0	0.0	0.0	0.0	0	1	0	0	0	0	0
DN_NC_073247.2_164426194_3	DN_NC_073247.2_164442447_3	3	3	3	3	3	3	1.0	0.8846	0.9185	0	3	3	3	3	3	3
DN_NC_073247.2_164426194_3	DN_NC_073247.2_164861277_3	3	3	3	2	2	2	0.6667	0.7982	0.8197	0	3	3	3	2	2	1
DN_NC_073247.2_164442447_2	DN_NC_073247.2_164861277_3	2	3	2	2	2	2	1.0	0.7814	0.8223	0	2	2	2	2	1	1
DN_NC_073247.2_165002679_2	DN_NC_073247.2_165081266_2	2	2	2	1	1	1	0.5	0.7944	0.7944	1	1	1	1	1	1	0
DN_NC_073247.2_165490291_8	DN_NC_086017.1_83275067_10	8	10	8	3	3	3	0.375	0.7601	0.8226	0	7	5	3	3	1	1
DN_NC_073247.2_166164942_10	DN_NC_073247.2_166250782_8	10	8	8	7	7	7	0.875	0.9918	0.9986	0	7	7	7	7	7	7
DN_NC_073247.2_167707352_7	DN_NC_086018.1_48818439_9	7	9	7	5	5	5	0.7143	0.9897	1.0	0	5	5	5	5	5	5
DN_NC_073247.2_17003459_2	DN_NC_073247.2_18318973_2	2	2	2	2	2	2	1.0	0.8796	0.9814	0	2	2	2	2	2	1
DN_NC_073247.2_17003459_2	DN_NC_073247.2_18638732_2	2	2	2	2	2	2	1.0	0.9571	0.9876	0	2	2	2	2	2	2
DN_NC_073247.2_17003459_2	DN_NC_073247.2_18934892_2	2	2	2	2	2	2	1.0	0.9342	0.9938	0	2	2	2	2	2	2
DN_NC_073247.2_17003459_2	DN_NC_073248.2_30080680_2	2	2	2	2	2	2	1.0	0.8343	0.8696	0	2	2	2	2	2	1
DN_NC_073247.2_18318973_2	DN_NC_073247.2_18638732_2	2	2	2	2	2	2	1.0	0.8914	0.9948	0	2	2	2	2	2	1
DN_NC_073247.2_18318973_2	DN_NC_073247.2_18934892_2	2	2	2	2	2	2	1.0	0.8841	0.9827	0	2	2	2	2	2	1
DN_NC_073247.2_18318973_2	DN_NC_073248.2_30080680_2	2	2	2	2	2	2	1.0	0.8277	0.865	0	2	2	2	2	2	1
DN_NC_073247.2_18638732_2	DN_NC_073247.2_18934892_2	2	2	2	2	2	2	1.0	0.9659	0.9827	0	2	2	2	2	2	2
DN_NC_073247.2_18638732_2	DN_NC_073248.2_30080680_2	2	2	2	2	2	2	1.0	0.8705	0.8712	0	2	2	2	2	2	2
DN_NC_073247.2_18934892_2	DN_NC_073248.2_30080680_2	2	2	2	2	2	2	1.0	0.8847	0.9045	0	2	2	2	2	2	2
DN_NC_073247.2_23442611_3	DN_NC_073248.2_30409029_3	3	3	3	1	1	1	0.3333	0.9109	0.9109	1	1	1	1	1	1	1
DN_NC_073247.2_30604924_7	DN_NC_073248.2_26554434_7	7	7	7	5	5	5	0.7143	0.9198	0.963	0	5	5	5	5	5	5
DN_NC_073247.2_30634906_22	DN_NC_073247.2_95843403_22	22	22	22	17	17	17	0.7727	0.7818	0.8375	0	20	20	17	17	16	3
DN_NC_073247.2_34649963_8	DN_NC_073248.2_9517725_8	8	8	8	6	6	6	0.75	0.9141	0.9786	0	7	7	7	6	6	6
DN_NC_073247.2_36669088_2	DN_NC_073247.2_36702175_2	2	2	2	1	1	1	0.5	0.8674	0.8674	1	1	1	1	1	1	1
DN_NC_073247.2_36669088_2	DN_NC_073247.2_40731967_2	2	2	2	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073247.2_36669088_2	DN_NC_073247.2_40764337_2	2	2	2	0	0	0	0.0	0.0	0.0	0	1	1	0	0	0	0
