gene_a	gene_b	dn_a	dn_b	cls	in_dna_loose	aln_frac	core_recip	n_exon_a	n_exon_b	n_exon_min	n_matched	exon_match_frac	mean_matched_id	best_exon_id	colinear	colinear_nd	isolated_domain	cut_K1	cut_K2	div_bin	ep_impure	gstm2	mage	colinear_50	colinear_60	colinear_65	colinear_70	colinear_75	colinear_80
ZNF140	ZNF883	DN_NC_073234.2_148580749_5	DN_NC_073237.2_109230975_4	truthbar	0	0.0	0.1631	5	4	4	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	2	0	0	0	0	0
ZNF141	ZNF254	DN_NC_073227.2_8907801_4	DN_NC_073244.2_30438340_4	truthbar	0	0.0	0.1365	4	4	4	2	0.5	0.8259	0.8413	2	2	0	0	1	0.80-0.90	0	0	0	4	4	3	2	2	2
ZNF141	ZNF273	DN_NC_073227.2_8907801_4	DN_NC_073230.2_74299233_4	truthbar	0	0.0	0.2531	4	4	4	2	0.5	0.8562	0.8632	2	2	0	0	1	0.80-0.90	0	0	0	4	4	2	2	2	2
ZNF141	ZNF415	DN_NC_073227.2_8907801_4	DN_NC_073244.2_65046428_2	truthbar	0	0.0	0.1343	4	4	4	1	0.25	0.8667	0.8667	1	1	1	1	1	0.80-0.90	0	0	0	1	1	1	1	1	1
ZNF141	ZNF429	DN_NC_073227.2_8907801_4	DN_NC_073244.2_27956158_2	truthbar	0	0.0	0.3424	4	2	2	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	1	0	0	0	0	0
ZNF141	ZNF43	DN_NC_073227.2_8907801_4	DN_NC_073244.2_28333451_4	truthbar	0	0.0	0.2285	4	4	4	3	0.75	0.7721	0.8333	3	3	0	0	0	0.70-0.80	0	0	0	4	4	3	3	2	1
ZNF141	ZNF430	DN_NC_073227.2_8907801_4	DN_NC_073244.2_27504818_5	truthbar	0	0.0	0.2561	4	5	4	2	0.5	0.8154	0.8413	2	2	0	0	1	0.80-0.90	0	0	0	4	3	3	2	2	1
ZNF141	ZNF486	DN_NC_073227.2_8907801_4	DN_NC_073244.2_26666712_5	truthbar	0	0.0	0.193	4	5	4	2	0.5	0.785	0.8016	2	2	0	0	1	0.70-0.80	0	0	0	3	3	2	2	2	1
ZNF141	ZNF506	DN_NC_073227.2_8907801_4	DN_NC_073244.2_26240039_2	truthbar	0	0.0	0.2115	4	2	2	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	2	1	0	0	0	0
ZNF141	ZNF578	DN_NC_073227.2_8907801_4	DN_NC_073244.2_64426370_6	truthbar	0	0.0	0.1412	4	6	4	1	0.25	0.7937	0.7937	1	1	1	1	1	0.70-0.80	0	0	0	3	1	1	1	1	0
ZNF141	ZNF595	DN_NC_073227.2_8633418_2	DN_NC_073227.2_8907801_4	truthbar	0	0.0	0.3422	2	4	2	2	1.0	0.7594	0.8098	2	2	0	0	1	0.70-0.80	0	0	0	2	2	2	2	1	1
ZNF141	ZNF626	DN_NC_073227.2_8907801_4	DN_NC_073244.2_27131194_2	truthbar	0	0.0	0.2398	4	2	2	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	2	2	1	0	0	0
ZNF141	ZNF675	DN_NC_073227.2_8907801_4	DN_NC_073244.2_29970261_4	truthbar	0	0.0	0.2475	4	4	4	2	0.5	0.8193	0.8492	2	2	0	0	1	0.80-0.90	0	0	0	3	2	2	2	2	1
ZNF141	ZNF678	DN_NC_073224.2_40627195_4	DN_NC_073227.2_8907801_4	truthbar	0	0.0	0.1708	4	4	4	1	0.25	0.881	0.881	1	1	1	1	1	0.80-0.90	0	0	0	3	3	2	1	1	1
ZNF141	ZNF680	DN_NC_073227.2_8907801_4	DN_NC_073230.2_73977205_4	truthbar	0	0.0	0.181	4	4	4	2	0.5	0.8167	0.8333	2	2	0	0	1	0.80-0.90	0	0	0	4	3	3	2	2	2
ZNF141	ZNF681	DN_NC_073227.2_8907801_4	DN_NC_073244.2_30067652_4	truthbar	0	0.0	0.1529	4	4	4	2	0.5	0.8009	0.8333	2	2	0	0	1	0.80-0.90	0	0	0	4	4	2	2	2	1
ZNF141	ZNF682	DN_NC_073227.2_8907801_4	DN_NC_073244.2_26470366_4	truthbar	0	0.0	0.2884	4	4	4	2	0.5	0.8074	0.8254	2	2	0	0	1	0.80-0.90	0	0	0	4	3	2	2	2	1
ZNF141	ZNF695	DN_NC_073224.2_8422960_4	DN_NC_073227.2_8907801_4	truthbar	0	0.0	0.2652	4	4	4	2	0.5	0.813	0.8651	2	2	0	0	1	0.80-0.90	0	0	0	4	4	2	2	2	1
ZNF141	ZNF723	DN_NC_073227.2_8907801_4	DN_NC_073244.2_29232445_4	truthbar	0	0.0	0.247	4	4	4	2	0.5	0.8285	0.8316	2	2	0	0	1	0.80-0.90	0	0	0	2	2	2	2	2	2
ZNF141	ZNF727	DN_NC_073227.2_8907801_4	DN_NC_073230.2_73508332_4	truthbar	0	0.0	0.1812	4	4	4	2	0.5	0.8312	0.8413	2	2	0	0	1	0.80-0.90	0	0	0	4	2	2	2	2	2
ZNF141	ZNF736	DN_NC_073227.2_8907801_4	DN_NC_073230.2_73776646_4	truthbar	0	0.0	0.1592	4	4	4	2	0.5	0.8259	0.8413	2	2	0	0	1	0.80-0.90	0	0	0	4	2	2	2	2	2
ZNF141	ZNF83	DN_NC_073227.2_8907801_4	DN_NC_073244.2_64585864_4	truthbar	0	0.0	0.2171	4	4	4	1	0.25	0.8333	0.8333	1	1	1	1	1	0.80-0.90	0	0	0	2	2	1	1	1	1
ZNF141	ZNF92	DN_NC_073227.2_8907801_4	DN_NC_073230.2_74637722_4	truthbar	0	0.0	0.1401	4	4	4	3	0.75	0.7926	0.8421	3	3	0	0	0	0.70-0.80	0	0	0	4	4	3	3	2	2
ZNF154	ZNF256	DN_NC_073244.2_69799604_5	DN_NC_073244.2_70043245_2	truthbar	0	0.0	0.4243	5	2	2	1	0.5	0.7084	0.7084	1	1	1	1	1	0.70-0.80	0	0	0	2	2	1	1	0	0
ZNF154	ZNF416	DN_NC_073244.2_69672458_4	DN_NC_073244.2_69799604_5	truthbar	0	0.0	0.2076	4	5	4	1	0.25	0.8175	0.8175	1	1	1	1	1	0.80-0.90	0	0	0	3	2	2	1	1	1
ZNF154	ZNF418	DN_NC_073244.2_69799604_5	DN_NC_073244.2_70024584_5	truthbar	0	0.0	0.1514	5	5	5	1	0.2	0.8175	0.8175	1	1	1	1	1	0.80-0.90	0	0	0	2	2	2	1	1	1
ZNF154	ZNF548	DN_NC_073244.2_69492904_4	DN_NC_073244.2_69799604_5	truthbar	0	0.0	0.3316	4	5	4	1	0.25	0.8175	0.8175	1	1	1	1	1	0.80-0.90	0	0	0	2	1	1	1	1	1
ZNF154	ZNF549	DN_NC_073244.2_69628878_4	DN_NC_073244.2_69799604_5	truthbar	0	0.0	0.1772	4	5	4	1	0.25	0.7937	0.7937	1	1	1	1	1	0.70-0.80	0	0	0	2	1	1	1	1	0
ZNF154	ZNF552	DN_NC_073244.2_69799604_5	DN_NC_073244.2_69910623_3	truthbar	0	0.0	0.2581	5	3	3	1	0.3333	0.8095	0.8095	1	1	1	1	1	0.80-0.90	0	0	0	2	2	1	1	1	1
ZNF154	ZNF671	DN_NC_073244.2_69799604_5	DN_NC_073244.2_69821764_4	truthbar	0	0.0	0.2709	5	4	4	1	0.25	0.7857	0.7857	1	1	1	1	1	0.70-0.80	0	0	0	2	2	1	1	1	0
ZNF154	ZNF776	DN_NC_073244.2_69799604_5	DN_NC_073244.2_69848672_3	truthbar	0	0.0	0.1442	5	3	3	1	0.3333	0.8413	0.8413	1	1	1	1	1	0.80-0.90	0	0	0	2	2	1	1	1	1
ZNF154	ZNF792	DN_NC_073244.2_46013405_4	DN_NC_073244.2_69799604_5	truthbar	0	0.0	0.2829	4	5	4	1	0.25	0.7857	0.7857	1	1	1	1	1	0.70-0.80	0	0	0	3	1	1	1	1	0
ZNF155	ZNF221	DN_NC_073244.2_55464824_5	DN_NC_073244.2_55497464_5	truthbar	0	0.4671	0.5165	5	5	5	3	0.6	0.8927	0.9683	3	3	0	0	0	0.80-0.90	0	0	0	5	4	4	3	3	3
ZNF155	ZNF222	DN_NC_073244.2_55497464_5	DN_NC_073244.2_55538420_4	truthbar	0	0.9575	0.5347	5	4	4	2	0.5	0.9392	0.9762	2	2	0	0	1	0.90-0.95	0	0	0	3	2	2	2	2	2
ZNF155	ZNF224	DN_NC_073244.2_55497464_5	DN_NC_073244.2_55607411_6	truthbar	0	0.3635	0.4062	5	6	5	3	0.6	0.8693	0.9444	3	3	0	0	0	0.80-0.90	0	0	0	5	4	3	3	3	3
ZNF155	ZNF225	DN_NC_073244.2_55497464_5	DN_NC_073244.2_55626504_5	truthbar	0	0.3426	0.3945	5	5	5	3	0.6	0.8869	0.9524	3	3	0	0	0	0.80-0.90	0	0	0	5	4	3	3	3	3
ZNF155	ZNF230	DN_NC_073244.2_55497464_5	DN_NC_073244.2_55516115_5	truthbar	0	0.3898	0.1542	5	5	5	3	0.6	0.8752	0.9365	3	3	0	0	0	0.80-0.90	0	0	0	5	4	3	3	3	3
ZNF155	ZNF234	DN_NC_073244.2_55497464_5	DN_NC_073244.2_55654796_6	truthbar	0	0.2191	0.2698	5	6	5	3	0.6	0.8354	0.9444	3	3	0	0	0	0.80-0.90	0	0	0	5	3	3	3	2	2
ZNF155	ZNF235	DN_NC_073244.2_55497464_5	DN_NC_073244.2_55797441_5	truthbar	0	0.0	0.1905	5	5	5	1	0.2	0.9365	0.9365	1	1	1	1	1	0.90-0.95	0	0	0	4	3	3	1	1	1
ZNF155	ZNF284	DN_NC_073244.2_55497464_5	DN_NC_073244.2_55585242_5	truthbar	0	0.3466	0.256	5	5	5	3	0.6	0.8829	0.9286	3	3	0	0	0	0.80-0.90	0	0	0	5	4	3	3	3	3
ZNF155	ZNF45	DN_NC_073244.2_55426973_9	DN_NC_073244.2_55497464_5	truthbar	0	0.0	0.1949	9	5	5	1	0.2	0.9048	0.9048	1	1	1	1	1	0.90-0.95	0	0	0	4	2	2	1	1	1
ZNF157	ZNF182	DN_NC_073247.2_57761829_5	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.3061	5	5	5	1	0.2	0.7857	0.7857	1	1	1	1	1	0.70-0.80	0	0	0	4	1	1	1	1	0
ZNF157	ZNF260	DN_NC_073244.2_47706466_2	DN_NC_073247.2_57761829_5	truthbar	0	0.0	0.2038	2	5	2	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	1	0	0	0	0	0
ZNF157	ZNF300	DN_NC_073228.2_154747841_5	DN_NC_073247.2_57761829_5	truthbar	0	0.0	0.1807	5	5	5	1	0.2	0.8254	0.8254	1	1	1	1	1	0.80-0.90	0	0	0	3	1	1	1	1	1
ZNF157	ZNF33B	DN_NC_073232.2_72820474_5	DN_NC_073247.2_57761829_5	truthbar	0	0.0	0.1887	5	5	5	1	0.2	0.7778	0.7778	1	1	1	1	1	0.70-0.80	0	0	0	3	2	2	1	1	0
ZNF157	ZNF382	DN_NC_073244.2_47798559_5	DN_NC_073247.2_57761829_5	truthbar	0	0.0	0.1636	5	5	5	1	0.2	0.7857	0.7857	1	1	1	1	1	0.70-0.80	0	0	0	4	2	1	1	1	0
ZNF157	ZNF527	DN_NC_073244.2_48620420_5	DN_NC_073247.2_57761829_5	truthbar	0	0.0	0.1488	5	5	5	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	4	3	1	0	0	0
ZNF157	ZNF567	DN_NC_073244.2_47878793_6	DN_NC_073247.2_57761829_5	truthbar	0	0.0	0.3309	6	5	5	1	0.2	0.7381	0.746	1	1	1	1	1	0.70-0.80	0	0	0	4	3	2	1	0	0
ZNF157	ZNF568	DN_NC_073244.2_48093173_7	DN_NC_073247.2_57761829_5	truthbar	0	0.0	0.1901	7	5	5	1	0.2	0.7381	0.7381	1	1	1	1	1	0.70-0.80	0	0	0	5	2	2	1	0	0
ZNF157	ZNF577	DN_NC_073244.2_63840101_6	DN_NC_073247.2_57761829_5	truthbar	0	0.0	0.2062	6	5	5	1	0.2	0.7619	0.7619	1	1	1	1	1	0.70-0.80	0	0	0	4	2	2	1	1	0
ZNF157	ZNF585A	DN_NC_073244.2_48319142_5	DN_NC_073247.2_57761829_5	truthbar	0	0.0	0.2028	5	5	5	1	0.2	0.7778	0.7778	1	1	1	1	1	0.70-0.80	0	0	0	3	2	1	1	1	0
ZNF157	ZNF585B	DN_NC_073244.2_48352926_4	DN_NC_073247.2_57761829_5	truthbar	0	0.0	0.2581	4	5	4	1	0.25	0.7778	0.7778	1	1	1	1	1	0.70-0.80	0	0	0	3	2	1	1	1	0
ZNF157	ZNF605	DN_NC_073234.2_148420424_5	DN_NC_073247.2_57761829_5	truthbar	0	0.0	0.1643	5	5	5	1	0.2	0.7417	0.7417	1	1	1	1	1	0.70-0.80	0	0	0	4	1	1	1	0	0
ZNF157	ZNF613	DN_NC_073244.2_63895938_6	DN_NC_073247.2_57761829_5	truthbar	0	0.0	0.2752	6	5	5	1	0.2	0.7381	0.7381	1	1	1	1	1	0.70-0.80	0	0	0	4	2	1	1	0	0
ZNF157	ZNF614	DN_NC_073244.2_63983979_5	DN_NC_073247.2_57761829_5	truthbar	0	0.0	0.1338	5	5	5	1	0.2	0.7302	0.7302	1	1	1	1	1	0.70-0.80	0	0	0	5	2	1	1	0	0
ZNF157	ZNF624	DN_NC_073228.2_83513581_6	DN_NC_073247.2_57761829_5	truthbar	0	0.0	0.1643	6	5	5	1	0.2	0.7381	0.7381	1	1	1	1	1	0.70-0.80	0	0	0	3	2	1	1	0	0
ZNF157	ZNF674	DN_NC_073247.2_56899135_7	DN_NC_073247.2_57761829_5	truthbar	0	0.0	0.2469	7	5	5	1	0.2	0.746	0.746	1	1	1	1	1	0.70-0.80	0	0	0	4	3	2	1	0	0
ZNF157	ZNF717	DN_NC_073247.2_57761829_5	DN_NC_086017.1_85766278_5	truthbar	0	0.0	0.1475	5	5	5	2	0.4	0.7396	0.7619	2	2	0	0	1	0.70-0.80	0	0	0	4	3	2	2	1	0
ZNF157	ZNF782	DN_NC_073237.2_93275727_4	DN_NC_073247.2_57761829_5	truthbar	0	0.0	0.1854	4	5	4	1	0.25	0.7857	0.7857	1	1	1	1	1	0.70-0.80	0	0	0	4	2	2	1	1	0
ZNF16	ZNF34	DN_NC_073231.2_150618111_5	DN_NC_073231.2_150777699_3	truthbar	0	0.0	0.1752	5	3	3	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	2	0	0	0	0	0
ZNF16	ZNF544	DN_NC_073231.2_150777699_3	DN_NC_073244.2_70323040_7	truthbar	0	0.0	0.1679	3	7	3	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	3	0	0	0	0	0
ZNF165	ZNF197	DN_NC_073229.2_45706582_4	DN_NC_086017.1_54527845_6	truthbar	0	0.0	0.2273	4	6	4	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	2	1	1	0	0	0
ZNF169	ZNF337	DN_NC_073237.2_90719098_5	DN_NC_073245.2_35678363_2	truthbar	0	0.0	0.2672	5	2	2	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	2	1	0	0	0	0
ZNF169	ZNF343	DN_NC_073237.2_90719098_5	DN_NC_073245.2_12403861_6	truthbar	0	0.0	0.2155	5	6	5	1	0.2	0.7143	0.7143	1	1	1	1	1	0.70-0.80	0	0	0	4	1	1	1	0	0
ZNF169	ZNF875	DN_NC_073237.2_90719098_5	DN_NC_073244.2_48583045_5	truthbar	0	0.0	0.1502	5	6	5	3	0.6	0.7938	0.8571	3	3	0	0	0	0.70-0.80	0	0	0	4	4	3	3	2	2
ZNF175	ZNF182	DN_NC_073244.2_63542066_5	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.3074	5	5	5	1	0.2	0.7381	0.7381	1	1	1	1	1	0.70-0.80	0	0	0	3	1	1	1	0	0
ZNF175	ZNF26	DN_NC_073234.2_148486259_4	DN_NC_073244.2_63542066_5	truthbar	0	0.0	0.1311	4	5	4	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	3	1	1	0	0	0
ZNF175	ZNF268	DN_NC_073234.2_148682020_7	DN_NC_073244.2_63542066_5	truthbar	0	0.0	0.3463	7	5	5	1	0.2	0.7302	0.7302	1	1	1	1	1	0.70-0.80	0	0	0	4	2	2	1	0	0
ZNF175	ZNF300	DN_NC_073228.2_154747841_5	DN_NC_073244.2_63542066_5	truthbar	0	0.0	0.2406	5	5	5	1	0.2	0.7778	0.7857	1	1	1	1	1	0.70-0.80	0	0	0	3	1	1	1	1	0
ZNF175	ZNF334	DN_NC_073244.2_63542066_5	DN_NC_073245.2_58728682_5	truthbar	0	0.0	0.1515	5	5	5	1	0.2	0.7937	0.7937	1	1	1	1	1	0.70-0.80	0	0	0	3	2	1	1	1	0
ZNF175	ZNF354A	DN_NC_073228.2_182334642_5	DN_NC_073244.2_63542066_5	truthbar	0	0.0	0.4024	5	5	5	1	0.2	0.746	0.754	1	1	1	1	1	0.70-0.80	0	0	0	4	2	1	1	1	0
ZNF175	ZNF41	DN_NC_073244.2_63542066_5	DN_NC_073247.2_57840463_5	truthbar	0	0.0	0.345	5	5	5	1	0.2	0.881	0.881	1	1	1	1	1	0.80-0.90	0	0	0	4	4	2	1	1	1
ZNF175	ZNF484	DN_NC_073237.2_89310571_5	DN_NC_073244.2_63542066_5	truthbar	0	0.0	0.2624	5	5	5	1	0.2	0.7778	0.7778	1	1	1	1	1	0.70-0.80	0	0	0	3	3	2	1	1	0
ZNF175	ZNF568	DN_NC_073244.2_48093173_7	DN_NC_073244.2_63542066_5	truthbar	0	0.0	0.1515	7	5	5	1	0.2	0.754	0.754	1	1	1	1	1	0.70-0.80	0	0	0	4	2	1	1	1	0
ZNF175	ZNF585B	DN_NC_073244.2_48352926_4	DN_NC_073244.2_63542066_5	truthbar	0	0.0	0.3994	4	5	4	1	0.25	0.8016	0.8016	1	1	1	1	1	0.80-0.90	0	0	0	3	2	1	1	1	1
ZNF175	ZNF624	DN_NC_073228.2_83513581_6	DN_NC_073244.2_63542066_5	truthbar	0	0.0	0.2807	6	5	5	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	3	1	1	0	0	0
ZNF175	ZNF674	DN_NC_073244.2_63542066_5	DN_NC_073247.2_56899135_7	truthbar	0	0.0	0.2119	5	7	5	1	0.2	0.7778	0.7778	1	1	1	1	1	0.70-0.80	0	0	0	2	1	1	1	1	0
ZNF175	ZNF81	DN_NC_073244.2_63542066_5	DN_NC_073247.2_58228088_5	truthbar	0	0.0	0.1934	5	5	5	1	0.2	0.8571	0.8571	1	1	1	1	1	0.80-0.90	0	0	0	4	2	2	1	1	1
ZNF175	ZNF84	DN_NC_073234.2_148537990_5	DN_NC_073244.2_63542066_5	truthbar	0	0.0	0.2558	5	5	5	1	0.2	0.7143	0.7143	1	1	1	1	1	0.70-0.80	0	0	0	3	2	1	1	0	0
ZNF177	ZNF560	DN_NC_073244.2_15357025_8	DN_NC_073244.2_15508499_10	truthbar	0	0.0	0.1467	8	10	8	2	0.25	0.8373	0.8492	1	2	1	1	1	0.80-0.90	0	0	0	5	3	1	1	1	1
ZNF177	ZNF573	DN_NC_073244.2_15357025_8	DN_NC_073244.2_49246931_6	truthbar	0	0.0	0.1498	8	6	6	1	0.1667	0.7302	0.7302	1	1	1	1	1	0.70-0.80	0	0	0	3	2	1	1	0	0
ZNF180	ZNF182	DN_NC_073244.2_55989141_5	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.1843	5	5	5	1	0.2	0.7143	0.7302	1	1	1	1	1	0.70-0.80	0	0	0	4	1	1	1	0	0
ZNF180	ZNF260	DN_NC_073244.2_47706460_3	DN_NC_073244.2_55989141_5	truthbar	0	0.0	0.2002	3	5	3	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	3	0	0	0	0	0
ZNF180	ZNF268	DN_NC_073234.2_148682020_7	DN_NC_073244.2_55989141_5	truthbar	0	0.0	0.1674	7	5	5	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	4	1	0	0	0	0
ZNF180	ZNF287	DN_NC_073228.2_83600319_6	DN_NC_073244.2_55989141_5	truthbar	0	0.0	0.2444	6	5	5	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	4	1	0	0	0	0
ZNF180	ZNF382	DN_NC_073244.2_47798559_5	DN_NC_073244.2_55989141_5	truthbar	0	0.0	0.1799	5	5	5	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	4	1	1	0	0	0
ZNF180	ZNF527	DN_NC_073244.2_48620420_5	DN_NC_073244.2_55989141_5	truthbar	0	0.0	0.1551	5	5	5	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	4	1	1	0	0	0
ZNF180	ZNF567	DN_NC_073244.2_47878793_6	DN_NC_073244.2_55989141_5	truthbar	0	0.0	0.3306	6	5	5	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	4	2	1	0	0	0
ZNF180	ZNF568	DN_NC_073244.2_48093173_7	DN_NC_073244.2_55989141_5	truthbar	0	0.0	0.1501	7	5	5	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	4	1	1	0	0	0
ZNF180	ZNF585A	DN_NC_073244.2_48319142_5	DN_NC_073244.2_55989141_5	truthbar	0	0.0	0.1558	5	5	5	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	3	1	1	0	0	0
ZNF180	ZNF585B	DN_NC_073244.2_48352926_4	DN_NC_073244.2_55989141_5	truthbar	0	0.0	0.3619	4	5	4	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	3	1	1	0	0	0
ZNF180	ZNF606	DN_NC_073244.2_55989141_5	DN_NC_073244.2_70077616_7	truthbar	0	0.0	0.1371	5	7	5	1	0.2	0.7063	0.7063	1	1	1	1	1	0.70-0.80	0	0	0	3	2	2	1	0	0
ZNF180	ZNF615	DN_NC_073244.2_55989141_5	DN_NC_073244.2_63961971_6	truthbar	0	0.0	0.132	5	6	5	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	4	1	1	0	0	0
ZNF180	ZNF782	DN_NC_073237.2_93275727_4	DN_NC_073244.2_55989141_5	truthbar	0	0.0	0.1628	4	5	4	1	0.25	0.7302	0.7302	1	1	1	1	1	0.70-0.80	0	0	0	3	1	1	1	0	0
ZNF181	ZNF333	DN_NC_073244.2_20723155_12	DN_NC_073244.2_45796040_6	truthbar	0	0.0	0.1399	12	6	6	1	0.1667	0.7	0.7	1	1	1	1	1	0.70-0.80	0	0	0	4	2	1	1	0	0
ZNF181	ZNF879	DN_NC_073228.2_182994030_5	DN_NC_073244.2_45796040_6	truthbar	0	0.0	0.1999	5	6	5	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	4	2	1	0	0	0
ZNF182	ZNF26	DN_NC_073234.2_148486259_4	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.2923	4	5	4	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	4	2	1	0	0	0
ZNF182	ZNF260	DN_NC_073244.2_47706460_3	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.2449	3	5	3	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	2	0	0	0	0	0
ZNF182	ZNF268	DN_NC_073234.2_148682020_7	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.2906	7	5	5	1	0.2	0.7143	0.7143	1	1	1	1	1	0.70-0.80	0	0	0	5	2	1	1	0	0
ZNF182	ZNF287	DN_NC_073228.2_83600319_6	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.3251	6	5	5	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	3	1	1	0	0	0
ZNF182	ZNF300	DN_NC_073228.2_154747841_5	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.1787	5	5	5	1	0.2	0.8333	0.8333	1	1	1	1	1	0.80-0.90	0	0	0	4	2	2	1	1	1
ZNF182	ZNF334	DN_NC_073245.2_58728682_5	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.2429	5	5	5	1	0.2	0.7857	0.7857	1	1	1	1	1	0.70-0.80	0	0	0	4	3	1	1	1	0
ZNF182	ZNF33B	DN_NC_073232.2_72820474_5	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.3588	5	5	5	1	0.2	0.8016	0.8016	1	1	1	1	1	0.80-0.90	0	0	0	4	2	2	1	1	1
ZNF182	ZNF41	DN_NC_073247.2_57840463_5	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.2701	5	5	5	1	0.2	0.754	0.754	1	1	1	1	1	0.70-0.80	0	0	0	4	1	1	1	1	0
ZNF182	ZNF432	DN_NC_073244.2_64004232_5	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.1635	5	5	5	1	0.2	0.7222	0.7222	1	1	1	1	1	0.70-0.80	0	0	0	4	1	1	1	0	0
ZNF182	ZNF567	DN_NC_073244.2_47878793_6	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.3296	6	5	5	1	0.2	0.7302	0.7302	1	1	1	1	1	0.70-0.80	0	0	0	3	3	1	1	0	0
ZNF182	ZNF568	DN_NC_073244.2_48093173_7	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.2006	7	5	5	1	0.2	0.746	0.746	1	1	1	1	1	0.70-0.80	0	0	0	5	3	1	1	0	0
ZNF182	ZNF585A	DN_NC_073244.2_48319142_5	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.2698	5	5	5	1	0.2	0.746	0.746	1	1	1	1	1	0.70-0.80	0	0	0	2	1	1	1	0	0
ZNF182	ZNF585B	DN_NC_073244.2_48352926_4	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.2646	4	5	4	1	0.25	0.746	0.746	1	1	1	1	1	0.70-0.80	0	0	0	2	2	1	1	0	0
ZNF182	ZNF605	DN_NC_073234.2_148420424_5	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.1708	5	5	5	1	0.2	0.7667	0.7667	1	1	1	1	1	0.70-0.80	0	0	0	4	1	1	1	1	0
ZNF182	ZNF606	DN_NC_073244.2_70077616_7	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.2533	7	5	5	1	0.2	0.7381	0.7381	1	1	1	1	1	0.70-0.80	0	0	0	3	1	1	1	0	0
ZNF182	ZNF615	DN_NC_073244.2_63961971_6	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.1568	6	5	5	1	0.2	0.7619	0.7698	1	1	1	1	1	0.70-0.80	0	0	0	4	1	1	1	1	0
ZNF182	ZNF624	DN_NC_073228.2_83513581_6	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.2025	6	5	5	1	0.2	0.7222	0.7222	1	1	1	1	1	0.70-0.80	0	0	0	4	1	1	1	0	0
ZNF182	ZNF649	DN_NC_073244.2_63855100_5	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.2011	5	5	5	1	0.2	0.7381	0.7381	1	1	1	1	1	0.70-0.80	0	0	0	3	1	1	1	0	0
ZNF182	ZNF674	DN_NC_073247.2_56899135_7	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.2334	7	5	5	1	0.2	0.7302	0.7302	1	1	1	1	1	0.70-0.80	0	0	0	4	3	3	1	0	0
ZNF182	ZNF717	DN_NC_073247.2_58372296_6	DN_NC_086017.1_85766278_5	truthbar	0	0.0	0.3229	5	5	5	1	0.2	0.7937	0.7937	1	1	1	1	1	0.70-0.80	0	0	0	4	3	1	1	1	0
