gene_a	gene_b	in_dna_loose	cls	core_recip	aln_frac	fold	residual	up_aln_frac	up_id	down_aln_frac	down_id	max_flank_aln_frac	min_flank_aln_frac	mean_flank_aln_frac	best_flank_id
ZNF267	ZNF273	0	truthbar	0.1986	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF28	0	truthbar	0.2690	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF347	0	truthbar	0.2387	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF415	0	truthbar	0.3663	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF429	0	truthbar	0.4993	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF43	0	truthbar	0.3067	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF430	0	truthbar	0.1641	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF486	0	truthbar	0.2077	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF519	0	truthbar	0.1522	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF595	0	truthbar	0.1842	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF611	0	truthbar	0.1616	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF616	0	truthbar	0.1760	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF675	0	truthbar	0.3688	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF678	0	truthbar	0.2799	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF680	0	truthbar	0.2955	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF681	0	truthbar	0.2039	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF695	0	truthbar	0.1545	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF721	0	truthbar	0.1422	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF723	0	truthbar	0.2733	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF727	0	truthbar	0.1373	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF761	0	truthbar	0.1432	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF766	0	truthbar	0.1946	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF808	0	truthbar	0.2272	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF813	0	truthbar	0.1750	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF83	0	truthbar	0.2497	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF836	0	truthbar	0.2818	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF841	0	truthbar	0.2259	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF888	0	truthbar	0.1373	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF91	0	truthbar	0.3053	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF267	ZNF92	0	truthbar	0.2692	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF300	0	truthbar	0.2262	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF334	0	truthbar	0.2391	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF33B	0	truthbar	0.2220	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF382	0	truthbar	0.1986	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF41	0	truthbar	0.2235	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF432	0	truthbar	0.2036	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF484	0	truthbar	0.2871	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF487	0	genuine	0.1314	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF527	0	truthbar	0.3200	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF569	0	truthbar	0.1311	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF585A	0	truthbar	0.2870	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF585B	0	truthbar	0.3677	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF605	0	truthbar	0.2499	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF606	0	truthbar	0.1542	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF614	0	truthbar	0.1872	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF624	0	truthbar	0.4151	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF674	0	truthbar	0.1387	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF717	0	truthbar	0.4042	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF782	0	truthbar	0.1703	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF84	0	truthbar	0.3020	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF268	ZNF883	0	genuine	0.1590	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF28	0	truthbar	0.1646	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF415	0	truthbar	0.3975	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF429	0	truthbar	0.6848	0.6397	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF43	0	truthbar	0.4055	0.4310	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF430	0	truthbar	0.3934	0.7157	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF480	0	truthbar	0.1885	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF486	0	truthbar	0.2671	0.5036	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF506	0	truthbar	0.4147	0.4856	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF519	0	truthbar	0.2880	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF595	0	truthbar	0.4352	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF626	0	truthbar	0.3994	0.4137	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF675	0	truthbar	0.5386	0.9587	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF678	0	truthbar	0.3068	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF680	0	truthbar	0.5742	0.5742	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF681	0	truthbar	0.1683	0.6900	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF682	0	truthbar	0.4775	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF695	0	truthbar	0.2475	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF721	0	truthbar	0.3087	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF723	0	truthbar	0.6887	0.6576	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF727	0	truthbar	0.2225	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF736	0	truthbar	0.3741	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF761	0	truthbar	0.2917	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF813	0	truthbar	0.3071	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF836	0	truthbar	0.1553	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF91	0	genuine	0.3305	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF273	ZNF92	0	truthbar	0.3654	0.6091	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF28	ZNF347	0	truthbar	0.2228	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF28	ZNF415	0	truthbar	0.1612	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF28	ZNF468	0	truthbar	0.2527	1.0819	4	0	0.257200	0.919815	0.302000	0.775882	0.302000	0.257200	0.279600	0.775882
ZNF28	ZNF480	0	truthbar	0.2107	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF28	ZNF578	0	truthbar	0.1590	0.4267	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF28	ZNF600	0	truthbar	0.1672	0.7487	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF28	ZNF611	0	truthbar	0.1652	0.7758	4	0	0.158600	0.871250	NA	NA	0.158600	0.158600	0.158600	0.871250
ZNF28	ZNF616	0	truthbar	0.1434	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF28	ZNF681	0	genuine	0.2019	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF28	ZNF695	0	truthbar	0.2326	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF28	ZNF701	0	truthbar	0.1737	0.5152	4	0	0.401200	0.852595	NA	NA	0.401200	0.401200	0.401200	0.852595
ZNF28	ZNF721	0	genuine	0.2411	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF28	ZNF761	0	truthbar	0.2955	0.7940	4	0	0.200000	0.859804	NA	NA	0.200000	0.200000	0.200000	0.859804
ZNF28	ZNF766	0	truthbar	0.1387	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF28	ZNF808	0	truthbar	0.2673	0.2998	4	0	0.124000	0.886218	NA	NA	0.124000	0.124000	0.124000	0.886218
ZNF28	ZNF813	0	truthbar	0.1575	0.2448	4	0	0.195400	0.869301	NA	NA	0.195400	0.195400	0.195400	0.869301
ZNF28	ZNF83	0	truthbar	0.2237	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF28	ZNF836	0	truthbar	0.2537	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF28	ZNF841	0	truthbar	0.3097	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF28	ZNF888	0	truthbar	0.3359	0.7983	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF28	ZNF91	0	genuine	0.3451	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF28	ZNF92	0	truthbar	0.2151	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF280C	ZNF280D	0	truthbar	0.1374	0.2721	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF283	ZNF30	0	truthbar	0.1409	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF283	ZNF331	0	genuine	0.2341	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF283	ZNF420	0	truthbar	0.4324	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF283	ZNF461	0	genuine	0.2381	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF283	ZNF540	0	truthbar	0.3115	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF283	ZNF546	0	truthbar	0.2032	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF283	ZNF565	0	genuine	0.2210	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF283	ZNF566	0	genuine	0.2396	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF283	ZNF573	0	truthbar	0.2275	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF283	ZNF582	0	genuine	0.2032	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF283	ZNF665	0	truthbar	0.1300	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF283	ZNF780A	0	truthbar	0.2442	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF283	ZNF780B	0	truthbar	0.1560	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF283	ZNF790	0	truthbar	0.4090	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF283	ZNF829	0	genuine	0.2704	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF285	ZNF45	0	truthbar	0.1941	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF287	ZNF302	0	truthbar	0.1410	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF287	ZNF334	0	truthbar	0.1516	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF287	ZNF354A	0	truthbar	0.3974	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF287	ZNF41	0	truthbar	0.1769	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF287	ZNF501	0	genuine	0.1613	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF287	ZNF567	0	truthbar	0.2246	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF287	ZNF568	0	truthbar	0.2231	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF287	ZNF569	0	truthbar	0.2312	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF287	ZNF585A	0	truthbar	0.1391	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF287	ZNF585B	0	truthbar	0.1927	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF287	ZNF605	0	truthbar	0.1689	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF287	ZNF606	0	truthbar	0.1332	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF287	ZNF613	0	truthbar	0.1763	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF287	ZNF624	0	truthbar	0.2506	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF287	ZNF717	0	truthbar	0.1836	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF287	ZNF883	0	genuine	0.2460	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF3	ZNF34	0	truthbar	0.2257	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF3	ZNF544	0	genuine	0.1873	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF3	ZNF623	0	truthbar	0.2378	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF3	ZNF79	0	truthbar	0.2168	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF30	ZNF331	0	truthbar	0.1823	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF30	ZNF420	0	truthbar	0.1518	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF30	ZNF471	0	truthbar	0.2737	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF30	ZNF529	0	truthbar	0.3020	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF30	ZNF540	0	truthbar	0.3852	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF30	ZNF546	0	truthbar	0.2796	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF30	ZNF565	0	truthbar	0.3012	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF30	ZNF571	0	truthbar	0.3596	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF30	ZNF573	0	truthbar	0.2748	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF30	ZNF582	0	truthbar	0.1887	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF30	ZNF583	0	truthbar	0.2595	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF30	ZNF607	0	truthbar	0.3352	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF30	ZNF665	0	truthbar	0.2248	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF30	ZNF684	0	truthbar	0.1336	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF30	ZNF780A	0	truthbar	0.1406	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF30	ZNF780B	0	truthbar	0.1536	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF30	ZNF829	0	truthbar	0.2778	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF300	ZNF354A	0	truthbar	0.2729	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF300	ZNF487	0	truthbar	0.2535	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF300	ZNF527	0	truthbar	0.1376	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF300	ZNF567	0	truthbar	0.3087	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF300	ZNF569	0	truthbar	0.1656	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF300	ZNF585A	0	truthbar	0.1327	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF300	ZNF585B	0	truthbar	0.2833	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF300	ZNF605	0	truthbar	0.1635	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF300	ZNF606	0	truthbar	0.2801	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF300	ZNF615	0	truthbar	0.2370	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF300	ZNF674	0	truthbar	0.2327	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF300	ZNF717	0	truthbar	0.2083	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF300	ZNF782	0	truthbar	0.1723	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF300	ZNF883	0	truthbar	0.1581	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF302	ZNF334	0	truthbar	0.1353	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF302	ZNF41	0	truthbar	0.1782	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF302	ZNF484	0	genuine	0.1866	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF302	ZNF527	0	truthbar	0.1481	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF302	ZNF565	0	truthbar	0.1925	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF302	ZNF567	0	truthbar	0.2420	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF302	ZNF568	0	truthbar	0.2873	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF302	ZNF569	0	truthbar	0.1964	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF302	ZNF585A	0	truthbar	0.1511	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF302	ZNF585B	0	genuine	0.2114	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF302	ZNF605	0	truthbar	0.1836	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF302	ZNF613	0	truthbar	0.2891	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF302	ZNF883	0	truthbar	0.2593	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF304	ZNF416	0	truthbar	0.1670	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF304	ZNF418	0	truthbar	0.1832	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF304	ZNF548	0	truthbar	0.1602	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF304	ZNF551	0	truthbar	0.2737	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF304	ZNF586	0	genuine	0.1579	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF304	ZNF671	0	truthbar	0.2103	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF304	ZNF792	0	truthbar	0.2112	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF311	ZNF35	0	genuine	0.1320	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF317	ZNF835	0	truthbar	0.2611	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF324	ZNF324B	0	truthbar	0.2185	0.7839	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF324	ZNF71	0	truthbar	0.2157	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF324	ZNF835	0	genuine	0.2171	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF324B	ZNF835	0	truthbar	0.2224	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF329	ZNF420	0	truthbar	0.1572	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF331	ZNF420	0	truthbar	0.2620	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF331	ZNF461	0	truthbar	0.1419	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF331	ZNF529	0	truthbar	0.1523	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF331	ZNF565	0	truthbar	0.1536	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF331	ZNF566	0	genuine	0.1722	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF331	ZNF571	0	truthbar	0.3122	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF331	ZNF573	0	truthbar	0.2722	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF331	ZNF790	0	truthbar	0.2385	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF331	ZNF829	0	truthbar	0.1677	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF333	ZNF554	0	truthbar	0.1863	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF333	ZNF879	0	truthbar	0.2842	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF334	ZNF484	0	truthbar	0.1390	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF334	ZNF487	0	genuine	0.1798	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF334	ZNF510	0	truthbar	0.2077	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF334	ZNF527	0	truthbar	0.1475	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF334	ZNF567	0	truthbar	0.1422	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF334	ZNF568	0	truthbar	0.2156	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF334	ZNF569	0	truthbar	0.1442	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF334	ZNF585A	0	truthbar	0.2670	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF334	ZNF585B	0	truthbar	0.2737	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF334	ZNF605	0	truthbar	0.2374	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF334	ZNF624	0	truthbar	0.2352	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF334	ZNF717	0	truthbar	0.1714	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF334	ZNF84	0	truthbar	0.2362	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF334	ZNF883	0	truthbar	0.1509	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF337	ZNF343	0	truthbar	0.2693	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF337	ZNF875	0	truthbar	0.2820	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF33B	ZNF354A	0	truthbar	0.2181	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF33B	ZNF354B	0	truthbar	0.1590	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF33B	ZNF382	0	truthbar	0.2007	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF33B	ZNF487	0	genuine	0.1576	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF33B	ZNF527	0	truthbar	0.1664	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF33B	ZNF567	0	truthbar	0.2484	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF33B	ZNF568	0	truthbar	0.1865	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF33B	ZNF569	0	truthbar	0.1633	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF33B	ZNF613	0	truthbar	0.1861	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF33B	ZNF624	0	truthbar	0.2184	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF33B	ZNF717	0	truthbar	0.3511	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF33B	ZNF782	0	truthbar	0.1406	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF33B	ZNF84	0	truthbar	0.2071	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF33B	ZNF883	0	genuine	0.1545	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF34	ZNF70	0	truthbar	0.1514	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF34	ZNF79	0	truthbar	0.2073	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF343	ZNF589	0	truthbar	0.2739	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF343	ZNF875	0	truthbar	0.3927	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF347	ZNF415	0	truthbar	0.1981	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF347	ZNF429	0	truthbar	0.1775	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
ZNF347	ZNF430	0	truthbar	0.2040	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
