gene_a	chrom_a	gene_b	chrom_b	core_cov	core_ident	aln_ident	jaccard
LOC129524261	NC_073231.2	LOC134758136	NC_086017.1	0.333	0.958	0.784	0.1398
LOC129530496	NC_073246.2	LOC134756411	NC_086018.1	0.333	0.963	0.871	0.0482
LOC129530567	NC_073246.2	LOC134756411	NC_086018.1	0.333	0.963	0.873	0.0483
LOC129531557	NC_073224.2	LOC134757204	NC_073239.2	0.333	0.898	0.857	0.0419
DCAF4L1	NC_073227.2	DCAF4L2	NC_073231.2	0.332	0.841	0.851	0.0459
LOC101126445	NC_073247.2	LOC101144883	NC_073232.2	0.332	0.917	0.915	0.1056
LOC101144883	NC_073232.2	XRCC6	NC_086018.1	0.332	0.934	0.935	0.095
LOC115934041	NC_086017.1	LOC115936058	NC_073229.2	0.332	0.971	0.935	0.0875
LOC129525550	NC_073233.2	LOC134757253	NC_073240.2	0.332	0.973	0.952	0.231
LOC129527370	NC_073240.2	LOC129528141	NC_073231.2	0.332	0.993	0.847	0.0982
LOC134757815	NC_073224.2	SPTBN5	NC_073240.2	0.332	0.983	0.983	0.4441
LOC101127500	NC_073241.2	LOC109028042	NC_073231.2	0.331	0.919	0.697	0.0673
LOC101137179	NC_073238.2	LOC115932777	NC_073224.2	0.331	0.827	0.882	0.1044
LOC101137179	NC_073238.2	PPIAL4H	NC_073224.2	0.331	0.844	0.886	0.1111
LOC101143315	NC_073238.2	LOC115931078	NC_073242.2	0.331	0.963	0.944	0.1955
LOC101143315	NC_073238.2	LOC115931082	NC_073242.2	0.331	0.964	0.946	0.1965
LOC101143315	NC_073238.2	LOC115931087	NC_073242.2	0.331	0.964	0.946	0.1967
LOC115936299	NC_073227.2	LOC129533402	NC_073228.2	0.331	0.977	0.952	0.1127
LOC129524776	NC_073237.2	RPL21	NC_073238.2	0.331	0.967	0.869	0.1737
LOC129528466	NC_073241.2	LOC129530382	NC_073248.2	0.331	0.986	0.956	0.6
LOC101135138	NC_073234.2	LOC101137179	NC_073238.2	0.33	0.919	0.915	0.1011
LOC101137179	NC_073238.2	LOC101153289	NC_073232.2	0.33	0.872	0.919	0.0381
LOC101143315	NC_073238.2	NPAP1L	NC_073242.2	0.33	0.963	0.947	0.2025
LOC129526169	NC_073238.2	LOC129529709	NC_073247.2	0.33	0.914	0.925	0.0599
LOC129529620	NC_086018.1	LOC129530379	NC_073248.2	0.33	0.906	0.785	0.0686
LOC129531205	NC_073240.2	LOC129531501	NC_073238.2	0.33	0.991	0.989	0.6296
KRT19	NC_073228.2	LOC101154396	NC_073234.2	0.329	0.912	0.881	0.0592
LOC101150049	NC_073234.2	LOC115931220	NC_073243.2	0.329	0.963	0.957	0.3096
LOC129523703	NC_073230.2	LOC129534569	NC_073229.2	0.329	0.975	0.841	0.0787
LOC129524036	NC_073243.2	LOC129534569	NC_073229.2	0.329	0.982	0.825	0.1175
LOC129524600	NC_073237.2	LOC129528445	NC_073241.2	0.329	0.993	0.936	0.4165
LOC129525023	NC_073232.2	LOC129534569	NC_073229.2	0.329	0.978	0.86	0.0748
LOC129527151	NC_073224.2	LOC134757796	NC_073245.2	0.329	0.963	0.93	0.2827
LOC129527370	NC_073240.2	LOC129534569	NC_073229.2	0.329	0.982	0.867	0.0582
LOC129533288	NC_073227.2	LOC129534569	NC_073229.2	0.329	0.975	0.873	0.0441
BCO2	NC_073233.2	TMEM212	NC_086017.1	0.328	0.94	0.879	0.0485
LOC101144812	NC_073241.2	LOC129527390	NC_073242.2	0.328	0.965	0.928	0.2274
LOC101148643	NC_073224.2	LOC134758802	NC_073230.2	0.328	0.919	0.81	0.1026
LOC115930101	NC_073244.2	LOC115931110	NC_073242.2	0.328	0.991	0.988	0.459
LOC115930786	NC_073240.2	YBX1	NC_073224.2	0.328	0.965	0.827	0.1049
LOC115933763	NC_073235.2	NOC2L	NC_073224.2	0.328	0.967	0.954	0.3419
LOC115936299	NC_073227.2	LOC129527979	NC_073243.2	0.328	0.949	0.921	0.111
LOC129525277	NC_073233.2	RPL23A	NC_073228.2	0.328	0.93	0.856	0.0685
LOC129528951	NC_073244.2	TEX264	NC_086017.1	0.328	0.859	0.813	0.0336
LOC129530381	NC_073248.2	LOC129531205	NC_073240.2	0.328	0.99	0.955	0.5605
LOC129532216	NC_073235.2	RHOQ	NC_073236.2	0.328	0.979	0.978	0.4268
LOC134757221	NC_073240.2	ZCCHC14	NC_073242.2	0.328	0.973	0.93	0.0325
LOC101125311	NC_073228.2	LOC101133404	NC_073243.2	0.327	0.964	0.97	0.1552
LOC101135427	NC_073244.2	LOC101153278	NC_073224.2	0.327	0.902	0.929	0.129
LOC109027802	NC_073232.2	LOC129532017	NC_073235.2	0.327	0.979	0.944	0.031
LOC109027802	NC_073232.2	LOC129534554	NC_073229.2	0.327	0.966	0.763	0.1314
LOC129524034	NC_073224.2	LOC134756358	NC_073242.2	0.327	0.985	0.9	0.0584
LOC129530384	NC_073248.2	LOC134756411	NC_086018.1	0.327	0.96	0.896	0.0443
LOC101137179	NC_073238.2	LOC134758505	NC_073224.2	0.326	0.924	0.892	0.0958
LOC101148827	NC_073237.2	LOC115935969	NC_073232.2	0.326	0.901	0.819	0.0426
LOC109027802	NC_073232.2	LOC134758144	NC_086017.1	0.326	0.969	0.798	0.0613
LOC109029260	NC_073234.2	MPHOSPH8	NC_073238.2	0.326	0.975	0.899	0.106
LOC115930101	NC_073244.2	SULT1A3	NC_073242.2	0.326	0.939	0.802	0.0855
LOC115931903	NC_073224.2	TACC1	NC_073231.2	0.326	0.993	0.955	0.2208
LOC129526805	NC_073239.2	LOC129527394	NC_073242.2	0.326	0.961	0.67	0.0424
LOC101136188	NC_073228.2	LOC129523855	NC_073230.2	0.325	0.966	0.835	0.1135
LOC101141213	NC_073234.2	LOC115932761	NC_073246.2	0.325	0.928	0.88	0.0927
LOC101141213	NC_073234.2	LOC129530568	NC_073246.2	0.325	0.928	0.88	0.093
LOC101148271	NC_073230.2	LOC109027802	NC_073232.2	0.325	0.972	0.837	0.1338
LOC109027802	NC_073232.2	LOC134758129	NC_086017.1	0.325	0.969	0.789	0.1149
LOC109027802	NC_073232.2	LOC134758137	NC_086017.1	0.325	0.969	0.809	0.072
LOC115936058	NC_073229.2	ZNF585A	NC_073244.2	0.325	0.934	0.902	0.0641
LOC129531748	NC_073236.2	LOC129532895	NC_073227.2	0.325	0.985	0.922	0.2666
IGSF3	NC_073224.2	LOC129528455	NC_073241.2	0.324	0.972	0.863	0.1751
LOC101124387	NC_073224.2	LOC101137179	NC_073238.2	0.324	0.911	0.915	0.0656
LOC101130407	NC_073230.2	LOC101143553	NC_073238.2	0.324	0.903	0.895	0.1152
LOC101137179	NC_073238.2	LOC101139294	NC_073228.2	0.324	0.935	0.914	0.0508
LOC101139095	NC_073237.2	LOC101144838	NC_073244.2	0.324	0.882	0.866	0.046
LOC101142646	NC_073244.2	ZNF735	NC_073230.2	0.324	0.783	0.839	0.0336
LOC101143315	NC_073238.2	LOC115935839	NC_073237.2	0.324	0.963	0.928	0.237
LOC115930151	NC_073240.2	LOC129529231	NC_073224.2	0.324	0.941	0.777	0.1722
LOC129523855	NC_073230.2	LOC134758128	NC_086017.1	0.324	0.951	0.958	0.083
LOC129526381	NC_073239.2	PRSS41	NC_073242.2	0.324	0.944	0.786	0.0543
LOC129526381	NC_073239.2	RGS20	NC_073231.2	0.324	0.944	0.801	0.0465
LOC129530307	NC_073248.2	LOC134757481	NC_073242.2	0.324	0.955	0.883	0.0384
ZNF600	NC_073244.2	ZNF860	NC_086017.1	0.324	0.836	0.749	0.0574
ZNF675	NC_073244.2	ZNF735	NC_073230.2	0.324	0.799	0.832	0.0367
LOC101127117	NC_073242.2	LOC101127516	NC_073230.2	0.323	0.845	0.835	0.0332
LOC115934976	NC_073229.2	LOC129524726	NC_073238.2	0.323	0.997	0.736	0.1845
LOC115934976	NC_073229.2	LOC129528280	NC_073241.2	0.323	0.996	0.7	0.1748
LOC129525579	NC_073233.2	LOC129534569	NC_073229.2	0.323	0.981	0.837	0.0868
ABHD17A	NC_073244.2	LOC101125106	NC_073228.2	0.322	0.979	0.977	0.1673
EIF1	NC_073228.2	LOC101129727	NC_073224.2	0.322	0.955	0.841	0.117
GNA11	NC_073244.2	LOC101149632	NC_073236.2	0.322	0.99	0.98	0.5122
KMT2C	NC_073230.2	LOC129526471	NC_073236.2	0.322	0.983	0.899	0.0319
LOC101124778	NC_073224.2	LOC115931576	NC_073244.2	0.322	0.785	0.798	0.0316
LOC101128844	NC_073230.2	LOC101137843	NC_073244.2	0.322	0.842	0.78	0.0492
LOC101136743	NC_073236.2	LOC129525411	NC_073233.2	0.322	0.999	0.916	0.5238
LOC101140864	NC_073238.2	LOC115933751	NC_073235.2	0.322	0.938	0.799	0.0683
LOC101141213	NC_073234.2	LOC129529649	NC_086018.1	0.322	0.907	0.854	0.0717
LOC101141213	NC_073234.2	LOC129531742	NC_073236.2	0.322	0.907	0.872	0.0736
LOC101141213	NC_073234.2	LOC134756925	NC_073237.2	0.322	0.902	0.876	0.0781
LOC101153373	NC_073245.2	LOC115931107	NC_073242.2	0.322	0.949	0.938	0.1077
LOC109023253	NC_073239.2	LOC115933483	NC_073233.2	0.322	0.957	0.961	0.1026
LOC129523934	NC_073230.2	LOC129527370	NC_073240.2	0.322	0.993	0.839	0.1389
LOC129526003	NC_073234.2	LOC129534569	NC_073229.2	0.322	0.978	0.84	0.0766
LOC129527948	NC_073243.2	LOC129534569	NC_073229.2	0.322	0.978	0.84	0.0768
ABCD1	NC_073247.2	LOC129531453	NC_073240.2	0.321	0.948	0.923	0.1087
HSPD1	NC_073235.2	LOC101150049	NC_073234.2	0.321	0.972	0.969	0.3449
LOC101132327	NC_073231.2	TMEM69	NC_073224.2	0.321	0.976	0.968	0.2507
LOC101136009	NC_073244.2	LOC101139095	NC_073237.2	0.321	0.851	0.858	0.0383
LOC115931421	NC_073241.2	LOC129534569	NC_073229.2	0.321	0.996	0.88	0.0591
LOC129523934	NC_073230.2	LOC129534569	NC_073229.2	0.321	1.0	0.855	0.0973
LOC129523959	NC_073224.2	LOC129534569	NC_073229.2	0.321	1.0	0.868	0.0783
LOC129524028	NC_073231.2	LOC129534569	NC_073229.2	0.321	0.996	0.898	0.0465
LOC129524833	NC_073239.2	LOC129534569	NC_073229.2	0.321	0.993	0.873	0.0673
LOC129525023	NC_073232.2	SLC35F5	NC_073235.2	0.321	0.993	0.939	0.267
LOC129525411	NC_073233.2	LOC129534569	NC_073229.2	0.321	0.993	0.824	0.0575
LOC129526580	NC_073242.2	LOC129534569	NC_073229.2	0.321	1.0	0.87	0.0805
LOC129528141	NC_073231.2	LOC129534569	NC_073229.2	0.321	0.996	0.783	0.1325
LOC129528719	NC_073244.2	LOC129534569	NC_073229.2	0.321	0.996	0.904	0.0426
LOC129529231	NC_073224.2	LOC129530307	NC_073248.2	0.321	0.959	0.881	0.064
LOC129530133	NC_073247.2	LOC129534569	NC_073229.2	0.321	1.0	0.871	0.0827
LOC129530307	NC_073248.2	LOC134758129	NC_086017.1	0.321	0.95	0.849	0.0981
LOC129530307	NC_073248.2	LOC134758137	NC_086017.1	0.321	0.954	0.845	0.0534
LOC129530544	NC_073236.2	LOC129530564	NC_073246.2	0.321	0.996	0.941	0.4332
LOC129532627	NC_086017.1	LOC129534569	NC_073229.2	0.321	1.0	0.909	0.0526
LOC129532895	NC_073227.2	LOC129534569	NC_073229.2	0.321	1.0	0.874	0.089
LOC129534569	NC_073229.2	LOC134759270	NC_073232.2	0.321	0.993	0.886	0.0526
LOC129534569	NC_073229.2	SLC35F5	NC_073235.2	0.321	0.993	0.919	0.0359
ATP6V0C	NC_073242.2	LOC101141284	NC_073229.2	0.32	0.919	0.92	0.0767
LETM1	NC_073227.2	LOC134757964	NC_073248.2	0.32	0.99	0.925	0.2952
LOC101125304	NC_073242.2	LOC101153373	NC_073245.2	0.32	0.968	0.927	0.1243
LOC101125429	NC_073227.2	RTN3	NC_073233.2	0.32	0.982	0.97	0.1871
LOC101125671	NC_073242.2	LOC101153373	NC_073245.2	0.32	0.962	0.941	0.1024
LOC101136188	NC_073228.2	LOC129524261	NC_073231.2	0.32	0.962	0.837	0.185
LOC101139095	NC_073237.2	ZNF626	NC_073244.2	0.32	0.863	0.849	0.0505
LOC101139095	NC_073237.2	ZNF738	NC_073244.2	0.32	0.859	0.868	0.0445
LOC101142049	NC_073237.2	PHB1	NC_073228.2	0.32	0.923	0.735	0.0467
LOC101148643	NC_073224.2	LOC129533569	NC_073228.2	0.32	0.969	0.962	0.2101
LOC129524261	NC_073231.2	LOC129529231	NC_073224.2	0.32	0.964	0.935	0.2362
LOC129525550	NC_073233.2	LOC129528280	NC_073241.2	0.32	0.973	0.935	0.2241
LOC129525550	NC_073233.2	LOC129534573	NC_073229.2	0.32	0.97	0.931	0.2047
LOC129525550	NC_073233.2	LOC134758964	NC_073230.2	0.32	0.971	0.979	0.0949
LOC129527796	NC_073242.2	LOC129530307	NC_073248.2	0.32	0.959	0.839	0.0558
DOC2B	NC_073243.2	LOC115933091	NC_073233.2	0.319	0.985	0.735	0.0791
LOC129532017	NC_073235.2	LOC134758137	NC_086017.1	0.319	0.988	0.883	0.0509
LOC109027802	NC_073232.2	LOC134756357	NC_073224.2	0.318	0.975	0.946	0.0387
LOC115932637	NC_073240.2	LOC134758137	NC_086017.1	0.318	0.983	0.883	0.0399
LOC115932756	NC_073240.2	LOC129523503	NC_073236.2	0.318	0.994	0.882	0.0579
LOC115936298	NC_086018.1	LOC129533127	NC_073227.2	0.318	0.954	0.739	0.064
LOC129524261	NC_073231.2	LOC129533127	NC_073227.2	0.318	0.951	0.812	0.104
LOC129528719	NC_073244.2	LOC129533127	NC_073227.2	0.318	0.951	0.867	0.0405
LOC134757598	NC_073243.2	SETSIP	NC_073224.2	0.318	0.922	0.916	0.0824
LOC115932954	NC_073238.2	LOC129523503	NC_073236.2	0.317	0.995	0.874	0.0591
LOC115936014	NC_073232.2	TMEM80	NC_073233.2	0.317	0.998	0.784	0.119
LOC115936299	NC_073227.2	LOC134758136	NC_086017.1	0.317	0.918	0.905	0.0387
LOC129523855	NC_073230.2	LOC134758137	NC_086017.1	0.317	0.957	0.884	0.0392
LOC129526444	NC_073238.2	SLX9	NC_073246.2	0.317	0.974	0.91	0.3136
LOC129534780	NC_073230.2	LOC134756357	NC_073224.2	0.317	0.981	0.952	0.0722
LOC115933219	NC_073245.2	LOC129526550	NC_073239.2	0.316	0.971	0.942	0.1547
LOC129524261	NC_073231.2	LOC129534780	NC_073230.2	0.316	0.94	0.879	0.0946
LOC134756976	NC_073238.2	SLX9	NC_073246.2	0.316	0.97	0.907	0.3064
ACTR3B	NC_073230.2	LOC129526381	NC_073239.2	0.315	0.954	0.893	0.1026
LOC101134365	NC_073247.2	LOC129533589	NC_073228.2	0.315	0.935	0.934	0.0702
LOC101142999	NC_073244.2	LOC134759322	NC_073233.2	0.315	0.809	0.729	0.0304
LOC101148918	NC_073224.2	LOC129534780	NC_073230.2	0.315	0.975	0.942	0.0343
LOC115932637	NC_073240.2	LOC129534780	NC_073230.2	0.315	0.978	0.953	0.06
LOC115934041	NC_086017.1	LOC129524559	NC_073237.2	0.315	0.976	0.953	0.0627
LOC115936312	NC_086017.1	LOC129527542	NC_073242.2	0.315	0.937	0.82	0.1221
LOC129525035	NC_073232.2	LOC134757253	NC_073240.2	0.315	0.948	0.841	0.0898
LOC129528467	NC_073241.2	LOC129530544	NC_073236.2	0.315	0.985	0.927	0.4
LOC129528719	NC_073244.2	LOC129534780	NC_073230.2	0.315	0.951	0.9	0.0466
LOC129532621	NC_086017.1	LOC134759134	NC_073231.2	0.315	0.985	0.834	0.1946
LOC129532621	NC_086017.1	LOC134759136	NC_073231.2	0.315	0.985	0.811	0.196
LOC129534780	NC_073230.2	LOC134758136	NC_086017.1	0.315	0.981	0.761	0.1446
LOC134757391	NC_073241.2	TPTE2	NC_073238.2	0.315	0.97	0.881	0.1495
LOC101125151	NC_073236.2	LOC101153588	NC_073228.2	0.314	0.927	0.922	0.0815
LOC101144552	NC_073235.2	LOC115932637	NC_073240.2	0.314	0.983	0.869	0.2531
LOC129523881	NC_073230.2	LOC129533127	NC_073227.2	0.314	0.921	0.892	0.0941
LOC129528719	NC_073244.2	LOC134758127	NC_086017.1	0.314	0.94	0.924	0.0923
LOC129530307	NC_073248.2	LOC129534554	NC_073229.2	0.314	0.958	0.865	0.1051
LOC129530307	NC_073248.2	LOC134758127	NC_086017.1	0.314	0.963	0.786	0.0946
LOC129530307	NC_073248.2	LOC134758128	NC_086017.1	0.314	0.963	0.782	0.1022
LOC129532621	NC_086017.1	LOC134757481	NC_073242.2	0.314	0.968	0.812	0.0995
EEF2KMT	NC_073242.2	LOC101133440	NC_073231.2	0.313	0.954	0.939	0.1869
IL9R	NC_073247.2	LOC101126682	NC_073232.2	0.313	0.91	0.919	0.0662
LOC101140122	NC_073228.2	LOC115930237	NC_073234.2	0.313	0.969	0.939	0.2917
LOC101149650	NC_073228.2	LOC129528259	NC_073241.2	0.313	1.0	0.937	0.1031
LOC101149650	NC_073228.2	LOC129528733	NC_073233.2	0.313	1.0	0.937	0.1031
LOC109023253	NC_073239.2	PTMA	NC_073235.2	0.313	0.982	0.943	0.1656
LOC129525551	NC_073233.2	LOC134759140	NC_073224.2	0.313	0.85	0.793	0.1456
LOC129526137	NC_073238.2	LOC129527066	NC_073240.2	0.313	0.989	0.722	0.1478
LOC129530466	NC_073238.2	LOC129530496	NC_073246.2	0.313	0.973	0.911	0.1783
LOC129530466	NC_073238.2	LOC129530567	NC_073246.2	0.313	0.973	0.912	0.1788
LOC101129569	NC_086018.1	LOC115931276	NC_073229.2	0.312	0.92	0.768	0.0633
LOC101149491	NC_086018.1	LOC115931276	NC_073229.2	0.312	0.919	0.801	0.0649
LOC115931276	NC_073229.2	LOC115931970	NC_086018.1	0.312	0.919	0.768	0.0633
LOC115931276	NC_073229.2	LOC115931980	NC_086018.1	0.312	0.919	0.769	0.0634
LOC115931276	NC_073229.2	LOC129529612	NC_086018.1	0.312	0.917	0.801	0.0722
LOC115931276	NC_073229.2	LOC129529613	NC_086018.1	0.312	0.916	0.77	0.0593
LOC115931276	NC_073229.2	LOC134757612	NC_073243.2	0.312	0.945	0.952	0.1311
LOC115931568	NC_073244.2	ZNF92	NC_073230.2	0.312	0.818	0.735	0.0338
LOC129523572	NC_073240.2	LOC134757391	NC_073241.2	0.312	0.974	0.944	0.1872
LOC129523855	NC_073230.2	LOC129534554	NC_073229.2	0.312	0.954	0.958	0.0943
LOC115931276	NC_073229.2	LOC129527970	NC_073243.2	0.311	0.947	0.814	0.1941
LOC129526437	NC_073238.2	LOC129527390	NC_073242.2	0.311	0.967	0.924	0.2357
LOC129533402	NC_073228.2	LOC134758129	NC_086017.1	0.311	0.959	0.963	0.1284
LOC134757481	NC_073242.2	LOC134758129	NC_086017.1	0.311	0.969	0.869	0.0702
LOC101128844	NC_073230.2	LOC101139095	NC_073237.2	0.31	0.838	0.875	0.0374
LOC115932756	NC_073240.2	LOC129526389	NC_073238.2	0.31	0.989	0.839	0.0758
LOC115934041	NC_086017.1	LOC129524726	NC_073238.2	0.31	0.97	0.925	0.089
LOC129523820	NC_073230.2	LOC129524832	NC_073232.2	0.31	0.98	0.723	0.1022
ANKRD30A	NC_073232.2	LOC115933107	NC_073238.2	0.309	0.873	0.794	0.0558
LOC101136353	NC_073224.2	SPTBN5	NC_073240.2	0.309	0.984	0.985	0.4874
LOC101142266	NC_073244.2	LOC134759322	NC_073233.2	0.309	0.831	0.738	0.0341
LOC109026093	NC_086017.1	LOC115935008	NC_073229.2	0.309	0.923	0.851	0.0517
LOC129525556	NC_073233.2	LOC134756357	NC_073224.2	0.309	0.973	0.958	0.2512
LOC129529231	NC_073224.2	LOC129533402	NC_073228.2	0.309	0.975	0.885	0.1752
LOC129529231	NC_073224.2	LOC134757481	NC_073242.2	0.309	0.974	0.839	0.1478
LOC129534707	NC_073224.2	SPTBN5	NC_073240.2	0.309	0.986	0.986	0.5035
ZNF681	NC_073244.2	ZNF735	NC_073230.2	0.309	0.818	0.839	0.0387
LOC101129569	NC_086018.1	LOC115932887	NC_073243.2	0.308	0.911	0.761	0.054
LOC101148271	NC_073230.2	LOC129530307	NC_073248.2	0.308	0.976	0.884	0.0786
LOC101149491	NC_086018.1	LOC115932887	NC_073243.2	0.308	0.91	0.791	0.0555
LOC115931970	NC_086018.1	LOC115932887	NC_073243.2	0.308	0.91	0.761	0.054
LOC115931980	NC_086018.1	LOC115932887	NC_073243.2	0.308	0.91	0.762	0.0541
LOC115932097	NC_073247.2	TERF1	NC_073231.2	0.308	0.974	0.952	0.263
LOC115932887	NC_073243.2	LOC129529612	NC_086018.1	0.308	0.909	0.789	0.0623
LOC115932887	NC_073243.2	LOC129529613	NC_086018.1	0.308	0.907	0.75	0.0518
LOC129524036	NC_073243.2	LOC129527370	NC_073240.2	0.308	0.992	0.847	0.1075
LOC129524669	NC_073237.2	LOC129530496	NC_073246.2	0.308	0.988	0.908	0.2372
LOC129524669	NC_073237.2	LOC129530567	NC_073246.2	0.308	0.988	0.91	0.2342
LOC129525556	NC_073233.2	LOC129534780	NC_073230.2	0.308	0.955	0.858	0.0714
LOC129525983	NC_073234.2	LOC129526381	NC_073239.2	0.308	0.956	0.927	0.0439
LOC129529648	NC_086018.1	LOC129530496	NC_073246.2	0.308	0.985	0.893	0.2213
LOC129529648	NC_086018.1	LOC129530567	NC_073246.2	0.308	0.985	0.892	0.2114
LOC129530307	NC_073248.2	LOC129532621	NC_086017.1	0.308	0.971	0.863	0.0606
LOC129530307	NC_073248.2	LOC134758144	NC_086017.1	0.308	0.967	0.692	0.0444
LOC129530307	NC_073248.2	LOC134759134	NC_073231.2	0.308	0.976	0.878	0.0467
LOC129530307	NC_073248.2	LOC134759135	NC_073231.2	0.308	0.957	0.911	0.0438
LOC129530307	NC_073248.2	LOC134759136	NC_073231.2	0.308	0.976	0.872	0.0471
LOC101142646	NC_073244.2	ZNF679	NC_073230.2	0.307	0.798	0.764	0.0439
LOC134757554	NC_073243.2	NUP50	NC_086018.1	0.307	0.93	0.915	0.1604
LOC101139046	NC_073228.2	LOC115931945	NC_086018.1	0.306	0.944	0.897	0.0537
LOC101148271	NC_073230.2	LOC129529231	NC_073224.2	0.306	0.953	0.964	0.3303
LOC109023156	NC_073240.2	LOC115930559	NC_073239.2	0.306	0.92	0.768	0.1064
LOC115933574	NC_073236.2	LOC129527242	NC_073240.2	0.306	0.99	0.986	0.4748
LOC129526431	NC_073238.2	LOC129530495	NC_073246.2	0.306	0.971	0.735	0.1094
EIF1	NC_073228.2	LOC109023875	NC_073236.2	0.305	0.934	0.88	0.1489
FUT5	NC_073244.2	LOC129524559	NC_073237.2	0.305	0.963	0.723	0.1008
LOC101125151	NC_073236.2	LOC101154368	NC_073224.2	0.305	0.901	0.898	0.0608
LOC129524559	NC_073237.2	LOC129529606	NC_086018.1	0.305	0.976	0.849	0.0556
USP32	NC_073228.2	USP6	NC_073243.2	0.305	0.964	0.831	0.2094
ZNF254	NC_073244.2	ZNF92	NC_073230.2	0.305	0.845	0.837	0.0339
FOXD4L1	NC_073235.2	LOC129524105	NC_073231.2	0.304	0.986	0.973	0.5719
LOC101125151	NC_073236.2	LOC101140340	NC_086017.1	0.304	0.911	0.889	0.0469
LOC101136188	NC_073228.2	LOC129532621	NC_086017.1	0.304	0.971	0.819	0.1232
LOC129523855	NC_073230.2	LOC129529231	NC_073224.2	0.304	0.972	0.928	0.1335
LOC129524261	NC_073231.2	LOC129533569	NC_073228.2	0.304	0.956	0.847	0.101
LOC129525035	NC_073232.2	LOC129528280	NC_073241.2	0.304	0.948	0.831	0.0998
LOC129525035	NC_073232.2	LOC129534573	NC_073229.2	0.304	0.948	0.831	0.0985
LOC129526389	NC_073238.2	LOC134756368	NC_073236.2	0.304	0.989	0.837	0.0771
LOC129526951	NC_073238.2	LOC129529663	NC_086018.1	0.304	0.923	0.801	0.0398
LOC129527151	NC_073224.2	ZNF585A	NC_073244.2	0.304	0.928	0.904	0.0512
LOC129532621	NC_086017.1	LOC129533402	NC_073228.2	0.304	0.969	0.896	0.1803
LOC134756800	NC_073236.2	LOC134757481	NC_073242.2	0.304	0.967	0.951	0.2722
ANKRD30A	NC_073232.2	LOC129526428	NC_073238.2	0.303	0.926	0.856	0.0585
LOC101144552	NC_073235.2	LOC134756800	NC_073236.2	0.303	0.965	0.957	0.1924
LOC115934326	NC_073227.2	VTI1B	NC_073239.2	0.303	0.946	0.827	0.0404
LOC129524656	NC_073237.2	LOC129526431	NC_073238.2	0.303	0.971	0.699	0.1308
LOC129526788	NC_073239.2	SF3B4	NC_073224.2	0.303	0.959	0.833	0.1328
LOC109028042	NC_073231.2	LOC115934314	NC_073227.2	0.302	0.942	0.76	0.1191
LOC115933574	NC_073236.2	LOC129527390	NC_073242.2	0.302	0.969	0.928	0.1709
LOC129526381	NC_073239.2	LOC129529663	NC_086018.1	0.302	0.922	0.785	0.059
LOC101137900	NC_073238.2	LOC129531862	NC_073236.2	0.301	0.937	0.786	0.0641
LOC101142646	NC_073244.2	ZNF92	NC_073230.2	0.301	0.806	0.763	0.0594
LOC115931276	NC_073229.2	LOC115932887	NC_073243.2	0.301	0.947	0.953	0.3194
LOC129526395	NC_073238.2	LOC129526550	NC_073239.2	0.301	0.981	0.84	0.125
LOC129530428	NC_073248.2	MXRA5	NC_073247.2	0.301	0.947	0.943	0.252
LOC101148918	NC_073224.2	LOC115930151	NC_073240.2	0.3	0.982	0.95	0.0902
LOC129524667	NC_073237.2	LOC129526431	NC_073238.2	0.3	0.971	0.856	0.0648
LOC129526431	NC_073238.2	LOC129528463	NC_073241.2	0.3	0.961	0.729	0.0699
LOC129528439	NC_073241.2	LOC129529648	NC_086018.1	0.3	0.752	0.739	0.1549
LOC101149650	NC_073228.2	PGM5	NC_073237.2	0.299	0.984	0.735	0.1247
LOC129523934	NC_073230.2	LOC129531748	NC_073236.2	0.299	0.981	0.923	0.3015
DPY19L2	NC_073234.2	LOC115935244	NC_073230.2	0.298	0.978	0.942	0.184
FUT5	NC_073244.2	LOC129529606	NC_086018.1	0.298	0.987	0.807	0.0648
LOC115931293	NC_073243.2	LOC115933216	NC_073230.2	0.298	0.822	0.783	0.0308
LOC115931293	NC_073243.2	LOC115935261	NC_073230.2	0.298	0.85	0.821	0.0391
LOC129534593	NC_073224.2	SPTBN5	NC_073240.2	0.298	0.986	0.966	0.46
BOD1	NC_073228.2	BOD1L2	NC_073241.2	0.297	0.902	0.893	0.0429
DOC2B	NC_073243.2	LOC115933227	NC_073227.2	0.297	0.978	0.976	0.4371
FKBP1A	NC_073245.2	FKBP1C	NC_073229.2	0.297	0.951	0.967	0.1807
LOC101143668	NC_073236.2	ZBTB45	NC_073244.2	0.297	0.91	0.91	0.1087
LOC101145945	NC_073244.2	ZNF679	NC_073230.2	0.297	0.804	0.841	0.0328
LOC115931576	NC_073244.2	ZNF679	NC_073230.2	0.297	0.806	0.823	0.0358
LOC129526431	NC_073238.2	LOC129529382	NC_073246.2	0.297	0.971	0.735	0.0649
LOC129526431	NC_073238.2	LOC129530569	NC_073246.2	0.297	0.98	0.738	0.0782
ODF2L	NC_073224.2	TMEM212	NC_086017.1	0.297	0.928	0.864	0.0417
LOC115932637	NC_073240.2	LOC134756800	NC_073236.2	0.296	0.967	0.962	0.2095
LOC129524600	NC_073237.2	LOC129530544	NC_073236.2	0.296	0.992	0.99	0.5468
LOC129533126	NC_073227.2	LOC129533569	NC_073228.2	0.296	0.96	0.907	0.1612
HIGD2B	NC_073240.2	LOC101136214	NC_086017.1	0.295	0.865	0.703	0.0502
