Gene Name	ENSEMBL	Gene ID	Biotype	In Table S1 (SD98 gene set)	SD Unit	Median famCN	No. Assigned Families	Family ID	Family MAD	No. Family Members	No. Protein Coding	No. Unprocessed Pseudogene	Max famCN Great Apes	Min famCN Great Apes	famCN Status per Paralog	Non-Syntenic with Chimpanzee	parCN Category	Fetal brain Expression
PI4KAP2	ENSG00000183506.17	CHM13_G0036734	transcribed_unitary_pseudogene	No	.	N/A	2	ID_427	0.12243855	2.0	1.0	0.0	N/A	N/A	N/A	N/A	N/A	N/A
PMCHL1	ENSG00000168967.14	CHM13_G0044008	transcribed_unprocessed_pseudogene	Yes	SD2466	3.9888971	1	ID_428	0.00258607	2.0	0.0	2.0	4.54248865	2.1854069	Expanded in great apes	-	Fixed	Yes
PMCHL2	ENSG00000169040.14	CHM13_G0044675	transcribed_unprocessed_pseudogene	Yes	SD2466	3.98372495	1	ID_428	0.00258607	2.0	0.0	2.0	4.6168265	2.2407327	Expanded in great apes	-	Fixed	Yes
PMS2CL	ENSG00000187953.10	CHM13_G0049860	transcribed_unprocessed_pseudogene	Yes	SD10093,SD1464,SD2991,SD4636,SD9004	3.46318283	1	ID_429	0.09534557	2.0	1.0	1.0	3.9023135	3.42821215	Expanded in great apes	-	Fixed	Yes
PMS2	ENSG00000122512.16	CHM13_G0049832	protein_coding	Yes	SD10347,SD2991,SD9228	3.27249168	1	ID_429	0.09534557	2.0	1.0	1.0	3.6225638	3.22275115	Expanded in great apes	-	Fixed	Yes
PNRC2	ENSG00000189266.13	CHM13_G0000742	protein_coding	Yes	SD10982,SD3376	3.64292277	1	ID_430	0.0	2.0	1.0	0.0	2.65098475	2.4667826	Expanded in humans	-	Fixed	Yes
PNRC2P1	ENSG00000228217.1	CHM13_G0002747	processed_pseudogene	No	SD10982,SD3376	N/A	1	ID_430	0.0	2.0	1.0	0.0	N/A	N/A	N/A	N/A	N/A	N/A
PPIAL4A	ENSG00000263353.3	CHM13_G0002808	protein_coding	Yes	SD6393	50.538836	1	ID_431	0.231503	5.0	5.0	0.0	56.868968	48.000957	Undetermined	chr1:120869000-120943000	Polymorphic	Yes
PPIAL4C	ENSG00000263464.2	CHM13_G0003044	protein_coding	Yes	SD6393	52.01604	1	ID_431	0.231503	5.0	5.0	0.0	59.7536115	49.3772525	Undetermined	-	Nearly-Fixed	No
PPIAL4D	ENSG00000256374.2	CHM13_G0002900	protein_coding	Yes	SD6393	50.0013788	1	ID_431	0.231503	5.0	5.0	0.0	55.595653	46.4387975	Undetermined	-	Nearly-Fixed	Yes
PPIAL4E	ENSG00000271567.1	CHM13_G0002884	protein_coding	Yes	SD6393	50.307333	1	ID_431	0.231503	5.0	5.0	0.0	55.30651	45.890316	Undetermined	-	Nearly-Fixed	No
PPIAL4F	ENSG00000279782.2	CHM13_G0002872	protein_coding	Yes	SD6393	50.1979835	1	ID_431	0.231503	5.0	5.0	0.0	55.2793655	46.472273	Undetermined	-	Nearly-Fixed	Yes
PPP1R26P2	ENSG00000273643.1	LOFF_G0001919	processed_pseudogene	No	SD3340	N/A	1	ID_432	0.0	3.0	0.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A
PPP1R26P3	ENSG00000275060.1	LOFF_G0001910	unprocessed_pseudogene	Yes	SD3304,SD3340	4.19254335	1	ID_432	0.0	3.0	0.0	1.0	5.098271	1.0469215	Expanded in great apes	chr22:18922000-18973000	Nearly-Fixed	No
PPP1R26P5	ENSG00000232771.2	CHM13_G0036724	processed_pseudogene	No	SD3340	N/A	1	ID_432	0.0	3.0	0.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A
PRAMEF14	ENSG00000204481.8	CHM13_G0000439	protein_coding	Yes	.	9.899834	1	ID_433	0.17832662	4.0	2.0	2.0	34.71629	16.312946	Expanded in great apes	-	Nearly-Fixed	Yes
PRAMEF2	ENSG00000120952.4	CHM13_G0000412	protein_coding	Yes	.	8.701575	1	ID_433	0.17832662	4.0	2.0	2.0	30.680609	15.127563	Expanded in great apes	-	Nearly-Fixed	No
PRAMEF34P	ENSG00000277862.1	CHM13_G0000432	unprocessed_pseudogene	Yes	.	8.6077205	1	ID_433	0.17832662	4.0	2.0	2.0	29.785625	14.337266	Expanded in great apes	-	Polymorphic	No
PRAMEF36P	ENSG00000229978.1	CHM13_G0000429	transcribed_unprocessed_pseudogene	Yes	.	8.34492175	1	ID_433	0.17832662	4.0	2.0	2.0	27.5763825	13.9505335	Expanded in great apes	-	Nearly-Fixed	No
PRAMEF15	ENSG00000204501.7	CHM13_G0000437	protein_coding	Yes	SD9776,SD9779,SD9780,SD9781,SD9788	14.739878	1	ID_434	0.24528413	6.0	6.0	0.0	51.33704	14.73031	Undetermined	-	Nearly-Fixed	No
PRAMEF25	ENSG00000229571.7	CHM13_G0000433	protein_coding	Yes	SD9776,SD9788	14.2251398	1	ID_434	0.24528413	6.0	6.0	0.0	45.3220315	14.3845375	Undetermined	-	Nearly-Fixed	Yes
PRAMEF26	ENSG00000280267.4	CHM13_G0000427	protein_coding	Yes	SD9776,SD9779,SD9781,SD9788	14.5530995	1	ID_434	0.24528413	6.0	6.0	0.0	49.7090185	13.6492435	Undetermined	-	Nearly-Fixed	Yes
PRAMEF4	ENSG00000243073.4	CHM13_G0000413	protein_coding	Yes	SD9738,SD9776,SD9779,SD9780,SD9781,SD9788	14.632315	1	ID_434	0.24528413	6.0	6.0	0.0	52.60126	13.896658	Undetermined	-	Nearly-Fixed	No
PRAMEF5	ENSG00000270601.4	CHM13_G0000434	protein_coding	Yes	SD9776,SD9779,SD9781,SD9788	15.1038614	1	ID_434	0.24528413	6.0	6.0	0.0	57.0796355	15.422014	Undetermined	-	Nearly-Fixed	Yes
PRAMEF6	ENSG00000232423.6	LOFF_G0000013	protein_coding	Yes	SD9776,SD9779,SD9781,SD9788	15.0436678	1	ID_434	0.24528413	6.0	6.0	0.0	56.686646	15.625854	Undetermined	-	Polymorphic	Yes
PRAMEF29P	ENSG00000234064.1	CHM13_G0000419	unprocessed_pseudogene	Yes	.	7.66327885	1	ID_435	0.10622948	2.0	0.0	2.0	37.022664	9.3949135	Expanded in great apes	-	Nearly-Fixed	Yes
PRAMEF32P	ENSG00000231219.1	LOFF_G0000017	unprocessed_pseudogene	Yes	.	7.8757378	1	ID_435	0.10622948	2.0	0.0	2.0	37.237133	9.718661	Expanded in great apes	-	Nearly-Fixed	No
PRAMEF7	ENSG00000204510.5	CHM13_G0000416	protein_coding	Yes	.	4.4166947	1	ID_436	0.05932366	2.0	2.0	0.0	29.4649335	3.455119	Expanded in great apes	-	Nearly-Fixed	No
PRAMEF8	ENSG00000182330.10	LOFF_G0000019	protein_coding	Yes	.	4.53534203	1	ID_436	0.05932366	2.0	2.0	0.0	29.3355125	3.7073491	Expanded in great apes	-	Nearly-Fixed	No
PRR23D1	ENSG00000255251.1	LOFF_G0002481	protein_coding	Yes	SD4895,SD6294	4.79373982	1	ID_437	0.01520098	3.0	3.0	0.0	5.84455135	1.22149395	Expanded in great apes	-	Polymorphic	No
PRR23D1	ENSG00000255251.1	LOFF_G0002560	protein_coding	Yes	SD4895,SD6294	4.7630355	1	ID_437	0.01520098	3.0	3.0	0.0	5.84156345	1.21511015	Expanded in great apes	-	Polymorphic	No
PRR23D2	ENSG00000255378.1	LOFF_G0002529	protein_coding	Yes	SD6294	4.8089408	1	ID_437	0.01520098	3.0	3.0	0.0	5.894026	1.2946049	Expanded in great apes	chr8:11639000-12000000	Polymorphic	No
PRSS40A	ENSG00000183292.13	CHM13_G0032320	transcribed_unprocessed_pseudogene	Yes	.	2.7294933	1	ID_438	0.06821285	2.0	0.0	2.0	1.9434471	1.552239	Duplicated in humans	-	Nearly-Fixed	Yes
PRSS40B	ENSG00000184761.8	CHM13_G0032319	transcribed_unprocessed_pseudogene	Yes	SD1612	2.5930676	1	ID_438	0.06821285	2.0	0.0	2.0	1.9286708	1.4533784	Duplicated in humans	-	Nearly-Fixed	No
PTPN20CP	ENSG00000278561.1	CHM13_G0006294	unprocessed_pseudogene	Yes	.	4.12706023	1	ID_439	0.00455331	2.0	1.0	1.0	2.306652	2.130148	Duplicated in humans	-	Nearly-Fixed	No
PTPN20	ENSG00000204179.10	CHM13_G0006265	protein_coding	Yes	.	4.13616685	1	ID_439	0.00455331	2.0	1.0	1.0	2.2406318	2.09764635	Duplicated in humans	chr10:47726000-47833000	Nearly-Fixed	Yes
RABL2A	ENSG00000144134.18	CHM13_G0032076	protein_coding	Yes	SD3765	3.4626388	1	ID_440	0.0024215	2.0	2.0	0.0	7.7702665	1.555293	Expanded in great apes	-	Fixed	Yes
RABL2B	ENSG00000079974.17	CHM13_G0037812	protein_coding	Yes	SD3765	3.4674818	1	ID_440	0.0024215	2.0	2.0	0.0	7.924813	1.61004725	Expanded in great apes	-	Fixed	Yes
RBM8A	ENSG00000265241.7	CHM13_G0002926	protein_coding	Yes	SD181	3.42477735	1	ID_441	0.0	2.0	1.0	0.0	2.15440465	1.9099234	Duplicated in humans	-	Fixed	Yes
RBM8B	ENSG00000258427.3	CHM13_G0016663	processed_pseudogene	No	SD181	N/A	1	ID_441	0.0	2.0	1.0	0.0	N/A	N/A	N/A	N/A	N/A	N/A
RHCE	ENSG00000188672.19	CHM13_G0000784	protein_coding	Yes	SD11069,SD11070,SD11071	3.5004696	1	ID_442	0.02733245	2.0	2.0	0.0	5.5533061	1.91867435	Expanded in great apes	-	Fixed	Yes
RHD	ENSG00000187010.21	CHM13_G0000780	protein_coding	Yes	SD11069,SD11070,SD11071,SD11072	3.5551345	1	ID_442	0.02733245	2.0	2.0	0.0	5.596742	1.8856245	Expanded in great apes	-	Polymorphic	Yes
RHEBP1	ENSG00000229927.2	CHM13_G0006255	processed_pseudogene	No	SD3267	N/A	1	ID_443	0.03536422	5.0	1.0	2.0	N/A	N/A	N/A	N/A	N/A	N/A
RHEBP2	ENSG00000226964.1	CHM13_G0006284	processed_pseudogene	No	SD3267	N/A	1	ID_443	0.03536422	5.0	1.0	2.0	N/A	N/A	N/A	N/A	N/A	N/A
SHLD2	ENSG00000122376.11	CHM13_G0006907	protein_coding	Yes	SD2271,SD2273,SD2274,SD2276,SD2277,SD3268,SD3269,SD3270,SD3272,SD3273,SD3274,SD3275,SD3279,SD3285,SD3286,SD3288,SD3312,SD6069,SD6070,SD6071,SD8462	5.94749095	1	ID_443	0.03536422	5.0	1.0	2.0	4.32458725	2.2058853	Expanded in humans	-	Fixed	Yes
SHLD2P1	ENSG00000165874.13	CHM13_G0006253	transcribed_unprocessed_pseudogene	Yes	SD2277,SD3267,SD3268,SD3269,SD3270,SD3272,SD3273,SD3274,SD8462	6.15260365	1	ID_443	0.03536422	5.0	1.0	2.0	4.377891	2.3120546	Expanded in humans	-	Nearly-Fixed	Yes
SHLD2P3	ENSG00000189014.7	CHM13_G0006282	unprocessed_pseudogene	Yes	SD2277,SD3267,SD3268,SD3269,SD3270,SD3272,SD3273,SD3274,SD8462	6.11723943	1	ID_443	0.03536422	5.0	1.0	2.0	4.35324045	2.2495564	Expanded in humans	-	Nearly-Fixed	Yes
ROCK1	ENSG00000067900.8	CHM13_G0026105	protein_coding	Yes	SD3610,SD3848	3.989686	1	ID_444	0.00144682	2.0	1.0	1.0	2.326332	1.9691238	Duplicated in humans	-	Nearly-Fixed	Yes
ROCK1P1	ENSG00000263006.6	CHM13_G0025731	transcribed_unprocessed_pseudogene	Yes	SD3608,SD3610	3.98679235	1	ID_444	0.00144682	2.0	1.0	1.0	2.4150665	2.0047948	Duplicated in humans	-	Nearly-Fixed	Yes
RPS23P10	ENSG00000224203.2	CHM13_G0003665	unprocessed_pseudogene	Yes	.	4.20141775	1	ID_445	0.01710135	3.0	0.0	3.0	4.065037	2.615687	Expanded in great apes	-	Nearly-Fixed	Yes
RPS23P9	ENSG00000231586.2	CHM13_G0003671	unprocessed_pseudogene	Yes	.	4.151705	1	ID_445	0.01710135	3.0	0.0	3.0	4.230596	2.8946002	Expanded in great apes	-	Polymorphic	Yes
RPS23P9	ENSG00000231586.2	LOFF_G0000179	unprocessed_pseudogene	Yes	.	4.13460365	1	ID_445	0.01710135	3.0	0.0	3.0	4.23173515	2.8143195	Expanded in great apes	-	Polymorphic	No
RSPH10B2	ENSG00000169402.15	CHM13_G0049862	protein_coding	Yes	.	3.6138352	1	ID_446	0.0104534	2.0	2.0	0.0	3.6577122	3.2616115	Expanded in great apes	-	Nearly-Fixed	Yes
RSPH10B	ENSG00000155026.16	CHM13_G0049831	protein_coding	Yes	.	3.634742	1	ID_446	0.0104534	2.0	2.0	0.0	3.557333	3.199203	Expanded in great apes	-	Nearly-Fixed	Yes
SCGB1C1	ENSG00000188076.3	CHM13_G0007800	protein_coding	Yes	SD3296	3.3637975	1	ID_447	0.03880274	2.0	2.0	0.0	1.7496275	1.5379096	Duplicated in humans	-	Nearly-Fixed	No
SCGB1C2	ENSG00000268320.4	CHM13_G0022682	protein_coding	Yes	SD3296	3.28619203	1	ID_447	0.03880274	2.0	2.0	0.0	1.7998474	1.5622367	Duplicated in humans	-	Nearly-Fixed	No
SEC22B2P	ENSG00000274423.1	CHM13_G0002960	unprocessed_pseudogene	Yes	.	7.9974549	1	ID_448	0.0061134	3.0	1.0	2.0	6.662052	2.3455648	Expanded in humans	chr1:145987000-146043000	Nearly-Fixed	No
SEC22B3P	ENSG00000275140.1	CHM13_G0002945	unprocessed_pseudogene	Yes	.	7.9913415	1	ID_448	0.0061134	3.0	1.0	2.0	6.647682	2.3655553	Expanded in humans	-	Polymorphic	Yes
SEC22B	ENSG00000265808.4	CHM13_G0002794	protein_coding	Yes	SD7728	7.34227365	1	ID_448	0.0061134	3.0	1.0	2.0	6.629103	2.2773583	Expanded in humans	-	Fixed	Yes
SERF1A	ENSG00000172058.15	CHM13_G0044660	protein_coding	Yes	.	3.96507095	1	ID_449	0.00325607	2.0	2.0	0.0	2.2520845	1.6649888	Duplicated in humans	-	Nearly-Fixed	Yes
SERF1B	ENSG00000205572.10	CHM13_G0044655	protein_coding	Yes	.	3.9585588	1	ID_449	0.00325607	2.0	2.0	0.0	2.2882378	1.6786808	Duplicated in humans	-	Nearly-Fixed	Yes
SLC25A15P4	ENSG00000273872.1	CHM13_G0015642	unprocessed_pseudogene	Yes	SD6235,SD6236	10.468041	1	ID_450	0.0423695	3.0	0.0	3.0	8.6995735	6.161403	Undetermined	chr14:5996000-6100000	Polymorphic	No
SLC25A15P4	ENSG00000273872.1	LOFF_G0000584	unprocessed_pseudogene	Yes	SD6235,SD6236	10.738068	1	ID_450	0.0423695	3.0	0.0	3.0	8.95164	6.410555	Undetermined	chr13:14117000-14193000	Polymorphic	No
SLC25A15P4	ENSG00000273872.1	LOFF_G0001737	unprocessed_pseudogene	Yes	SD6235,SD6236	10.7804375	1	ID_450	0.0423695	3.0	0.0	3.0	9.085097	6.4949694	Undetermined	chr21:11243000-11387000	Polymorphic	No
SLC25A24P1	ENSG00000241361.8	CHM13_G0002475	transcribed_unprocessed_pseudogene	Yes	SD9707	4.0443324	1	ID_451	0.04287643	2.0	0.0	2.0	2.2541797	1.61567105	Duplicated in humans	-	Nearly-Fixed	Yes
SLC25A24P2	ENSG00000238118.1	CHM13_G0002473	unprocessed_pseudogene	Yes	SD9707	4.13008525	1	ID_451	0.04287643	2.0	0.0	2.0	2.2602309	1.6129018	Duplicated in humans	-	Nearly-Fixed	No
SLC29A4P1	ENSG00000214668.4	LOFF_G0002388	unprocessed_pseudogene	Yes	SD3005	2.9598586	1	ID_452	0.00197115	2.0	0.0	2.0	3.6520424	1.1413742	Expanded in great apes	-	Polymorphic	No
SLC29A4P2	ENSG00000214660.6	CHM13_G0050811	unprocessed_pseudogene	Yes	SD3005	2.9638009	1	ID_452	0.00197115	2.0	0.0	2.0	3.5946813	1.185867	Expanded in great apes	-	Nearly-Fixed	No
SLX1A-SULT1A3	ENSG00000213599.10	LOFF_G0001064	lncRNA	No	SD9558	N/A	2	ID_453	0.01771132	5.0	2.0	0.0	N/A	N/A	N/A	N/A	N/A	N/A
SLX1B	ENSG00000181625.17	CHM13_G0021122	protein_coding	Yes	SD9558	4.48638238	1	ID_453	0.01771132	5.0	2.0	0.0	2.88674615	1.79117265	Expanded in humans	-	Nearly-Fixed	Yes
SLX1B	ENSG00000181625.17	LOFF_G0001070	protein_coding	Yes	SD9558	4.45095973	1	ID_453	0.01771132	5.0	2.0	0.0	2.9589697	1.8023195	Expanded in humans	-	Nearly-Fixed	Yes
SLX1B-SULT1A4	ENSG00000260280.5	CHM13_G0021125	lncRNA	No	SD9558	N/A	2	ID_453	0.01771132	5.0	2.0	0.0	N/A	N/A	N/A	N/A	N/A	N/A
SLX1B-SULT1A4	ENSG00000260280.5	LOFF_G0001071	lncRNA	No	SD9558	N/A	2	ID_453	0.01771132	5.0	2.0	0.0	N/A	N/A	N/A	N/A	N/A	N/A
SLX1A-SULT1A3	ENSG00000213599.10	LOFF_G0001064	lncRNA	No	SD9558	N/A	2	ID_454	0.01668639	5.0	2.0	0.0	N/A	N/A	N/A	N/A	N/A	N/A
SLX1B-SULT1A4	ENSG00000260280.5	CHM13_G0021125	lncRNA	No	SD9558	N/A	2	ID_454	0.01668639	5.0	2.0	0.0	N/A	N/A	N/A	N/A	N/A	N/A
SLX1B-SULT1A4	ENSG00000260280.5	LOFF_G0001071	lncRNA	No	SD9558	N/A	2	ID_454	0.01668639	5.0	2.0	0.0	N/A	N/A	N/A	N/A	N/A	N/A
SULT1A3	ENSG00000261052.6	LOFF_G0001065	protein_coding	Yes	SD9558	4.74423555	1	ID_454	0.01668639	5.0	2.0	0.0	6.6518536	4.3561244	Expanded in great apes	-	Nearly-Fixed	Yes
SULT1A4	ENSG00000213648.11	CHM13_G0021127	protein_coding	Yes	SD9558	4.77760832	1	ID_454	0.01668639	5.0	2.0	0.0	7.2575698	4.9384747	Expanded in great apes	-	Nearly-Fixed	Yes
SMN1	ENSG00000172062.17	CHM13_G0044661	protein_coding	Yes	.	3.96955068	1	ID_455	0.0097269	2.0	2.0	0.0	2.1989198	1.9370456	Duplicated in humans	-	Nearly-Fixed	Yes
SMN2	ENSG00000205571.14	CHM13_G0044653	protein_coding	Yes	.	3.98900447	1	ID_455	0.0097269	2.0	2.0	0.0	2.22928235	1.94587445	Duplicated in humans	chr5:70705000-70824000	Nearly-Fixed	Yes
SNX18P4	ENSG00000229146.2	CHM13_G0056054	processed_pseudogene	No	.	N/A	2	ID_456	0.0	4.0	0.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A
SNX18P4	ENSG00000229146.2	LOFF_G0002733	processed_pseudogene	No	.	N/A	2	ID_456	0.0	4.0	0.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A
SNX18P5	ENSG00000275144.1	CHM13_G0056009	unprocessed_pseudogene	Yes	.	28.464377	1	ID_456	0.0	4.0	0.0	1.0	29.467807	7.9324793	Undetermined	-	Nearly-Fixed	No
SNX18P9	ENSG00000224185.1	CHM13_G0056108	processed_pseudogene	No	.	N/A	2	ID_456	0.0	4.0	0.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A
SNX18P4	ENSG00000229146.2	CHM13_G0056054	processed_pseudogene	No	.	N/A	2	ID_457	0.0	4.0	0.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A
SNX18P4	ENSG00000229146.2	LOFF_G0002733	processed_pseudogene	No	.	N/A	2	ID_457	0.0	4.0	0.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A
SNX18P8	ENSG00000231390.1	LOFF_G0002669	unprocessed_pseudogene	Yes	.	27.265716	1	ID_457	0.0	4.0	0.0	1.0	29.970322	6.455819	Undetermined	-	Nearly-Fixed	No
SNX18P9	ENSG00000224185.1	CHM13_G0056108	processed_pseudogene	No	.	N/A	2	ID_457	0.0	4.0	0.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A
SPAG11A	ENSG00000178287.18	CHM13_G0052840	protein_coding	Yes	SD3864	3.78382005	1	ID_458	0.00293667	3.0	3.0	0.0	5.299254	1.7360183	Expanded in great apes	-	Nearly-Fixed	Yes
SPAG11B	ENSG00000164871.17	CHM13_G0053025	protein_coding	Yes	SD3864	3.78088338	1	ID_458	0.00293667	3.0	3.0	0.0	5.25782275	1.77462785	Expanded in great apes	-	Polymorphic	Yes
SPAG11B	ENSG00000164871.17	LOFF_G0002532	protein_coding	Yes	SD3864	3.77688123	1	ID_458	0.00293667	3.0	3.0	0.0	5.22672065	1.7537667	Expanded in great apes	chr8:11639000-12000000	Polymorphic	No
SPATA31A1	ENSG00000204849.10	CHM13_G0055852	protein_coding	Yes	SD2358,SD5294,SD5297,SD5298,SD8309	9.50621075	1	ID_459	0.0910455	6.0	4.0	2.0	10.742702	7.262132	Expanded in great apes	-	Nearly-Fixed	No
SPATA31A3	ENSG00000275969.2	CHM13_G0056086	protein_coding	Yes	SD2358,SD5294,SD5297,SD5298,SD8309	9.523141	1	ID_459	0.0910455	6.0	4.0	2.0	11.180348	7.25380235	Expanded in great apes	-	Nearly-Fixed	No
SPATA31A6	ENSG00000185775.10	CHM13_G0055982	protein_coding	Yes	SD2358,SD5294,SD5297,SD5298,SD8309	9.67458175	1	ID_459	0.0910455	6.0	4.0	2.0	10.862813	7.195537	Expanded in great apes	-	Polymorphic	No
SPATA31A7	ENSG00000276040.4	CHM13_G0055922	protein_coding	Yes	SD2358,SD5294,SD5297,SD5298,SD8309	9.536861	1	ID_459	0.0910455	6.0	4.0	2.0	11.0518635	7.52370765	Expanded in great apes	-	Polymorphic	Yes
SPATA31C1	ENSG00000230246.7	CHM13_G0056375	transcribed_unprocessed_pseudogene	Yes	SD2358,SD5294,SD5298,SD8309	8.886675	1	ID_459	0.0910455	6.0	4.0	2.0	11.2172155	7.8769815	Expanded in great apes	-	Fixed	No
SPATA31C2	ENSG00000177910.8	CHM13_G0056383	transcribed_unprocessed_pseudogene	Yes	SD2358,SD5294,SD5298,SD8309	9.07725	1	ID_459	0.0910455	6.0	4.0	2.0	11.595931	7.909204	Expanded in great apes	-	Nearly-Fixed	No
SPATA31E2P	ENSG00000258916.2	CHM13_G0017934	unprocessed_pseudogene	Yes	.	3.37452935	1	ID_460	0.02013392	2.0	0.0	2.0	3.7115421	0.34546195	Expanded in great apes	chr15:19050000-19274000	Nearly-Fixed	No
SPATA31E3P	ENSG00000274279.1	CHM13_G0018026	unprocessed_pseudogene	Yes	.	3.3342615	1	ID_460	0.02013392	2.0	0.0	2.0	3.7496924	0.37348542	Expanded in great apes	chr15:20486000-20791000	Nearly-Fixed	No
SPRN	ENSG00000203772.7	CHM13_G0007747	protein_coding	Yes	.	2.0782888	1	ID_461	0.03184325	2.0	2.0	0.0	2.0448406	1.0178174	Expanded in great apes	-	Fixed	Yes
SYCE1	ENSG00000171772.17	CHM13_G0007754	protein_coding	Yes	.	2.0146023	1	ID_461	0.03184325	2.0	2.0	0.0	1.8333975	0.63979554	Expanded in great apes	-	Nearly-Fixed	Yes
SRGAP2B	ENSG00000196369.11	CHM13_G0002892	protein_coding	Yes	SD170,SD7202,SD7203,SD7204,SD7205	6.81528575	1	ID_462	0.07761012	4.0	3.0	1.0	2.14616025	2.04975685	Duplicated in humans	chr1:144103000-144175000,chr1:144204000-144313000	Nearly-Fixed	Yes
SRGAP2C	ENSG00000171943.12	CHM13_G0002824	protein_coding	Yes	SD170,SD7202,SD7203,SD7204,SD7205	6.69081995	1	ID_462	0.07761012	4.0	3.0	1.0	2.1385295	2.0349183	Duplicated in humans	chr1:121027000-121406000	Nearly-Fixed	Yes
SRGAP2D	ENSG00000270872.2	CHM13_G0002868	unprocessed_pseudogene	Yes	.	7.732055	1	ID_462	0.07761012	4.0	3.0	1.0	2.2235866	2.054677	Duplicated in humans	chr1:142914000-143153000	Nearly-Fixed	Yes
SRGAP2	ENSG00000266028.7	CHM13_G0004512	protein_coding	Yes	SD170	6.6600655	1	ID_462	0.07761012	4.0	3.0	1.0	2.149075	2.0221462	Duplicated in humans	-	Fixed	Yes
SRP68P1	ENSG00000266129.1	CHM13_G0023302	processed_pseudogene	No	.	N/A	1	ID_463	0.0	3.0	0.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A
SRP68P2	ENSG00000227689.1	CHM13_G0023396	processed_pseudogene	No	.	N/A	1	ID_463	0.0	3.0	0.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A
SRP68P3	ENSG00000237911.2	CHM13_G0023502	unprocessed_pseudogene	Yes	.	6.71594168	1	ID_463	0.0	3.0	0.0	1.0	12.7248405	7.09630585	Expanded in great apes	-	Fixed	Yes
SSU72P3	ENSG00000284546.1	CHM13_G0008021	protein_coding	Yes	SD8948	12.2916891	1	ID_464	0.02894063	4.0	3.0	0.0	50.783088	16.158306	Undetermined	-	Nearly-Fixed	Yes
SSU72P4	ENSG00000283873.1	CHM13_G0008020	protein_coding	Yes	SD8948	12.2627485	1	ID_464	0.02894063	4.0	3.0	0.0	51.579365	16.496399	Undetermined	-	Nearly-Fixed	No
SSU72P6	ENSG00000236175.3	CHM13_G0008019	processed_pseudogene	No	SD8948	N/A	1	ID_464	0.02894063	4.0	3.0	0.0	N/A	N/A	N/A	N/A	N/A	N/A
SSU72P7	ENSG00000284438.1	CHM13_G0008022	protein_coding	Yes	SD8948	12.3551698	1	ID_464	0.02894063	4.0	3.0	0.0	51.721775	16.602376	Undetermined	-	Nearly-Fixed	No
STAG3L1	ENSG00000205583.13	CHM13_G0051110	transcribed_unprocessed_pseudogene	Yes	SD2980,SD3023,SD3024,SD3027,SD3028,SD3030,SD3031,SD3032,SD3062,SD3064,SD3069,SD3070,SD3072	5.01343935	1	ID_465	0.0230863	3.0	0.0	2.0	3.0907197	2.4778152	Expanded in humans	-	Nearly-Fixed	Yes
STAG3L3	ENSG00000174353.17	CHM13_G0051022	transcribed_unprocessed_pseudogene	Yes	SD2980,SD3023,SD3024,SD3027,SD3028,SD3030,SD3031,SD3032,SD3062,SD3064,SD3069,SD3070,SD3072	4.96726675	1	ID_465	0.0230863	3.0	0.0	2.0	3.104719	2.436085	Expanded in humans	-	Nearly-Fixed	Yes
STAG3L5P-PVRIG2P-PILRB	ENSG00000272752.6	CHM13_G0051519	lncRNA	No	SD10591,SD2123,SD2980,SD3021,SD3022,SD3024,SD3028,SD3030,SD3031,SD3032,SD8455,SD8926,SD8927	N/A	2	ID_465	0.0230863	3.0	0.0	2.0	N/A	N/A	N/A	N/A	N/A	N/A
STAG3L5P	ENSG00000242294.6	CHM13_G0051518	transcribed_unprocessed_pseudogene	Yes	SD2980,SD3021,SD3022,SD3024,SD3028,SD3030,SD3031,SD3032	7.6839966	1	ID_466	0.0	2.0	0.0	1.0	6.1502705	3.11883665	Expanded in humans	-	Nearly-Fixed	Yes
STAG3L5P-PVRIG2P-PILRB	ENSG00000272752.6	CHM13_G0051519	lncRNA	No	SD10591,SD2123,SD2980,SD3021,SD3022,SD3024,SD3028,SD3030,SD3031,SD3032,SD8455,SD8926,SD8927	N/A	2	ID_466	0.0	2.0	0.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A
STRC	ENSG00000242866.10	CHM13_G0018651	protein_coding	Yes	.	3.2264957	1	ID_467	0.00105813	2.0	1.0	1.0	3.8416322	3.3906454	Expanded in great apes	-	Nearly-Fixed	Yes
STRCP1	ENSG00000166763.8	CHM13_G0018660	transcribed_unprocessed_pseudogene	Yes	.	3.22861195	1	ID_467	0.00105813	2.0	1.0	1.0	3.8732228	3.3532093	Expanded in great apes	-	Nearly-Fixed	No
TBC1D3B	ENSG00000274808.5	CHM13_G0024041	protein_coding	Yes	SD6015,SD7604	18.058878	1	ID_468	0.19636825	12.0	9.0	2.0	43.506482	12.36129	Undetermined	-	Nearly-Fixed	Yes
